applicant_id,institution_id,cohort_default_rate,race,age,sex,status,income,credit_score,dti,program_level,major,loan_amount,score_base,score_with_cdr,approved,low_risk_terms
7429,ForProfit2,0.3,White,32,F,Non-US,84000,696,0.284,undergrad,Business,26000.0,0.22192432298521997,-0.31807567701478007,0,0
7430,CommunityCollege,0.12,White,27,M,US Person,72000,768,0.242,graduate,STEM,42000.0,1.2557536419549904,1.0397536419549904,1,1
7431,CommunityCollege,0.12,White,21,F,Non-US,58000,641,0.02,undergrad,Arts,40000.0,0.2607795414009302,0.044779541400930184,1,0
7432,ForProfit2,0.3,White,33,M,Non-US,73000,742,0.289,graduate,Law,9000.0,1.0573528003205648,0.5173528003205647,1,1
7433,StateU,0.065,White,21,F,Non-US,15000,644,0.244,undergrad,STEM,34000.0,-0.567959446823918,-0.684959446823918,0,0
7434,ForProfit2,0.3,White,24,F,US Person,36000,500,0.133,undergrad,Arts,68000.0,-1.4172632257929794,-1.9572632257929794,0,0
7435,CommunityCollege,0.12,White,28,F,Non-US,66000,790,0.265,undergrad,Business,39000.0,1.3515109739708573,1.1355109739708573,1,1
7436,CommunityCollege,0.12,White,28,F,Non-US,43000,736,0.265,graduate,STEM,18000.0,0.8239293273463525,0.6079293273463525,1,1
7437,CommunityCollege,0.12,White,19,M,Non-US,43000,764,0.162,undergrad,Business,42000.0,1.2631697493389993,1.0471697493389993,1,1
7438,UVA,0.035,White,23,M,Non-US,27000,688,0.279,undergrad,Business,19000.0,0.22582038495560092,0.16282038495560092,1,1
7439,ForProfit2,0.3,White,25,F,Non-US,42000,656,0.092,graduate,STEM,16000.0,0.40210698812726503,-0.137893011872735,0,0
7440,StateU,0.065,Black,26,M,Non-US,44000,663,0.172,undergrad,Law,36000.0,0.11709148905831596,9.148905831594945e-05,1,0
7441,CommunityCollege,0.12,Other,32,F,Non-US,45000,722,0.212,graduate,STEM,15000.0,0.8426418440467645,0.6266418440467645,1,1
7442,CommunityCollege,0.12,Black,35,F,Non-US,42000,731,0.269,undergrad,Business,12000.0,0.44882626767372624,0.23282626767372624,1,1
7443,UVA,0.035,Black,29,M,Non-US,34000,685,0.17,graduate,Business,21000.0,0.5252089040403422,0.46220890404034215,1,1
7444,StateU,0.065,White,21,M,Non-US,66000,622,0.397,graduate,STEM,33000.0,-0.5583133380738272,-0.6753133380738272,0,0
7445,StateU,0.065,White,20,M,Non-US,36000,706,0.157,undergrad,Business,50000.0,0.833918549050092,0.716918549050092,1,1
7446,StateU,0.065,White,27,F,Non-US,67000,738,0.121,undergrad,STEM,43000.0,1.2009465803955517,1.0839465803955517,1,1
7447,StateU,0.065,Other,19,M,Non-US,38000,724,0.38,undergrad,Arts,26000.0,0.19435594899693653,0.07735594899693653,1,0
7448,ForProfit1,0.25,Other,19,F,Non-US,57000,612,0.271,undergrad,Business,58000.0,-0.46508031354395557,-0.9150803135439556,0,0
7449,CommunityCollege,0.12,Asian,19,F,Non-US,23000,656,0.063,graduate,STEM,26000.0,0.5303714785767871,0.31437147857678716,1,1
7450,StateU,0.065,White,33,M,Non-US,21000,660,0.098,undergrad,STEM,34000.0,0.3896654301017817,0.2726654301017817,1,1
7451,StateU,0.065,White,28,F,Non-US,31000,702,0.299,undergrad,Arts,28000.0,-0.09289098538997087,-0.20989098538997086,0,0
7452,ForProfit2,0.3,White,33,F,US Person,20000,644,0.056,undergrad,Law,10000.0,0.5510861811283883,0.011086181128388217,1,0
7453,StateU,0.065,Asian,20,M,Non-US,58000,710,0.292,undergrad,Arts,66000.0,0.4447923980639039,0.3277923980639039,1,1
7454,CommunityCollege,0.12,White,24,F,US Person,54000,628,0.059,undergrad,Business,54000.0,-0.1333715374600254,-0.34937153746002536,0,0
7455,CommunityCollege,0.12,White,23,F,Non-US,50000,677,0.29,undergrad,Arts,15000.0,0.0665086113574526,-0.1494913886425474,0,0
7456,ForProfit1,0.25,White,27,F,US Person,51000,689,0.103,graduate,Arts,20000.0,0.33847299497509264,-0.11152700502490737,1,0
7457,CommunityCollege,0.12,White,27,F,US Person,28000,593,0.155,undergrad,STEM,24000.0,-0.4972689060978399,-0.7132689060978399,0,0
7458,CommunityCollege,0.12,Asian,22,F,Non-US,30000,680,0.175,graduate,STEM,22000.0,0.5541383638937373,0.3381383638937373,1,1
7459,CommunityCollege,0.12,White,25,F,Non-US,37000,667,0.126,undergrad,STEM,62000.0,0.45350570567645543,0.23750570567645543,1,1
7460,CommunityCollege,0.12,Other,22,F,Non-US,37000,562,0.181,undergrad,STEM,25000.0,-0.6759053454304205,-0.8919053454304204,0,0
7461,UVA,0.035,White,25,M,Non-US,99000,734,0.257,graduate,Arts,78000.0,0.8617702560464975,0.7987702560464974,1,1
7462,ForProfit1,0.25,White,26,M,Non-US,40000,719,0.069,undergrad,Business,47000.0,1.028112514962285,0.578112514962285,1,1
7463,CommunityCollege,0.12,White,32,F,Non-US,62000,650,0.239,undergrad,Arts,69000.0,-0.04331382022974936,-0.25931382022974936,0,0
7464,StateU,0.065,White,20,M,Non-US,53000,785,0.091,undergrad,Arts,36000.0,1.1080599966461757,0.9910599966461757,1,1
7465,ForProfit1,0.25,White,25,M,Non-US,70000,658,0.158,undergrad,STEM,13000.0,0.293552462224905,-0.156447537775095,0,0
7466,StateU,0.065,White,28,F,Non-US,22000,667,0.12,undergrad,STEM,40000.0,0.470777054306626,0.353777054306626,1,1
7467,ForProfit2,0.3,Other,24,F,Non-US,38000,690,0.131,graduate,STEM,28000.0,0.7242326252768286,0.1842326252768286,1,1
7468,ForProfit1,0.25,White,24,M,Non-US,23000,703,0.128,graduate,STEM,55000.0,0.6816132099987562,0.23161320999875618,1,1
7469,CommunityCollege,0.12,Other,30,F,Non-US,86000,654,0.218,graduate,STEM,37000.0,0.32071070952266567,0.10471070952266567,1,0
7470,CommunityCollege,0.12,White,35,M,Non-US,93000,615,0.117,undergrad,Law,11000.0,0.1390775729773034,-0.07692242702269661,1,0
7471,ForProfit2,0.3,White,29,F,Non-US,65000,610,0.104,undergrad,STEM,49000.0,-0.044596894523849274,-0.5845968945238493,0,0
7472,CommunityCollege,0.12,White,19,F,Non-US,56000,594,0.058,graduate,Law,27000.0,0.1715343046293379,-0.044465695370662084,1,0
7473,CommunityCollege,0.12,White,19,F,US Person,39000,744,0.393,undergrad,STEM,31000.0,0.27540969072503224,0.059409690725032244,1,0
7474,CommunityCollege,0.12,Other,19,M,US Person,58000,699,0.179,undergrad,Business,123000.0,0.3606582707759947,0.14465827077599472,1,0
7475,StateU,0.065,White,29,F,Non-US,94000,604,0.296,undergrad,Business,18000.0,-0.25018215415650535,-0.36718215415650535,0,0
7476,ForProfit1,0.25,White,23,M,Non-US,48000,674,0.209,undergrad,Law,79000.0,0.1624330994958929,-0.2875669005041071,0,0
7477,CommunityCollege,0.12,Black,29,F,US Person,95000,800,0.109,undergrad,Arts,24000.0,1.488530792096533,1.272530792096533,1,1
7478,CommunityCollege,0.12,White,24,M,US Person,50000,754,0.197,graduate,Arts,74000.0,0.7513746584386689,0.5353746584386689,1,1
7479,CommunityCollege,0.12,Black,19,M,Non-US,41000,748,0.227,undergrad,STEM,25000.0,0.7523540623698717,0.5363540623698717,1,1
7480,StateU,0.065,Other,20,F,Non-US,51000,701,0.076,undergrad,STEM,45000.0,0.7409831193065012,0.6239831193065012,1,1
7481,StateU,0.065,White,20,M,Non-US,93000,671,0.108,undergrad,STEM,28000.0,0.5235420183984689,0.40654201839846893,1,1
7482,ForProfit1,0.25,White,27,M,Non-US,73000,599,0.241,graduate,Arts,37000.0,-0.21373217658390944,-0.6637321765839095,0,0
7483,StateU,0.065,White,24,M,US Person,50000,547,0.228,undergrad,Business,34000.0,-1.116203277952636,-1.233203277952636,0,0
7484,UVA,0.035,Asian,33,M,Non-US,70000,724,0.13,undergrad,Law,10000.0,1.2236242500144012,1.1606242500144013,1,1
7485,CommunityCollege,0.12,White,27,F,Non-US,52000,596,0.287,graduate,STEM,45000.0,-0.5328642002050424,-0.7488642002050424,0,0
7486,CommunityCollege,0.12,White,24,M,Non-US,12000,672,0.274,undergrad,Business,9000.0,0.20457311791493107,-0.011426882085068923,1,0
7487,UVA,0.035,White,29,M,Non-US,37000,695,0.17,undergrad,Arts,12000.0,0.19822545218436455,0.13522545218436455,1,0
7488,StateU,0.065,White,20,M,Non-US,38000,598,0.157,graduate,STEM,28000.0,-0.2402100381687047,-0.3572100381687047,0,0
7489,CommunityCollege,0.12,White,23,F,US Person,18000,591,0.129,undergrad,Business,15000.0,-0.8552522618749975,-1.0712522618749976,0,0
7490,CommunityCollege,0.12,Other,24,M,Non-US,55000,647,0.068,graduate,STEM,26000.0,0.26373153917604936,0.04773153917604936,1,0
7491,StateU,0.065,Black,19,M,Non-US,17000,543,0.095,undergrad,STEM,29000.0,-1.1034323750286812,-1.2204323750286812,0,0
7492,CommunityCollege,0.12,White,29,F,US Person,52000,747,0.038,undergrad,Law,52000.0,1.3691903023484433,1.1531903023484433,1,1
7493,StateU,0.065,White,19,F,US Person,61000,741,0.125,undergrad,Arts,24000.0,0.9869874430310864,0.8699874430310864,1,1
7494,StateU,0.065,White,23,M,Non-US,51000,682,0.201,undergrad,Business,26000.0,0.25306827330132103,0.13606827330132104,1,0
7495,StateU,0.065,White,30,M,Non-US,30000,623,0.124,undergrad,Law,29000.0,-0.08957309271304587,-0.20657309271304586,0,0
7496,CommunityCollege,0.12,Black,35,M,Non-US,46000,677,0.485,graduate,STEM,22000.0,-0.36940719225679564,-0.5854071922567956,0,0
7497,CommunityCollege,0.12,White,27,F,US Person,22000,670,0.187,undergrad,Law,40000.0,0.09855784819488028,-0.11744215180511972,1,0
7498,StateU,0.065,White,19,F,Non-US,33000,726,0.083,undergrad,Arts,36000.0,1.122319581843659,1.005319581843659,1,1
7499,UVA,0.035,Other,19,M,Non-US,47000,584,0.172,undergrad,Business,41000.0,-0.6698855210232405,-0.7328855210232406,0,0
7500,ForProfit1,0.25,White,24,F,Non-US,52000,713,0.23,undergrad,STEM,87000.0,0.6077864051460983,0.15778640514609826,1,1
7501,UVA,0.035,Other,21,F,Non-US,36000,611,0.114,graduate,Arts,59000.0,-0.3932698837202747,-0.4562698837202747,0,0
7502,UVA,0.035,White,35,M,US Person,73000,688,0.406,undergrad,STEM,76000.0,0.07689590551241918,0.013895905512419163,1,0
7503,ForProfit1,0.25,White,24,M,Non-US,40000,724,0.241,graduate,STEM,13000.0,0.8743546340107828,0.4243546340107828,1,1
7504,CommunityCollege,0.12,White,24,M,Non-US,46000,659,0.27,graduate,Law,21000.0,0.3982540863495318,0.1822540863495318,1,1
7505,ForProfit2,0.3,Black,27,F,Non-US,39000,661,0.055,undergrad,Arts,43000.0,-0.24607686274363066,-0.7860768627436308,0,0
7506,StateU,0.065,White,28,M,Non-US,27000,705,0.135,undergrad,Business,22000.0,0.8398676523943713,0.7228676523943713,1,1
7507,StateU,0.065,White,23,M,Non-US,37000,662,0.172,undergrad,STEM,12000.0,0.22918051200501488,0.11218051200501487,1,0
7508,CommunityCollege,0.12,White,28,F,Non-US,31000,686,0.049,undergrad,Law,57000.0,0.6422446770021708,0.42624467700217084,1,1
7509,UVA,0.035,White,25,M,Non-US,62000,637,0.319,graduate,Arts,54000.0,-0.35977866009785314,-0.42277866009785314,0,0
7510,CommunityCollege,0.12,White,32,F,Non-US,68000,708,0.105,undergrad,Arts,24000.0,0.5353874349243062,0.3193874349243062,1,1
7511,StateU,0.065,White,23,M,Non-US,51000,702,0.32,graduate,STEM,39000.0,0.6575375641203411,0.5405375641203412,1,1
7512,CommunityCollege,0.12,Black,22,F,Non-US,38000,755,0.345,undergrad,Business,50000.0,0.36019746158537136,0.14419746158537136,1,0
7513,ForProfit1,0.25,White,19,M,Non-US,48000,660,0.203,undergrad,Arts,31000.0,-0.33062346819261323,-0.7806234681926132,0,0
7514,CommunityCollege,0.12,Other,23,F,Non-US,42000,638,0.349,graduate,Business,24000.0,-0.4254266925419225,-0.6414266925419225,0,0
7515,CommunityCollege,0.12,White,21,M,Non-US,120000,761,0.17,undergrad,Arts,19000.0,1.5033549594454458,1.2873549594454459,1,1
7516,ForProfit1,0.25,Asian,26,M,Non-US,45000,690,0.146,graduate,Business,30000.0,0.8326978432916049,0.3826978432916049,1,1
7517,StateU,0.065,White,27,M,US Person,26000,707,0.133,undergrad,Law,28000.0,0.42688322253317657,0.30988322253317657,1,1
7518,CommunityCollege,0.12,Black,24,F,Non-US,31000,645,0.22,graduate,Arts,29000.0,-0.5430658942414606,-0.7590658942414605,0,0
7519,StateU,0.065,Asian,19,M,Non-US,30000,590,0.352,undergrad,STEM,47000.0,-0.9665148489543595,-1.0835148489543596,0,0
7520,ForProfit1,0.25,White,25,M,Non-US,52000,692,0.153,undergrad,STEM,24000.0,0.6431341522544152,0.19313415225441516,1,1
7521,StateU,0.065,White,19,F,Non-US,63000,653,0.028,undergrad,Law,63000.0,0.6014764753321495,0.48447647533214955,1,1
7522,UVA,0.035,White,23,F,US Person,25000,800,0.211,graduate,Law,30000.0,1.9545725410135042,1.8915725410135042,1,1
7523,CommunityCollege,0.12,White,22,F,Non-US,27000,657,0.222,undergrad,Law,29000.0,0.10118401394078352,-0.11481598605921647,1,0
7524,CommunityCollege,0.12,White,25,F,Non-US,45000,686,0.197,undergrad,Arts,23000.0,-0.09202979516874685,-0.30802979516874684,0,0
7525,CommunityCollege,0.12,White,19,F,Non-US,40000,668,0.232,graduate,STEM,60000.0,0.12944682794461046,-0.08655317205538954,1,0
7526,CommunityCollege,0.12,White,20,F,US Person,89000,752,0.283,graduate,Law,10000.0,1.3405729057083446,1.1245729057083447,1,1
7527,CommunityCollege,0.12,White,19,F,Non-US,48000,676,0.206,undergrad,Arts,52000.0,0.06879340996428136,-0.14720659003571862,0,0
7528,ForProfit2,0.3,Black,22,M,Non-US,45000,636,0.077,graduate,Arts,71000.0,-0.46516030838546035,-1.0051603083854603,0,0
7529,UVA,0.035,Black,30,M,Non-US,124000,591,0.163,undergrad,STEM,26000.0,-0.6074420514225269,-0.670442051422527,0,0
7530,CommunityCollege,0.12,White,21,M,Non-US,15000,661,0.131,undergrad,Arts,20000.0,-0.1751903218491276,-0.3911903218491276,0,0
7531,StateU,0.065,White,23,F,Non-US,62000,746,0.19,undergrad,STEM,24000.0,1.487785030052345,1.370785030052345,1,1
7532,ForProfit1,0.25,Black,19,F,US Person,48000,598,0.277,undergrad,Business,47000.0,-0.759643713328754,-1.209643713328754,0,0
7533,CommunityCollege,0.12,White,24,F,US Person,45000,776,0.13,undergrad,STEM,97000.0,1.5072955972565674,1.2912955972565674,1,1
7534,CommunityCollege,0.12,White,25,M,Non-US,73000,742,0.387,undergrad,Arts,24000.0,0.6668123164601483,0.4508123164601483,1,1
7535,CommunityCollege,0.12,White,26,F,Non-US,50000,673,0.194,undergrad,Law,10000.0,0.39404953377896323,0.17804953377896324,1,1
7536,ForProfit2,0.3,White,19,F,US Person,15000,692,0.287,graduate,Arts,46000.0,-0.34233589205354253,-0.8823358920535426,0,0
7537,ForProfit2,0.3,Other,19,F,Non-US,26000,666,0.274,undergrad,STEM,32000.0,-0.21169599532849254,-0.7516959953284925,0,0
7538,CommunityCollege,0.12,White,24,F,Non-US,73000,652,0.153,undergrad,Business,18000.0,0.28123194530407475,0.06523194530407475,1,0
7539,CommunityCollege,0.12,White,25,M,Non-US,31000,661,0.104,undergrad,Arts,54000.0,-0.07984502525279588,-0.2958450252527959,0,0
7540,CommunityCollege,0.12,Black,27,M,Non-US,41000,758,0.178,undergrad,STEM,20000.0,0.7733567304625624,0.5573567304625624,1,1
7541,StateU,0.065,Asian,19,F,Non-US,28000,700,0.063,undergrad,STEM,28000.0,1.2015109106091317,1.0845109106091317,1,1
7542,ForProfit1,0.25,White,26,M,Non-US,37000,528,0.14,undergrad,Business,48000.0,-0.6906075602889312,-1.1406075602889312,0,0
7543,StateU,0.065,White,25,F,US Person,48000,624,0.086,graduate,Arts,11000.0,-0.15856951604680294,-0.27556951604680296,0,0
7544,ForProfit1,0.25,Asian,26,M,Non-US,96000,711,0.123,undergrad,STEM,20000.0,1.5328331152394838,1.082833115239484,1,1
7545,ForProfit2,0.3,Other,27,M,Non-US,105000,717,0.341,undergrad,Arts,22000.0,0.44783639457697244,-0.0921636054230276,1,0
7546,CommunityCollege,0.12,White,19,F,Non-US,39000,642,0.18,undergrad,Arts,15000.0,-0.20470817131216107,-0.4207081713121611,0,0
7547,CommunityCollege,0.12,White,19,M,US Person,19000,530,0.23,undergrad,Business,16000.0,-1.5796343041627041,-1.795634304162704,0,0
7548,ForProfit1,0.25,White,19,M,Non-US,44000,693,0.05,graduate,Arts,10000.0,0.9136233879905052,0.46362338799050523,1,1
7549,ForProfit1,0.25,Black,19,M,Non-US,46000,651,0.402,undergrad,Business,38000.0,-0.7787798334489655,-1.2287798334489655,0,0
7550,ForProfit2,0.3,White,22,M,Non-US,83000,630,0.089,undergrad,STEM,69000.0,0.3809950010753821,-0.15900499892461795,0,0
7551,ForProfit1,0.25,White,22,F,Non-US,49000,596,0.158,undergrad,Arts,9000.0,-0.6354651236431725,-1.0854651236431725,0,0
7552,CommunityCollege,0.12,White,19,F,US Person,40000,788,0.128,undergrad,Business,23000.0,1.177330906763696,0.9613309067636959,1,1
7553,CommunityCollege,0.12,White,19,F,US Person,13000,601,0.051,undergrad,Law,53000.0,-0.2415059446362176,-0.45750594463621763,0,0
7554,UVA,0.035,White,29,F,Non-US,46000,584,0.417,undergrad,STEM,40000.0,-0.9146009778624001,-0.9776009778624002,0,0
7555,CommunityCollege,0.12,White,23,F,Non-US,24000,708,0.137,undergrad,Arts,63000.0,0.6037463619054735,0.3877463619054735,1,1
7556,ForProfit1,0.25,Black,28,M,Non-US,37000,763,0.235,graduate,Arts,22000.0,0.6969747600853745,0.2469747600853745,1,1
7557,CommunityCollege,0.12,White,19,M,Non-US,22000,770,0.128,undergrad,STEM,31000.0,1.2360173348846413,1.0200173348846413,1,1
7558,ForProfit1,0.25,White,20,M,Non-US,36000,578,0.337,undergrad,Business,16000.0,-0.9048462195003567,-1.3548462195003568,0,0
7559,ForProfit2,0.3,White,25,M,Non-US,36000,719,0.361,undergrad,STEM,31000.0,0.3542838174939551,-0.18571618250604494,0,0
7560,CommunityCollege,0.12,Black,28,F,Non-US,38000,729,0.235,undergrad,STEM,79000.0,0.2364788159537431,0.020478815953743096,1,0
7561,ForProfit1,0.25,White,30,F,Non-US,75000,744,0.234,graduate,Arts,33000.0,0.8954160974070307,0.44541609740703064,1,1
7562,StateU,0.065,White,25,F,Non-US,28000,662,0.051,undergrad,Business,46000.0,0.3742132727344462,0.2572132727344462,1,1
7563,UVA,0.035,Other,23,M,Non-US,28000,774,0.253,undergrad,STEM,36000.0,1.267920168756428,1.2049201687564282,1,1
7564,ForProfit1,0.25,White,19,F,Non-US,47000,695,0.074,graduate,Business,20000.0,0.9440178327630105,0.49401783276301053,1,1
7565,StateU,0.065,White,30,M,US Person,49000,682,0.149,undergrad,Arts,40000.0,0.4777702883658016,0.3607702883658016,1,1
7566,StateU,0.065,Other,25,F,US Person,29000,689,0.257,undergrad,Arts,14000.0,-0.008921177732365657,-0.12592117773236566,1,0
7567,StateU,0.065,White,25,M,Non-US,38000,680,0.222,undergrad,Arts,41000.0,-0.11066036361287937,-0.2276603636128794,0,0
7568,StateU,0.065,Black,24,M,Non-US,24000,703,0.219,graduate,Arts,34000.0,0.053942215388637194,-0.06305778461136281,1,0
7569,ForProfit2,0.3,Other,26,F,US Person,40000,665,0.257,graduate,STEM,20000.0,-0.13277941700579304,-0.672779417005793,0,0
7570,CommunityCollege,0.12,White,28,F,Non-US,62000,684,0.22,graduate,STEM,14000.0,0.8617852946144754,0.6457852946144754,1,1
7571,ForProfit2,0.3,Asian,28,M,Non-US,22000,675,0.024,graduate,Arts,21000.0,0.6639029829774143,0.12390298297741431,1,0
7572,StateU,0.065,White,21,M,Non-US,43000,663,0.196,undergrad,Arts,30000.0,-0.01590013358999011,-0.13290013358999012,1,0
7573,UVA,0.035,White,22,F,Non-US,31000,697,0.193,undergrad,Arts,44000.0,0.2084465369681854,0.14544653696818538,1,0
7574,ForProfit2,0.3,White,30,F,US Person,75000,643,0.168,undergrad,Arts,34000.0,0.02205422062326061,-0.5179457793767395,0,0
7575,ForProfit1,0.25,White,21,F,Non-US,48000,716,0.181,undergrad,STEM,54000.0,0.9144431041077613,0.4644431041077613,1,1
7576,CommunityCollege,0.12,White,22,F,Non-US,32000,772,0.089,graduate,Law,44000.0,2.146427815459019,1.930427815459019,1,1
7577,CommunityCollege,0.12,White,19,M,Non-US,35000,647,0.097,undergrad,Business,15000.0,-0.03760404155467455,-0.25360404155467453,0,0
7578,StateU,0.065,White,23,F,Non-US,18000,684,0.17,graduate,STEM,36000.0,0.7385531521459168,0.6215531521459168,1,1
7579,ForProfit2,0.3,White,22,F,US Person,62000,683,0.289,undergrad,Arts,23000.0,-0.2034265970279226,-0.7434265970279226,0,0
7580,CommunityCollege,0.12,Black,28,M,Non-US,42000,695,0.249,graduate,Arts,20000.0,0.11364248780158037,-0.10235751219841963,1,0
7581,CommunityCollege,0.12,White,19,F,Non-US,49000,679,0.186,undergrad,Arts,52000.0,0.15865710220697626,-0.057342897793023734,1,0
7582,StateU,0.065,Other,27,M,US Person,25000,629,0.337,undergrad,Business,79000.0,-0.5222663136437016,-0.6392663136437016,0,0
7583,StateU,0.065,Black,23,M,Non-US,64000,737,0.197,graduate,STEM,31000.0,0.7675415113229289,0.6505415113229289,1,1
7584,ForProfit1,0.25,White,24,F,Non-US,60000,726,0.183,graduate,STEM,22000.0,1.037028136728145,0.5870281367281451,1,1
7585,ForProfit1,0.25,White,19,F,Non-US,18000,666,0.312,graduate,STEM,32000.0,0.1519674864926551,-0.29803251350734494,0,0
7586,CommunityCollege,0.12,White,27,M,Non-US,94000,656,0.276,graduate,Arts,40000.0,0.2277772721794158,0.011777272179415793,1,0
7587,StateU,0.065,White,31,F,Non-US,74000,741,0.154,graduate,STEM,43000.0,1.4661556917879905,1.3491556917879906,1,1
7588,CommunityCollege,0.12,White,24,M,Non-US,41000,709,0.336,undergrad,Business,39000.0,0.14515637182235447,-0.07084362817764553,1,0
7589,CommunityCollege,0.12,Black,22,M,Non-US,53000,578,0.304,graduate,Business,75000.0,-0.7379321572762081,-0.9539321572762081,0,0
7590,CommunityCollege,0.12,White,26,M,Non-US,103000,571,0.205,undergrad,Business,30000.0,-0.2920828031578215,-0.5080828031578215,0,0
7591,CommunityCollege,0.12,Black,22,M,Non-US,48000,603,0.34,graduate,STEM,19000.0,-0.6669962087693173,-0.8829962087693173,0,0
7592,CommunityCollege,0.12,White,21,F,Non-US,15000,800,0.278,undergrad,Law,33000.0,1.6022127405708444,1.3862127405708444,1,1
7593,CommunityCollege,0.12,White,23,M,US Person,47000,630,0.189,undergrad,STEM,21000.0,-0.18483329772284185,-0.4008332977228418,0,0
7594,CommunityCollege,0.12,White,25,M,Non-US,27000,746,0.333,undergrad,Arts,25000.0,0.35473378055454574,0.13873378055454574,1,0
7595,ForProfit2,0.3,White,22,F,US Person,51000,768,0.148,graduate,Arts,36000.0,1.2043277924947615,0.6643277924947615,1,1
7596,UVA,0.035,Black,21,M,Non-US,60000,794,0.048,graduate,STEM,54000.0,1.977562466406729,1.9145624664067291,1,1
7597,StateU,0.065,White,23,F,Non-US,39000,625,0.147,graduate,STEM,71000.0,0.16621596906794558,0.04921596906794558,1,0
7598,ForProfit1,0.25,White,19,F,Non-US,51000,661,0.217,undergrad,Arts,37000.0,-0.06169205664354252,-0.5116920566435426,0,0
7599,StateU,0.065,White,28,F,Non-US,68000,717,0.142,undergrad,Law,53000.0,1.1195340828845732,1.0025340828845732,1,1
7600,ForProfit2,0.3,White,19,F,Non-US,98000,670,0.159,undergrad,STEM,38000.0,0.80908004348358,0.26908004348357994,1,1
7601,ForProfit1,0.25,White,22,F,US Person,27000,763,0.197,undergrad,Law,31000.0,1.1101694227704888,0.6601694227704888,1,1
7602,ForProfit2,0.3,White,19,M,Non-US,51000,677,0.021,undergrad,Business,22000.0,0.6317904514917233,0.09179045149172327,1,0
7603,ForProfit2,0.3,White,22,M,Non-US,24000,769,0.109,undergrad,Business,29000.0,1.1568311027258844,0.6168311027258844,1,1
7604,ForProfit1,0.25,White,22,M,Non-US,37000,601,0.174,graduate,Law,11000.0,-0.37715255775541356,-0.8271525577554135,0,0
7605,CommunityCollege,0.12,White,20,F,Non-US,22000,713,0.154,undergrad,Arts,91000.0,0.11040206875077238,-0.10559793124922762,1,0
7606,StateU,0.065,White,27,F,Non-US,37000,684,0.146,graduate,STEM,33000.0,0.6973061281341928,0.5803061281341928,1,1
7607,ForProfit2,0.3,Asian,27,F,Non-US,34000,650,0.114,undergrad,STEM,37000.0,0.5801062788168926,0.04010627881689255,1,0
7608,ForProfit2,0.3,White,24,F,US Person,23000,632,0.497,undergrad,Arts,37000.0,-0.9914459467481407,-1.5314459467481407,0,0
7609,StateU,0.065,White,24,M,US Person,25000,729,0.198,graduate,STEM,78000.0,1.0258714030828837,0.9088714030828837,1,1
7610,StateU,0.065,White,23,F,US Person,36000,800,0.06,graduate,Arts,76000.0,1.3390430841800947,1.2220430841800947,1,1
7611,CommunityCollege,0.12,White,27,F,Non-US,80000,725,0.365,graduate,Law,41000.0,1.1964548823665455,0.9804548823665455,1,1
7612,CommunityCollege,0.12,Black,24,F,Non-US,72000,676,0.131,graduate,STEM,5000.0,0.3163850332662097,0.1003850332662097,1,0
7613,ForProfit1,0.25,White,24,M,Non-US,34000,684,0.416,undergrad,STEM,24000.0,0.06071686925845682,-0.3892831307415432,0,0
7614,StateU,0.065,White,25,M,Non-US,47000,669,0.279,undergrad,Arts,56000.0,-0.3175698629717004,-0.4345698629717004,0,0
7615,StateU,0.065,White,21,F,Non-US,36000,666,0.278,undergrad,Business,8000.0,0.2160488017934199,0.09904880179341989,1,0
7616,StateU,0.065,Asian,30,M,Non-US,55000,661,0.165,undergrad,Law,38000.0,0.5532877535557456,0.43628775355574556,1,1
7617,StateU,0.065,White,28,F,US Person,43000,620,0.135,graduate,Law,16000.0,0.25597704147442346,0.13897704147442347,1,0
7618,StateU,0.065,White,28,F,Non-US,23000,708,0.096,undergrad,STEM,22000.0,0.5807334511166677,0.46373345111666775,1,1
7619,ForProfit2,0.3,Other,25,M,Non-US,20000,716,0.081,undergrad,Law,64000.0,1.0719802915642926,0.5319802915642926,1,1
7620,CommunityCollege,0.12,White,19,M,US Person,46000,582,0.282,graduate,STEM,96000.0,-0.7455777170362448,-0.9615777170362447,0,0
7621,ForProfit1,0.25,White,35,M,Non-US,29000,622,0.138,undergrad,Law,18000.0,-0.03756515224242815,-0.48756515224242813,0,0
7622,ForProfit1,0.25,Other,26,M,Non-US,22000,718,0.069,undergrad,Law,15000.0,1.0375124663727622,0.5875124663727622,1,1
7623,StateU,0.065,Other,27,M,Non-US,27000,780,0.351,undergrad,STEM,64000.0,0.9123144758863566,0.7953144758863566,1,1
7624,StateU,0.065,White,24,M,Non-US,39000,624,0.107,undergrad,Arts,32000.0,-0.11628886085434759,-0.23328886085434758,0,0
7625,CommunityCollege,0.12,Asian,20,M,Non-US,15000,742,0.42,undergrad,Business,15000.0,0.3624454858490828,0.14644548584908282,1,1
7626,StateU,0.065,White,28,F,Non-US,34000,500,0.144,graduate,STEM,56000.0,-1.153063685942226,-1.270063685942226,0,0
7627,ForProfit1,0.25,Black,22,F,Non-US,30000,647,0.147,undergrad,Business,57000.0,-0.06751409267112818,-0.5175140926711281,0,0
7628,ForProfit2,0.3,White,23,M,Non-US,60000,740,0.377,undergrad,Business,46000.0,0.4959677351323177,-0.04403226486768236,1,0
