applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,approved
8512,23,M,White,6000,816,0.101,96,0.0598803195385864,undergrad,Business,70000.0,0.4376363636363636,-0.28092747082667313,1
8513,23,M,White,3000,532,0.224,76,0.0206891202622854,undergrad,Arts,67000.0,-1.059090909090909,-1.307360352238334,0
8514,19,M,White,1000,757,0.162,124,0.3590904470954283,undergrad,Arts,29000.0,-0.028909090909090912,-4.33799445605423,0
8515,22,F,Black,2000,675,0.037,23,0.3748923690837981,undergrad,Arts,30000.0,-0.0710909090909091,-4.569799338096486,0
8516,25,F,White,18000,831,0.123,135,0.0452137813055003,undergrad,Arts,24000.0,0.4201818181818182,-0.12238355748418539,1
8517,34,M,Other,47000,635,0.099,135,0.0452137813055003,graduate,Arts,9000.0,0.07945454545454544,-0.46311083021145816,1
8518,22,M,Other,12000,521,0.097,76,0.0206891202622854,graduate,Business,108000.0,-0.4410909090909091,-0.6893603522383339,1
8519,33,F,White,14000,724,0.129,112,0.1324079841540636,undergrad,STEM,22000.0,0.2950909090909091,-1.293804900757854,0
8520,20,F,Black,4500,636,0.144,98,0.1410823134892537,undergrad,Arts,22000.0,-0.4119090909090909,-2.1048968527801355,0
8521,26,M,White,16000,796,0.269,135,0.0452137813055003,undergrad,Arts,109000.0,-0.11109090909090916,-0.6536562847569127,1
8522,22,M,Other,7000,674,0.097,62,0.0725423339255437,undergrad,STEM,26000.0,0.1352727272727273,-0.735235279833797,1
8523,24,F,White,34000,768,0.118,66,0.0348740716996293,undergrad,Arts,24000.0,0.29709090909090907,-0.12139795130464248,1
8524,19,M,White,6000,643,0.238,96,0.0598803195385864,undergrad,STEM,59000.0,-0.3654545454545454,-1.0840183799175822,1
8525,37,M,White,33000,537,0.078,246,0.0089270124529904,undergrad,Arts,21000.0,-0.46890909090909094,-0.5760332403449757,1
8526,20,M,White,24000,620,0.136,73,0.0228348227025087,graduate,Business,35000.0,0.012909090909090926,-0.2611087815210135,1
8527,19,M,White,22000,355,0.46,135,0.0452137813055003,graduate,Business,40000.0,-1.6107272727272726,-2.1532926483932764,0
8528,29,M,Black,17000,696,0.144,62,0.0725423339255437,undergrad,Arts,38000.0,-0.11872727272727271,-0.989235279833797,1
8529,25,F,Black,18000,522,0.342,96,0.0598803195385864,undergrad,Arts,17000.0,-1.1414545454545455,-1.8600183799175822,0
8530,28,F,White,15000,678,0.241,76,0.0206891202622854,undergrad,Business,11000.0,-0.1901818181818182,-0.438451261329243,1
8531,28,F,Black,20000,457,0.407,135,0.0452137813055003,undergrad,Arts,39000.0,-1.4958181818181817,-2.0383835574841855,0
8532,26,M,White,16000,532,0.027,135,0.0452137813055003,undergrad,STEM,47000.0,-0.287090909090909,-0.8296562847569127,1
8533,28,M,White,19000,773,0.215,76,0.0206891202622854,undergrad,STEM,24000.0,0.3312727272727273,0.08300328412530247,1
8534,20,M,Asian,20000,728,0.139,38,0.0889068621286131,graduate,Arts,20000.0,0.17563636363636356,-0.8912459819069936,1
8535,22,M,White,2500,545,0.358,62,0.0725423339255437,undergrad,STEM,29000.0,-0.882818181818182,-1.7533261889247063,0
8536,19,F,White,25000,830,0.149,244,0.0401675232474372,graduate,Arts,20000.0,0.5565454545454546,0.07453517557620815,1
8537,33,F,White,16000,537,0.358,206,0.0750822455019085,undergrad,Arts,30000.0,-1.1309090909090909,-2.031896036931993,0
8538,30,M,White,49000,560,0.177,76,0.0206891202622854,undergrad,Business,56000.0,-0.3872727272727273,-0.6355421704201522,1
8539,21,F,White,3500,670,0.133,96,0.0598803195385864,undergrad,Business,76000.0,-0.17227272727272733,-0.8908365617357641,1
8540,19,M,Other,3000,448,0.278,135,0.0452137813055003,undergrad,STEM,32000.0,-1.0725454545454545,-1.615110830211458,0
8541,29,M,White,19000,787,0.24,36,0.0336352568068902,graduate,Business,37000.0,0.3821818181818182,-0.021441263500864283,1
8542,27,F,White,41000,850,0.261,199,0.1125151125506695,graduate,Law,45000.0,1.0012727272727273,-0.3489086233353067,1
8543,31,F,White,81000,566,0.291,229,0.0845744546441171,graduate,STEM,10000.0,-0.051454545454545475,-1.0663480011839506,1
8544,21,F,White,16000,757,0.181,76,0.0206891202622854,graduate,Business,32000.0,0.37309090909090914,0.12482146594348434,1
8545,19,M,White,5000,566,0.094,110,0.1297935402004485,undergrad,STEM,13000.0,-0.26345454545454544,-1.8209770278599273,0
8546,30,M,White,30000,766,0.322,96,0.0598803195385864,graduate,Law,49000.0,0.5078181818181817,-0.210745652644855,1
8547,25,F,White,12000,850,0.334,247,0.3178258949865619,graduate,Arts,19000.0,0.18127272727272722,-3.6326380125660154,0
8548,20,F,White,2500,497,0.105,245,0.0577618219117806,undergrad,Arts,23000.0,-0.8513636363636363,-1.5445054993050036,0
8549,26,F,White,22000,759,0.213,96,0.0598803195385864,graduate,Business,45000.0,0.25236363636363635,-0.4662001980994004,1
8550,19,M,White,1000,432,0.224,96,0.0598803195385864,undergrad,Business,34000.0,-1.1347272727272726,-1.8532911071903093,0
8551,20,F,White,5500,520,0.194,25,0.0454556038190779,undergrad,Arts,23000.0,-0.9277272727272727,-1.4731945185562076,0
8552,23,F,Asian,6500,588,0.146,49,0.0624837147088386,undergrad,Business,20000.0,-0.3784545454545454,-1.1282591219606086,1
8553,29,F,White,40000,666,0.294,73,0.0228348227025087,graduate,Law,71000.0,0.26018181818181824,-0.013836054248286211,1
8554,27,M,White,20000,518,0.241,38,0.0889068621286131,undergrad,Arts,54000.0,-1.042,-2.108882345543357,0
8555,24,F,White,41000,751,0.33,58,0.0620081260025002,undergrad,STEM,24000.0,0.15327272727272723,-0.5908247847572752,1
8556,21,F,White,6500,799,0.185,135,0.0452137813055003,undergrad,Arts,40000.0,0.11081818181818187,-0.43174719384782173,1
8557,28,M,White,31000,641,0.37,120,0.0542016312380452,undergrad,Arts,21000.0,-0.6867272727272727,-1.3371468475838153,0
8558,25,M,White,14000,470,0.428,25,0.0454556038190779,undergrad,STEM,26000.0,-1.2265454545454546,-1.7720127003743893,0
8559,30,M,Other,29000,662,0.135,53,0.0898336474343075,undergrad,STEM,38000.0,0.14763636363636365,-0.9303674055753263,1
8560,28,F,White,10000,592,0.028,34,0.0406085217379756,undergrad,Business,26000.0,-0.10690909090909093,-0.5942113517647981,1
8561,19,F,White,2500,810,0.148,62,0.0725423339255437,undergrad,Business,34000.0,0.40081818181818185,-0.46968982528834247,1
8562,26,M,Other,18000,517,0.114,125,0.076007198487916,undergrad,Business,32000.0,-0.5036363636363637,-1.4157227454913557,0
8563,20,F,White,7500,757,0.168,215,0.117501396154848,undergrad,STEM,25000.0,0.2980909090909091,-1.111925844767267,1
8564,30,F,White,18000,742,0.116,229,0.0845744546441171,undergrad,Arts,21000.0,0.11054545454545453,-0.9043480011839506,1
8565,19,F,Asian,5500,720,0.091,148,0.0975494628796399,undergrad,STEM,19000.0,0.30554545454545456,-0.8650481000102244,1
8566,25,M,Other,13000,583,0.152,135,0.0452137813055003,graduate,Arts,53000.0,-0.5196363636363636,-1.0622017393023673,1
8567,23,F,White,26000,766,0.118,196,0.1025750047919756,graduate,STEM,12000.0,0.6918181818181819,-0.5390818756855253,1
8568,27,M,White,21000,582,0.325,30,0.0320534171387883,graduate,Business,48000.0,-0.6212727272727273,-1.0059137329381869,1
8569,19,M,White,10000,850,0.053,73,0.0228348227025087,graduate,Arts,13000.0,0.7312727272727274,0.45725485484262296,1
8570,19,F,White,15000,610,0.09,96,0.0598803195385864,graduate,Business,69000.0,-0.08545454545454545,-0.8040183799175822,1
8571,23,M,White,3000,718,0.094,104,0.0834136145138897,undergrad,Arts,27000.0,-0.02272727272727272,-1.023690646893949,1
8572,24,M,White,21000,850,0.153,25,0.0454556038190779,graduate,Arts,37000.0,0.5972727272727274,0.0518054814437926,1
8573,19,F,Other,15000,850,0.138,25,0.0454556038190779,graduate,STEM,66000.0,0.7912727272727273,0.24580548144379255,1
8574,22,M,White,23000,701,0.35,25,0.0454556038190779,graduate,STEM,30000.0,-0.02654545454545451,-0.5720127003743893,1
8575,27,M,White,28000,604,0.205,135,0.0452137813055003,undergrad,Arts,118000.0,-0.6092727272727272,-1.1518381029387308,1
8576,19,M,White,6500,572,0.069,135,0.0452137813055003,undergrad,Arts,59000.0,-0.5826363636363636,-1.1252017393023672,1
8577,19,M,Black,16000,525,0.365,62,0.0725423339255437,graduate,STEM,19000.0,-0.7385454545454544,-1.6090534616519787,0
8578,25,F,White,12000,472,0.227,244,0.0401675232474372,undergrad,Arts,42000.0,-1.2292727272727273,-1.7112830062419737,0
8579,22,F,White,4000,850,0.178,128,0.0627335567719358,undergrad,Business,16000.0,0.4952727272727273,-0.25752995399050227,1
8580,19,M,White,7000,754,0.338,139,0.3296299630165421,undergrad,Business,19000.0,-0.15581818181818188,-4.111377738016688,0
8581,19,M,White,5500,753,0.29,96,0.0598803195385864,undergrad,Arts,34000.0,-0.2724545454545454,-0.9910183799175821,1
8582,30,F,White,29000,850,0.163,135,0.0452137813055003,undergrad,Arts,90000.0,0.3752727272727273,-0.1672926483932763,1
8583,35,F,White,35000,348,0.334,135,0.0452137813055003,graduate,Law,37000.0,-0.9061818181818184,-1.448747193847822,0
8584,27,M,Other,10000,734,0.263,25,0.0454556038190779,undergrad,Arts,47000.0,-0.3605454545454545,-0.9060127003743893,1
8585,25,M,White,18000,461,0.146,59,0.3317741726742946,graduate,Arts,12000.0,-0.8212727272727273,-4.802562799364262,0
8586,25,M,Black,39000,506,0.063,135,0.0452137813055003,undergrad,Business,28000.0,-0.3156363636363637,-0.8582017393023673,1
8587,22,M,White,2000,610,0.185,76,0.0206891202622854,undergrad,STEM,28000.0,-0.30345454545454537,-0.5517239886019701,1
8588,19,M,White,7500,611,0.023,73,0.0228348227025087,undergrad,Arts,28000.0,-0.24281818181818185,-0.5168360542482863,1
8589,27,M,White,21000,513,0.256,135,0.0452137813055003,graduate,STEM,14000.0,-0.5341818181818181,-1.0767471938478217,1
8590,24,M,Black,19000,688,0.236,15,0.058549574873081,undergrad,Business,26000.0,-0.1198181818181818,-0.8224130802951539,1
8591,25,M,White,31000,458,0.084,42,0.3292044028207703,graduate,Business,54000.0,-0.5301818181818182,-4.480634652031061,0
8592,31,F,White,32000,606,0.411,205,0.0159789019923045,graduate,Arts,25000.0,-0.74,-0.931746823907654,1
8593,19,F,White,4000,845,0.168,25,0.0454556038190779,undergrad,Business,10000.0,0.49709090909090914,-0.04837633673802566,1
8594,19,M,Other,5500,739,0.16,135,0.0452137813055003,undergrad,Business,18000.0,0.1366363636363636,-0.40592901202964,1
8595,19,F,Asian,35000,850,0.2,135,0.0452137813055003,graduate,Arts,8000.0,0.5872727272727273,0.04470735160672368,1
8596,31,M,Black,37000,694,0.308,229,0.0845744546441171,undergrad,STEM,43000.0,-0.13399999999999995,-1.148893455729405,1
8597,31,M,Black,20000,729,0.02,104,0.0834136145138897,undergrad,Business,24000.0,0.4672727272727273,-0.5336906468939491,1
8598,19,M,White,6500,312,0.288,135,0.0452137813055003,undergrad,Arts,17000.0,-1.8660909090909092,-2.408656284756913,0
8599,19,F,White,6000,621,0.114,177,0.128168250145393,undergrad,Business,22000.0,-0.1974545454545454,-1.735473547199261,0
8600,23,F,White,29000,722,0.162,73,0.0228348227025087,graduate,Arts,41000.0,0.06181818181818183,-0.21219969061192262,1
8601,31,M,White,65000,492,0.145,62,0.0725423339255437,undergrad,STEM,28000.0,-0.2745454545454545,-1.1450534616519787,1
8602,24,M,Black,27000,454,0.166,30,0.0320534171387883,undergrad,Arts,91000.0,-1.0827272727272728,-1.4673682783927324,0
8603,31,M,Black,26000,714,0.254,35,0.159167951253268,graduate,Arts,22000.0,-0.06927272727272729,-1.9792881423119433,0
8604,22,F,White,2000,780,0.132,181,0.0694555405916422,undergrad,Business,55000.0,0.22072727272727272,-0.6127392143724337,1
8605,23,F,Black,6500,724,0.083,34,0.0406085217379756,undergrad,Business,14000.0,0.2420909090909091,-0.24521135176479805,1
8606,23,F,Asian,2000,717,0.31,76,0.0206891202622854,undergrad,Arts,14000.0,-0.4643636363636363,-0.7126330795110611,1
8607,19,M,White,2500,685,0.314,96,0.0598803195385864,undergrad,STEM,39000.0,-0.28572727272727266,-1.0042911071903093,1
8608,23,F,White,12000,663,0.063,195,0.0088945731217383,graduate,Law,40000.0,0.44327272727272726,0.3365378498118677,1
8609,26,F,White,39000,801,0.23,135,0.0452137813055003,undergrad,Arts,17000.0,0.2230909090909091,-0.3194744665750945,1
8610,23,F,White,7000,609,0.352,76,0.0206891202622854,undergrad,STEM,28000.0,-0.6110909090909089,-0.8593603522383337,1
8611,24,M,Asian,32000,693,0.149,76,0.0206891202622854,undergrad,Business,27000.0,0.1503636363636364,-0.09790580678378841,1
8612,21,F,White,4500,850,0.393,23,0.3748923690837981,undergrad,Arts,72000.0,-0.23172727272727275,-4.7304357017328496,0
8613,27,F,White,19000,582,0.132,76,0.0206891202622854,undergrad,STEM,23000.0,-0.19727272727272732,-0.4455421704201521,1
8614,30,F,Asian,16000,732,0.226,135,0.0452137813055003,graduate,STEM,77000.0,0.19218181818181815,-0.3503835574841855,1
8615,23,M,White,24000,608,0.438,104,0.0834136145138897,graduate,Arts,45000.0,-0.9347272727272726,-1.935690646893949,0
8616,19,F,Black,6500,588,0.116,76,0.0206891202622854,undergrad,Business,14000.0,-0.31845454545454543,-0.5667239886019703,1
8617,26,M,White,10000,530,0.213,76,0.0206891202622854,graduate,Arts,30000.0,-0.7523636363636362,-1.000633079511061,1
8618,25,F,White,22000,628,0.462,25,0.0454556038190779,graduate,STEM,19000.0,-0.522,-1.0674672458289347,1
8619,30,M,Asian,45000,767,0.363,229,0.0845744546441171,undergrad,Arts,10000.0,-0.1305454545454545,-1.1454389102748597,1
8620,32,F,Other,19000,797,0.045,62,0.0725423339255437,graduate,STEM,13000.0,0.9085454545454545,0.03803744743893023,1
8621,32,F,Other,27000,545,0.069,238,0.1192644904732148,undergrad,Arts,14000.0,-0.4578181818181818,-1.8889920674967593,0
8622,24,M,White,14000,586,0.32,25,0.0454556038190779,undergrad,Arts,57000.0,-0.9887272727272728,-1.5341945185562076,0
8623,19,M,Other,7500,378,0.171,177,0.128168250145393,undergrad,STEM,19000.0,-1.0860909090909092,-2.624109910835625,0
8624,25,F,Other,16000,383,0.343,135,0.0452137813055003,undergrad,Business,22000.0,-1.460909090909091,-2.0034744665750948,0
8625,22,M,Other,3000,698,0.284,229,0.0845744546441171,undergrad,Arts,52000.0,-0.5754545454545453,-1.5903480011839504,0
8626,21,M,White,1500,850,0.207,62,0.0725423339255437,undergrad,Business,10000.0,0.42227272727272736,-0.44823527983379696,1
8627,27,M,White,46000,720,0.548,76,0.0206891202622854,undergrad,Arts,25000.0,-0.6654545454545455,-0.9137239886019703,1
8628,32,F,White,10000,767,0.32,73,0.0228348227025087,graduate,STEM,26000.0,0.19545454545454546,-0.07856332697555898,1
8629,25,F,White,29000,745,0.113,25,0.0454556038190779,graduate,Business,62000.0,0.44345454545454543,-0.10201270037438936,1
8630,20,F,White,6500,756,0.328,135,0.0452137813055003,undergrad,Arts,22000.0,-0.3315454545454546,-0.8741108302114582,1
8631,24,M,Other,17000,575,0.125,76,0.0206891202622854,undergrad,STEM,48000.0,-0.3207272727272727,-0.5689967158746975,1
8632,28,M,Black,36000,810,0.1,229,0.0845744546441171,undergrad,STEM,53000.0,0.6978181818181819,-0.31707527391122325,1
8633,22,F,White,2500,850,0.143,229,0.0845744546441171,undergrad,Arts,49000.0,0.2562727272727273,-0.7586207284566778,1
8634,29,F,Other,14000,816,0.223,135,0.0452137813055003,undergrad,Business,73000.0,0.24163636363636365,-0.30092901202963995,1
8635,26,M,Black,15000,365,0.259,110,0.1297935402004485,undergrad,STEM,28000.0,-1.2643636363636364,-2.8218861187690183,0
8636,21,M,Other,8000,614,0.129,124,0.3590904470954283,undergrad,Business,33000.0,-0.24090909090909093,-4.549994456054231,0
8637,26,F,Black,43000,594,0.192,112,0.1324079841540636,graduate,Business,70000.0,-0.17963636363636362,-1.7685321734851267,0
8638,23,F,White,4000,796,0.389,6,0.0163955305906724,undergrad,Arts,28000.0,-0.32309090909090915,-0.5198372761789779,1
8639,26,F,White,34000,827,0.122,25,0.0454556038190779,undergrad,Arts,140000.0,0.4036363636363638,-0.141830882192571,1
8640,21,F,White,20000,711,0.361,38,0.0889068621286131,graduate,STEM,11000.0,-0.03018181818181817,-1.0970641637251752,1
8641,23,M,Black,3000,462,0.345,96,0.0598803195385864,undergrad,Business,11000.0,-1.2556363636363634,-1.9742001980994002,0
8642,19,M,White,5500,593,0.13,25,0.0454556038190779,undergrad,Business,6000.0,-0.3342727272727273,-0.8797399731016621,1
8643,30,M,White,52000,664,0.036,96,0.0598803195385864,graduate,STEM,24000.0,0.6409090909090909,-0.07765474355394586,1
8644,27,F,White,28000,718,0.11,25,0.0454556038190779,graduate,Arts,21000.0,0.24527272727272728,-0.3001945185562075,1
8645,19,F,White,1500,402,0.29,211,0.0262039808823449,undergrad,Arts,54000.0,-1.6728181818181822,-1.987265952406321,0
8646,23,M,White,6500,523,0.161,5,0.1198171740714977,undergrad,Arts,11000.0,-0.8448181818181817,-2.2826242706761537,0
8647,26,F,Black,20000,633,0.352,206,0.0750822455019085,undergrad,Arts,20000.0,-0.7458181818181817,-1.6468051278410838,0
8648,25,M,Asian,16000,703,0.239,110,0.1297935402004485,undergrad,Business,34000.0,-0.08927272727272723,-1.646795209678109,0
8649,22,M,White,8000,850,0.33,62,0.0725423339255437,undergrad,STEM,13000.0,0.31527272727272726,-0.5552352798337971,1
8650,27,F,Black,13000,579,0.044,229,0.0845744546441171,undergrad,Business,30000.0,-0.16818181818181813,-1.1830752739112234,1
8651,19,M,White,3000,779,0.114,73,0.0228348227025087,undergrad,Arts,32000.0,0.1590909090909091,-0.11492696333919536,1
8652,35,F,White,39000,559,0.29,229,0.0845744546441171,graduate,Arts,34000.0,-0.6269090909090909,-1.641802546638496,0
8653,22,F,White,25000,462,0.114,124,0.3590904470954283,graduate,Arts,17000.0,-0.7116363636363635,-5.020721728781503,0
8654,22,F,White,29000,804,0.071,62,0.0725423339255437,graduate,Arts,19000.0,0.6420000000000001,-0.2285080071065242,1
8655,26,F,Other,61000,471,0.41,135,0.0452137813055003,graduate,Business,94000.0,-0.9549090909090906,-1.497474466575094,0
8656,24,F,White,12000,407,0.112,73,0.0228348227025087,undergrad,Business,40000.0,-0.9356363636363637,-1.2096542360664682,1
8657,26,F,Other,31000,617,0.105,96,0.0598803195385864,undergrad,Arts,16000.0,-0.24399999999999997,-0.9625638344630367,1
8658,19,M,White,2000,850,0.296,34,0.0406085217379756,undergrad,Arts,23000.0,0.04727272727272733,-0.4400295335829798,1
8659,19,M,White,5500,647,0.336,61,0.0824980369278871,undergrad,Business,20000.0,-0.5499090909090909,-1.539885534043736,0
8660,28,F,Black,20000,561,0.057,25,0.0454556038190779,undergrad,Business,13000.0,-0.2176363636363636,-0.7631036094652984,1
8661,20,F,Other,7500,627,0.454,135,0.0452137813055003,undergrad,Arts,24000.0,-1.0466363636363636,-1.5892017393023672,0
8662,24,M,White,23000,567,0.251,97,0.1699801216915541,undergrad,Arts,18000.0,-0.7658181818181817,-2.805579642116831,0
8663,19,M,White,2500,631,0.473,135,0.0452137813055003,undergrad,STEM,69000.0,-0.9000909090909093,-1.4426562847569129,0
8664,25,F,Other,22000,554,0.29,135,0.0452137813055003,undergrad,Arts,56000.0,-0.997090909090909,-1.5396562847569126,0
8665,25,F,White,92000,716,0.399,104,0.0834136145138897,undergrad,STEM,19000.0,0.194,-0.8069633741666764,1
8666,26,F,White,27000,665,0.223,96,0.0598803195385864,undergrad,Arts,22000.0,-0.32945454545454544,-1.0480183799175822,1
8667,20,F,White,4500,561,0.396,135,0.0452137813055003,undergrad,Business,24000.0,-0.9886363636363636,-1.5312017393023671,0
8668,19,M,Black,8000,694,0.275,14,0.0716640292402546,undergrad,STEM,19000.0,-0.14200000000000002,-1.0019683508830552,1
8669,21,F,White,2500,650,0.123,104,0.0834136145138897,undergrad,Business,8000.0,-0.13099999999999998,-1.1319633741666764,1
8670,25,M,Black,16000,625,0.063,147,0.1173572203571072,undergrad,STEM,21000.0,0.0790909090909091,-1.3291957351943773,0
8671,19,M,White,3500,390,0.218,135,0.0452137813055003,undergrad,Arts,44000.0,-1.5604545454545458,-2.1030199211205494,0
8672,26,F,White,51000,560,0.139,25,0.0454556038190779,undergrad,Arts,27000.0,-0.39927272727272733,-0.9447399731016621,1
8673,22,M,White,27000,788,0.222,135,0.0452137813055003,graduate,STEM,54000.0,0.46981818181818186,-0.07274719384782175,1
8674,38,M,Black,40000,560,0.28,25,0.0454556038190779,undergrad,Business,29000.0,-0.5472727272727274,-1.0927399731016623,1
8675,27,F,White,33000,850,0.298,229,0.0845744546441171,undergrad,Business,15000.0,0.42927272727272736,-0.5856207284566778,1
8676,27,F,White,37000,575,0.044,1,0.0633813776097611,undergrad,STEM,15000.0,0.06127272727272734,-0.699303804044406,1
8677,22,F,White,3500,827,0.313,135,0.0452137813055003,undergrad,Business,17000.0,0.13863636363636367,-0.40392901202963993,1
8678,20,M,White,19000,850,0.132,110,0.1297935402004485,graduate,Law,38000.0,1.0272727272727273,-0.5302497551326546,1
8679,19,M,White,4000,677,0.175,211,0.0262039808823449,undergrad,Arts,20000.0,-0.32781818181818184,-0.6422659524063206,1
8680,27,M,White,31000,850,0.215,76,0.0206891202622854,undergrad,Arts,44000.0,0.28327272727272734,0.03500328412530254,1
8681,19,M,White,7500,758,0.15,76,0.0206891202622854,undergrad,STEM,29000.0,0.3377272727272727,0.08945782957984791,1
8682,25,M,Black,11000,539,0.189,135,0.0452137813055003,undergrad,Business,31000.0,-0.6156363636363636,-1.1582017393023674,1
8683,28,F,White,12000,659,0.293,194,0.0493064737945422,undergrad,Business,16000.0,-0.3812727272727272,-0.9729504128072336,1
8684,20,F,White,1500,573,0.16,120,0.0542016312380452,undergrad,STEM,24000.0,-0.39100000000000007,-1.0414195748565425,1
8685,23,F,Black,1500,492,0.139,62,0.0725423339255437,undergrad,Arts,15000.0,-0.9435454545454546,-1.8140534616519788,0
8686,24,M,White,10000,716,0.196,76,0.0206891202622854,undergrad,Arts,12000.0,-0.19200000000000003,-0.44026944314742483,1
8687,20,F,Asian,10000,803,0.167,135,0.0452137813055003,graduate,STEM,65000.0,0.5323636363636364,-0.01020173930236723,1
8688,27,M,Black,11000,300,0.156,248,0.0114381620879679,undergrad,STEM,33000.0,-1.3187272727272727,-1.4559852177828876,0
8689,27,F,Black,14000,499,0.383,110,0.1297935402004485,undergrad,Business,19000.0,-1.131090909090909,-2.6886133914962906,0
8690,26,F,White,33000,702,0.223,135,0.0452137813055003,undergrad,Arts,20000.0,-0.15890909090909092,-0.7014744665750945,1
8691,20,F,White,17000,662,0.219,62,0.0725423339255437,graduate,STEM,50000.0,-0.04236363636363638,-0.9128716434701607,1
8692,23,F,White,3000,545,0.125,62,0.0725423339255437,undergrad,STEM,47000.0,-0.5138181818181817,-1.384326188924706,0
8693,36,M,White,77000,700,0.089,154,0.0379126509375481,undergrad,STEM,64000.0,0.5658181818181818,0.11086637056760457,1
8694,20,F,Other,7000,543,0.209,139,0.3296299630165421,undergrad,Arts,9000.0,-0.865090909090909,-4.820650465289415,0
8695,24,M,Other,22000,544,0.248,163,0.3260876172560482,undergrad,Arts,15000.0,-0.8494545454545455,-4.762505952527124,0
8696,19,F,White,23000,738,0.107,76,0.0206891202622854,graduate,STEM,67000.0,0.49400000000000005,0.24573055685257525,1
8697,23,F,White,5000,643,0.337,66,0.0348740716996293,undergrad,Arts,19000.0,-0.7694545454545455,-1.187943405850097,1
8698,23,M,Asian,3000,607,0.277,135,0.0452137813055003,undergrad,STEM,56000.0,-0.5923636363636364,-1.13492901202964,1
8699,21,M,White,5000,604,0.208,62,0.0725423339255437,undergrad,Arts,20000.0,-0.6532727272727272,-1.5237807343792515,0
8700,23,M,White,6000,619,0.196,232,0.0830288146298239,undergrad,Arts,40000.0,-0.5687272727272726,-1.5650730482851594,0
8701,23,M,White,4000,776,0.114,76,0.0206891202622854,undergrad,Business,41000.0,0.2541818181818182,0.0059123750343933745,1
8702,32,M,Black,19000,727,0.119,135,0.0452137813055003,undergrad,Business,33000.0,0.256,-0.2865653756660036,1
8703,31,F,White,38000,741,0.076,96,0.0598803195385864,graduate,Law,19000.0,1.056909090909091,0.3383452564460543,1
8704,19,F,Black,11000,763,0.061,20,0.0,graduate,Arts,21000.0,0.4049090909090909,0.4049090909090909,1
8705,28,M,White,24000,575,0.168,25,0.0454556038190779,undergrad,STEM,55000.0,-0.36472727272727273,-0.9101945185562075,1
8706,25,M,White,24000,712,0.219,142,0.3267463977010624,undergrad,Business,26000.0,0.031454545454545485,-3.889502226958203,0
8707,25,M,Other,14000,850,0.224,73,0.0228348227025087,undergrad,Arts,60000.0,0.16327272727272732,-0.11074514515737713,1
8708,20,F,White,7500,814,0.46,73,0.0228348227025087,undergrad,Arts,29000.0,-0.37863636363636377,-0.6526542360664682,1
8709,29,F,White,44000,330,0.108,235,0.0742746968299799,undergrad,Arts,19000.0,-1.2156363636363636,-2.1069327255961223,0
8710,24,F,Other,15000,628,0.205,15,0.058549574873081,undergrad,Business,65000.0,-0.4,-1.1025948984769722,1
8711,22,M,White,3500,590,0.092,215,0.117501396154848,undergrad,Arts,42000.0,-0.5811818181818181,-1.9911985720399943,0
8712,26,M,Other,28000,749,0.204,51,0.0800638677702012,undergrad,Arts,36000.0,0.020000000000000018,-0.9407664132424145,1
8713,27,F,White,16000,741,0.176,76,0.0206891202622854,graduate,Arts,27000.0,0.12490909090909094,-0.12336035223833386,1
8714,22,F,White,8000,423,0.067,76,0.0206891202622854,undergrad,Arts,34000.0,-1.0114545454545454,-1.2597239886019702,0
8715,20,M,Other,16000,850,0.099,153,0.0538262622638986,graduate,STEM,39000.0,0.9752727272727273,0.32935758010594407,1
8716,19,F,White,4000,828,0.261,62,0.0725423339255437,undergrad,Business,33000.0,0.2492727272727272,-0.6212352798337971,1
8717,19,F,White,5000,556,0.228,37,0.0626858966647204,undergrad,Arts,33000.0,-0.8678181818181817,-1.6200489417948263,0
8718,19,M,White,1500,585,0.282,135,0.0452137813055003,undergrad,STEM,20000.0,-0.5913636363636363,-1.13392901202964,1
8719,28,F,White,19000,850,0.192,135,0.0452137813055003,graduate,Arts,16000.0,0.5072727272727273,-0.03529264839327628,1
8720,19,M,White,14000,744,0.295,76,0.0206891202622854,graduate,STEM,44000.0,0.08581818181818185,-0.16245126132924295,1
8721,19,M,Other,22000,599,0.055,248,0.0114381620879679,graduate,STEM,15000.0,0.18654545454545454,0.04928750948983973,1
8722,21,M,White,1000,443,0.155,121,0.0259552783224867,undergrad,STEM,24000.0,-0.8567272727272728,-1.168190612597113,1
8723,27,M,Other,25000,496,0.07,59,0.3317741726742946,undergrad,Business,30000.0,-0.45000000000000007,-4.431290072091535,0
8724,19,F,White,6500,632,0.18,150,0.3409611023539438,undergrad,STEM,34000.0,-0.18645454545454543,-4.27798777370187,0
8725,20,M,Black,5000,474,0.299,135,0.0452137813055003,undergrad,Business,46000.0,-1.208,-1.7505653756660036,0
8726,23,F,White,3000,603,0.127,25,0.0454556038190779,undergrad,Arts,79000.0,-0.6069090909090908,-1.1523763367380258,1
8727,25,F,White,19000,374,0.2,96,0.0598803195385864,undergrad,Business,21000.0,-1.1896363636363636,-1.9082001980994003,0
8728,20,M,White,5000,650,0.33,130,0.0737830316203467,undergrad,Arts,12000.0,-0.73,-1.6153963794441604,0
8729,26,M,White,25000,657,0.381,72,0.098006312495863,undergrad,Arts,23000.0,-0.6865454545454545,-1.8626212044958104,0
