applicant_id,institution_id,cohort_default_rate,race,status,income,credit_score,dti,gpa,program_level,major_risk,loan_amount,score_base,score_with_cdr,approved
9120,StateU,0.065,White,Non-US,48000.0,608.3,0.3003811563767911,2.923,undergrad,Business,39000.0,-0.5674408028037503,-0.6844408028037503,0
9121,StateU,0.065,White,Non-US,25000.0,650.1,0.15482344260280465,3.195,undergrad,STEM,24000.0,0.12802281852710976,0.011022818527109748,1
9122,CommunityCollege,0.12,White,Non-US,71000.0,595.7,0.3001893651652298,3.189,graduate,Business,25000.0,-0.4031623053326153,-0.6191623053326153,0
9123,CommunityCollege,0.12,White,Non-US,46000.0,739.5,0.24427894976588962,3.21,graduate,STEM,44000.0,0.9873433758118679,0.771343375811868,1
9124,ForProfit1,0.25,White,Non-US,22000.0,689.5,0.3163883734754104,3.445,undergrad,STEM,10000.0,0.35839383384323353,-0.09160616615676648,1
9125,CommunityCollege,0.12,White,US Person,43000.0,745.6,0.13422691176787557,3.28,undergrad,Business,14000.0,1.041567406541689,0.8255674065416889,1
9126,CommunityCollege,0.12,White,Non-US,74000.0,799.2,0.25672059732353536,2.776,undergrad,Business,10000.0,1.3246175495861479,1.1086175495861479,1
9127,CommunityCollege,0.12,Other,Non-US,45000.0,712.8,0.3612205845778491,3.164,graduate,Humanities,20000.0,0.36415607991678073,0.14815607991678073,1
9128,StateU,0.065,White,Non-US,55000.0,623.2,0.11633634121339068,2.536,undergrad,Business,49000.0,-0.0795256410080003,-0.1965256410080003,0
9129,ForProfit1,0.25,Black,Non-US,24000.0,614.8,0.14498797607592198,3.398,undergrad,STEM,9000.0,-0.2733029866330632,-0.7233029866330631,0
9130,StateU,0.065,White,Non-US,33000.0,643.7,0.05584323076570913,2.362,undergrad,Business,53000.0,-0.05563368613566412,-0.17263368613566413,0
9131,CommunityCollege,0.12,White,Non-US,24000.0,681.0,0.3160732978809778,2.729,undergrad,STEM,55000.0,-0.11297159587321395,-0.32897159587321395,0
9132,CommunityCollege,0.12,White,US Person,48000.0,708.6,0.27422606694909163,1.85,undergrad,STEM,87000.0,0.07550828301196763,-0.14049171698803237,0
9133,ForProfit1,0.25,White,Non-US,85000.0,549.4,0.29403196176587554,3.278,graduate,Business,27000.0,-0.7637247713362199,-1.2137247713362198,0
9134,StateU,0.065,White,Non-US,54000.0,705.8,0.17000247745130195,3.4,undergrad,STEM,60000.0,0.6536755784625948,0.5366755784625948,1
9135,StateU,0.065,Black,US Person,111000.0,685.7,0.11640626368673021,3.005,graduate,STEM,32000.0,0.83445342615808,0.71745342615808,1
9136,ForProfit1,0.25,White,Non-US,59000.0,644.2,0.13041703052134396,3.126,undergrad,STEM,35000.0,0.12829637889941004,-0.32170362110059,0
9137,StateU,0.065,White,Non-US,32000.0,682.7,0.1810635283567981,3.852,graduate,Humanities,55000.0,0.27530805030157657,0.15830805030157657,1
9138,CommunityCollege,0.12,White,Non-US,28000.0,757.5,0.39103389132477356,1.924,undergrad,Arts,9000.0,0.20856621459969382,-0.007433785400306175,1
9139,StateU,0.065,White,US Person,42000.0,750.5,0.09022943520782915,3.373,undergrad,Humanities,35000.0,1.2384279553623636,1.1214279553623636,1
9140,ForProfit2,0.3,White,Non-US,60000.0,677.3,0.305079517078516,2.486,graduate,STEM,25000.0,0.030647662245565588,-0.5093523377544344,0
9141,ForProfit2,0.3,White,Non-US,159000.0,800.0,0.12641285493912077,3.044,undergrad,Business,40000.0,2.253472422757814,1.713472422757814,1
9142,UVA,0.035,White,US Person,35000.0,720.1,0.3990156453534108,3.068,undergrad,Humanities,28000.0,-0.07758928072744642,-0.14058928072744642,0
9143,UVA,0.035,White,Non-US,20000.0,616.7,0.13154212497497408,3.507,undergrad,Humanities,24000.0,-0.3013618304512392,-0.3643618304512392,0
9144,ForProfit2,0.3,Black,Non-US,26000.0,653.3,0.263993952646423,3.116,undergrad,STEM,16000.0,-0.46904290540352866,-1.0090429054035286,0
9145,UVA,0.035,White,Non-US,55000.0,697.2,0.15709401601950707,3.211,undergrad,Humanities,25000.0,0.6063312947271511,0.543331294727151,1
9146,StateU,0.065,White,Non-US,41000.0,651.6,0.050620542073628205,3.308,undergrad,Business,47000.0,-0.08366249656618424,-0.20066249656618423,0
9147,CommunityCollege,0.12,White,Non-US,73000.0,713.4,0.2728505609024218,2.174,graduate,Business,40000.0,0.5621289150208493,0.3461289150208493,1
9148,UVA,0.035,Other,Non-US,88000.0,678.0,0.17676469526247968,2.756,undergrad,Arts,18000.0,0.15127834355262954,0.08827834355262952,1
9149,CommunityCollege,0.12,Black,Non-US,24000.0,771.4,0.08670241834680611,3.433,graduate,STEM,24000.0,1.3891349130455355,1.1731349130455355,1
9150,ForProfit2,0.3,White,Non-US,53000.0,676.8,0.25671797153466513,3.131,undergrad,Humanities,47000.0,-0.017212842688614963,-0.557212842688615,0
9151,StateU,0.065,White,Non-US,46000.0,638.3,0.1668184053428572,3.584,undergrad,STEM,18000.0,0.30583754399707574,0.18883754399707575,1
9152,StateU,0.065,White,Non-US,21000.0,676.4,0.3083400694952317,3.405,undergrad,Business,18000.0,-0.15970198864066884,-0.27670198864066886,0
9153,CommunityCollege,0.12,Asian,Non-US,51000.0,700.7,0.37297323438985336,3.179,undergrad,Business,9000.0,0.3540492483753694,0.1380492483753694,1
9154,ForProfit1,0.25,White,Non-US,32000.0,641.8,0.3337156655103639,3.466,graduate,Humanities,37000.0,-0.25505524298062354,-0.7050552429806236,0
9155,ForProfit2,0.3,White,Non-US,55000.0,708.5,0.1580188214708741,3.328,undergrad,Humanities,79000.0,0.5658818872320178,0.025881887232017786,1
9156,UVA,0.035,Black,Non-US,64000.0,598.8,0.23378522489358794,2.841,graduate,Business,17000.0,-0.7415309152709768,-0.8045309152709769,0
9157,ForProfit2,0.3,White,Non-US,29000.0,723.8,0.09364748386808565,2.785,graduate,STEM,14000.0,0.8688733588681035,0.3288733588681034,1
9158,StateU,0.065,Other,Non-US,57000.0,633.4,0.23401199193296218,2.852,undergrad,Humanities,8000.0,-0.4149727993894943,-0.5319727993894943,0
9159,StateU,0.065,White,Non-US,76000.0,679.6,0.09644132804514903,3.168,undergrad,STEM,48000.0,0.7218330870483918,0.6048330870483918,1
9160,StateU,0.065,Black,Non-US,65000.0,708.1,0.23031572067646303,3.208,undergrad,Business,21000.0,0.3553906307816156,0.2383906307816156,1
9161,StateU,0.065,White,US Person,21000.0,593.9,0.11561670345796249,3.151,undergrad,STEM,91000.0,-0.47583058376606224,-0.5928305837660622,0
9162,ForProfit2,0.3,White,Non-US,23000.0,623.7,0.26455730009153494,3.288,graduate,Humanities,19000.0,-0.32161419799420726,-0.8616141979942074,0
9163,StateU,0.065,White,Non-US,27000.0,729.4,0.05968771488918056,2.999,graduate,Business,37000.0,1.202449577746608,1.085449577746608,1
9164,StateU,0.065,White,US Person,34000.0,570.4,0.2951599435421025,3.549,graduate,Business,66000.0,-0.7490485552217152,-0.8660485552217152,0
9165,CommunityCollege,0.12,White,Non-US,16000.0,784.1,0.3422135748620625,2.688,graduate,Business,17000.0,0.944634618134657,0.728634618134657,1
9166,UVA,0.035,White,Non-US,48000.0,720.1,0.12019601935906084,2.368,graduate,STEM,38000.0,1.0103487004706786,0.9473487004706785,1
9167,CommunityCollege,0.12,Other,Non-US,26000.0,666.6,0.24078518185679845,3.283,graduate,Arts,25000.0,0.13756059901766066,-0.07843940098233934,1
9168,CommunityCollege,0.12,Other,US Person,45000.0,701.3,0.2927019688123473,3.167,undergrad,STEM,34000.0,0.3243307442225481,0.1083307442225481,1
9169,CommunityCollege,0.12,White,Non-US,41000.0,696.3,0.2120448315346766,3.265,graduate,Humanities,11000.0,0.3752865899892794,0.1592865899892794,1
9170,ForProfit2,0.3,White,Non-US,97000.0,767.0,0.0996781728526085,3.263,undergrad,Business,38000.0,1.5386020157487774,0.9986020157487774,1
9171,StateU,0.065,White,US Person,38000.0,757.8,0.13967947692525312,3.221,undergrad,Humanities,17000.0,1.237028122619658,1.120028122619658,1
9172,StateU,0.065,Black,US Person,34000.0,795.0,0.07618027873812654,3.641,undergrad,STEM,20000.0,1.6249988419325347,1.5079988419325348,1
9173,CommunityCollege,0.12,White,Non-US,31000.0,655.2,0.2773184318229095,3.641,undergrad,STEM,10000.0,-0.06735772450807515,-0.28335772450807517,0
9174,StateU,0.065,Other,Non-US,83000.0,737.0,0.16632917443301287,3.984,graduate,Business,47000.0,1.8949743094603424,1.7779743094603424,1
9175,CommunityCollege,0.12,Black,US Person,93000.0,800.0,0.28800947528182325,2.841,graduate,Business,28000.0,1.4275939211360602,1.2115939211360602,1
9176,StateU,0.065,Black,Non-US,33000.0,689.2,0.15064935486649922,3.282,undergrad,Humanities,42000.0,-0.0722290361071102,-0.18922903610711023,0
9177,CommunityCollege,0.12,White,Non-US,73000.0,586.4,0.13256047362853407,2.803,undergrad,Humanities,39000.0,-0.35711032252492214,-0.5731103225249221,0
9178,CommunityCollege,0.12,Other,US Person,21000.0,716.9,0.060315790604601564,3.567,undergrad,STEM,14000.0,0.8802487210979176,0.6642487210979177,1
9179,CommunityCollege,0.12,White,Non-US,13000.0,546.0,0.18992070860893565,3.306,undergrad,Humanities,40000.0,-1.1620892150929807,-1.3780892150929807,0
9180,StateU,0.065,White,Non-US,65000.0,729.2,0.09066886434404801,3.732,undergrad,Arts,52000.0,1.1226376290978115,1.0056376290978115,1
9181,ForProfit1,0.25,White,Non-US,23000.0,783.2,0.3581446108135392,3.407,graduate,Humanities,32000.0,1.0190046602339253,0.5690046602339254,1
9182,ForProfit1,0.25,White,US Person,46000.0,654.7,0.024637237704109534,3.396,undergrad,STEM,20000.0,0.6980190732649952,0.24801907326499523,1
9183,CommunityCollege,0.12,White,US Person,38000.0,618.2,0.1195446268600506,2.667,graduate,STEM,12000.0,-0.04906294442903346,-0.26506294442903344,0
9184,UVA,0.035,Other,Non-US,90000.0,702.8,0.1160320915629772,2.875,undergrad,STEM,34000.0,1.0802915809930347,1.0172915809930347,1
9185,UVA,0.035,White,US Person,60000.0,776.2,0.18330070786613706,3.03,undergrad,Business,76000.0,1.3407765806460394,1.2777765806460395,1
9186,StateU,0.065,Other,Non-US,29000.0,662.0,0.23025614245479809,2.482,undergrad,STEM,17000.0,-0.054135290203680395,-0.1711352902036804,0
9187,CommunityCollege,0.12,White,Non-US,63000.0,726.1,0.18613515204235673,2.639,undergrad,Business,33000.0,0.9185230858769476,0.7025230858769477,1
9188,ForProfit1,0.25,White,Non-US,69000.0,676.4,0.11992665397855921,3.091,undergrad,Business,35000.0,0.6037550420568083,0.1537550420568083,1
9189,UVA,0.035,White,US Person,49000.0,705.1,0.1677041379484256,3.335,undergrad,Arts,33000.0,0.5334229242286617,0.47042292422866167,1
9190,ForProfit1,0.25,Asian,US Person,49000.0,597.8,0.3619763649426144,2.68,undergrad,STEM,33000.0,-0.86812957435166,-1.3181295743516601,0
9191,StateU,0.065,White,Non-US,28000.0,578.3,0.17794744634183354,1.968,graduate,Humanities,35000.0,-1.0397344113570182,-1.1567344113570182,0
9192,ForProfit1,0.25,Other,Non-US,108000.0,745.1,0.09394127064706215,2.964,undergrad,STEM,67000.0,1.6206775762349304,1.1706775762349304,1
9193,UVA,0.035,Asian,Non-US,69000.0,649.3,0.3255014419356313,2.166,undergrad,STEM,39000.0,-0.177059987436233,-0.24005998743623302,0
9194,StateU,0.065,White,Non-US,25000.0,800.0,0.1647085317555582,3.154,graduate,Humanities,8000.0,1.4782190627036584,1.3612190627036584,1
9195,ForProfit1,0.25,Asian,Non-US,49000.0,645.4,0.1134084229552533,3.096,graduate,STEM,23000.0,0.4175495883152721,-0.0324504116847279,1
9196,ForProfit1,0.25,White,Non-US,104000.0,632.7,0.17141818797185404,3.765,undergrad,STEM,48000.0,0.5306022911533285,0.08060229115332845,1
9197,CommunityCollege,0.12,White,Non-US,86000.0,605.6,0.147192081080945,3.366,undergrad,STEM,30000.0,0.0277585752377199,-0.1882414247622801,0
9198,CommunityCollege,0.12,Other,Non-US,42000.0,681.6,0.24376175595614885,2.406,undergrad,STEM,9000.0,-0.010718632207238857,-0.22671863220723887,0
9199,StateU,0.065,White,Non-US,24000.0,757.9,0.27924680728553125,4.0,undergrad,Business,36000.0,0.9793671842617445,0.8623671842617445,1
9200,ForProfit2,0.3,Other,Non-US,59000.0,646.7,0.21214356190940717,3.468,undergrad,STEM,45000.0,0.19770168110351627,-0.34229831889648377,0
9201,StateU,0.065,Black,Non-US,36000.0,748.0,0.0843382777161571,3.488,graduate,STEM,38000.0,1.3988812269253859,1.2818812269253859,1
9202,CommunityCollege,0.12,White,Non-US,43000.0,703.0,0.12573911335415272,3.603,undergrad,Business,32000.0,0.8999064350423647,0.6839064350423647,1
9203,StateU,0.065,Black,Non-US,59000.0,705.6,0.2966374229108799,3.173,undergrad,STEM,13000.0,0.13265027939457463,0.015650279394574626,1
9204,ForProfit2,0.3,White,Non-US,57000.0,723.5,0.23910113168218378,2.576,graduate,Business,110000.0,0.628707437915251,0.08870743791525093,1
9205,ForProfit1,0.25,White,US Person,43000.0,546.5,0.2343679850598335,3.043,graduate,STEM,26000.0,-0.659930407624787,-1.1099304076247871,0
9206,CommunityCollege,0.12,White,US Person,40000.0,674.1,0.2655172843536416,2.92,undergrad,Business,54000.0,0.20731408231098616,-0.008685917689013833,1
9207,StateU,0.065,White,US Person,34000.0,613.6,0.52059087246592,3.271,graduate,STEM,70000.0,-0.6000014137140129,-0.7170014137140129,0
9208,CommunityCollege,0.12,White,Non-US,48000.0,635.3,0.3291801349366028,2.983,undergrad,Humanities,12000.0,-0.5823750337427048,-0.7983750337427048,0
9209,CommunityCollege,0.12,White,Non-US,23000.0,562.5,0.11895063912856471,3.25,undergrad,STEM,28000.0,-0.8201957411669856,-1.0361957411669855,0
9210,StateU,0.065,White,Non-US,26000.0,746.8,0.0749463576473227,2.882,undergrad,Business,27000.0,1.1268424561020933,1.0098424561020933,1
9211,StateU,0.065,White,Non-US,38000.0,701.9,0.2600617331985535,3.35,undergrad,Business,125000.0,0.17706239576251948,0.06006239576251947,1
9212,UVA,0.035,White,Non-US,30000.0,698.4,0.04760568207382386,3.117,graduate,Humanities,31000.0,0.6855571410506588,0.6225571410506587,1
9213,CommunityCollege,0.12,Other,Non-US,38000.0,737.9,0.06399596158305347,3.147,graduate,Arts,20000.0,0.964499468253019,0.748499468253019,1
9214,StateU,0.065,White,Non-US,40000.0,714.1,0.32643999931729173,3.068,undergrad,Arts,18000.0,0.07159961065736055,-0.04540038934263946,1
9215,StateU,0.065,Asian,Non-US,23000.0,712.9,0.21167918049261894,3.154,graduate,Business,14000.0,0.6580889743060101,0.5410889743060101,1
9216,StateU,0.065,White,Non-US,75000.0,613.6,0.07384769050935647,2.135,undergrad,Business,19000.0,-0.03216122046067696,-0.14916122046067698,0
9217,ForProfit1,0.25,White,Non-US,70000.0,679.6,0.09263400097931702,3.329,undergrad,Humanities,28000.0,0.5838085488694923,0.13380854886949228,1
9218,CommunityCollege,0.12,Other,US Person,45000.0,766.0,0.2901716507355471,2.72,graduate,STEM,40000.0,0.8869134144336128,0.6709134144336129,1
9219,CommunityCollege,0.12,White,Non-US,33000.0,652.0,0.3930172624220453,3.753,undergrad,STEM,6000.0,-0.3759072458878737,-0.5919072458878737,0
9220,CommunityCollege,0.12,White,Non-US,67000.0,616.1,0.08582803968715087,2.961,undergrad,Humanities,42000.0,-0.17244965943694007,-0.3884496594369401,0
9221,CommunityCollege,0.12,White,Non-US,62000.0,796.2,0.36029350647509134,3.1,graduate,Business,13000.0,1.3550501083599027,1.1390501083599027,1
9222,CommunityCollege,0.12,White,Non-US,25000.0,700.3,0.16123435446292017,3.402,undergrad,Arts,24000.0,0.22728813153782257,0.011288131537822571,1
9223,UVA,0.035,White,Non-US,28000.0,676.2,0.1729915888785179,2.603,undergrad,STEM,106000.0,0.04544758046211503,-0.017552419537884986,1
9224,StateU,0.065,Other,Non-US,84000.0,642.1,0.15060649665658188,3.673,graduate,Business,30000.0,0.4821256688273316,0.3651256688273316,1
9225,CommunityCollege,0.12,Asian,Non-US,45000.0,681.5,0.07486388183097258,2.934,graduate,Humanities,26000.0,0.7161706419142652,0.5001706419142652,1
9226,StateU,0.065,White,Non-US,38000.0,661.1,0.2171086652722876,3.317,undergrad,STEM,53000.0,0.08419406433706661,-0.0328059356629334,1
9227,CommunityCollege,0.12,White,Non-US,86000.0,653.6,0.3642732958169915,3.076,undergrad,Arts,15000.0,-0.06613622552303089,-0.28213622552303086,0
9228,StateU,0.065,White,Non-US,45000.0,674.7,0.3414177225871723,2.488,undergrad,STEM,16000.0,0.020805735891713514,-0.09619426410828649,1
9229,UVA,0.035,Other,Non-US,40000.0,768.3,0.2754720545612554,2.861,undergrad,STEM,58000.0,0.9515477635204406,0.8885477635204405,1
9230,StateU,0.065,White,US Person,46000.0,581.0,0.15093149416291818,3.437,undergrad,Humanities,26000.0,-0.4424770639031235,-0.5594770639031236,0
9231,UVA,0.035,Other,Non-US,59000.0,631.6,0.3114902034862863,3.279,graduate,Humanities,11000.0,-0.4059094172040369,-0.4689094172040369,0
9232,CommunityCollege,0.12,Other,Non-US,35000.0,574.4,0.15155869993421692,2.516,undergrad,Arts,52000.0,-1.3155250934938678,-1.5315250934938678,0
9233,ForProfit1,0.25,White,Non-US,41000.0,680.1,0.2570021418528082,3.151,undergrad,Business,10000.0,0.19864128600684472,-0.2513587139931553,0
9234,UVA,0.035,Other,Non-US,32000.0,626.5,0.33093112227089594,2.91,undergrad,Business,82000.0,-0.7578187786903497,-0.8208187786903498,0
9235,CommunityCollege,0.12,White,Non-US,47000.0,716.8,0.47485948551819657,2.944,undergrad,Business,46000.0,0.16969628312166413,-0.04630371687833587,1
9236,ForProfit1,0.25,White,US Person,18000.0,741.5,0.35530605495069995,2.963,undergrad,Business,80000.0,0.5091480903852214,0.05914809038522134,1
9237,ForProfit1,0.25,White,Non-US,24000.0,726.1,0.025793112867261058,2.836,undergrad,STEM,20000.0,0.7487943524307001,0.2987943524307001,1
9238,UVA,0.035,White,Non-US,58000.0,720.5,0.1766282072242946,2.553,undergrad,STEM,40000.0,0.7683075062005446,0.7053075062005445,1
9239,CommunityCollege,0.12,White,Non-US,70000.0,794.8,0.1260615103610531,3.329,graduate,Business,31000.0,1.9685919387274542,1.7525919387274542,1
9240,UVA,0.035,White,Non-US,46000.0,622.8,0.19081516112188235,4.0,undergrad,Business,14000.0,0.160265181149912,0.09726518114991199,1
9241,CommunityCollege,0.12,White,US Person,73000.0,631.4,0.3749071347815469,3.222,graduate,Humanities,46000.0,-0.19165600920583886,-0.4076560092058389,0
9242,CommunityCollege,0.12,White,Non-US,88000.0,742.1,0.21424588493201963,3.009,undergrad,Arts,17000.0,0.8298869409432286,0.6138869409432286,1
9243,CommunityCollege,0.12,Other,Non-US,58000.0,605.6,0.16615452242420944,3.168,undergrad,STEM,35000.0,-0.32232976664687574,-0.5383297666468757,0
9244,StateU,0.065,White,US Person,37000.0,609.2,0.25321952257184255,3.924,graduate,Humanities,22000.0,-0.19526566894422404,-0.31226566894422403,0
9245,StateU,0.065,White,Non-US,70000.0,675.2,0.34952741817989885,2.999,undergrad,Business,72000.0,0.2750925033209445,0.1580925033209445,1
9246,CommunityCollege,0.12,White,Non-US,31000.0,757.1,0.3457513126349588,2.986,undergrad,STEM,36000.0,0.6969192498118791,0.48091924981187917,1
9247,CommunityCollege,0.12,White,Non-US,78000.0,636.3,0.3158552753063862,3.113,undergrad,STEM,91000.0,0.08177888613744763,-0.13422111386255237,0
9248,ForProfit1,0.25,White,Non-US,32000.0,687.4,0.09748684566127928,2.497,undergrad,Business,55000.0,0.35338151241782867,-0.09661848758217134,1
9249,CommunityCollege,0.12,White,Non-US,87000.0,660.7,0.1311209409349014,2.992,undergrad,Humanities,39000.0,0.4142675725590605,0.1982675725590605,1
9250,CommunityCollege,0.12,White,Non-US,35000.0,577.9,0.2380028348373302,3.273,graduate,Business,45000.0,-0.5309046904374416,-0.7469046904374416,0
9251,StateU,0.065,White,Non-US,49000.0,573.7,0.15454184788669056,3.405,undergrad,Humanities,47000.0,-0.5428690322861481,-0.6598690322861481,0
9252,StateU,0.065,White,Non-US,57000.0,704.0,0.4079809102705855,3.161,undergrad,STEM,45000.0,0.3663658555233443,0.24936585552334428,1
9253,ForProfit2,0.3,White,Non-US,42000.0,710.3,0.11401138252334728,1.813,graduate,STEM,29000.0,0.8255348340292373,0.2855348340292373,1
9254,ForProfit2,0.3,Black,Non-US,114000.0,739.1,0.18800687703938188,2.925,graduate,Humanities,50000.0,1.0153354594214448,0.47533545942144473,1
9255,CommunityCollege,0.12,White,Non-US,121000.0,711.7,0.35186294406211727,3.188,undergrad,Humanities,22000.0,0.7973941826526847,0.5813941826526847,1
9256,ForProfit1,0.25,White,Non-US,79000.0,661.5,0.10560769181146455,3.049,graduate,STEM,26000.0,0.9134300077935238,0.4634300077935238,1
9257,UVA,0.035,White,US Person,80000.0,788.8,0.24273083173496887,3.342,undergrad,Humanities,56000.0,1.5250062067383443,1.4620062067383444,1
9258,StateU,0.065,White,Non-US,21000.0,604.4,0.39894191566157056,2.629,undergrad,Humanities,88000.0,-1.0706029850652197,-1.1876029850652197,0
9259,CommunityCollege,0.12,White,Non-US,21000.0,612.2,0.1054202723910265,3.511,undergrad,Humanities,49000.0,-0.37781240664778526,-0.5938124066477852,0
9260,CommunityCollege,0.12,Black,Non-US,68000.0,558.1,0.14764739715117664,3.143,undergrad,Business,24000.0,-0.8013587216308128,-1.0173587216308129,0
9261,ForProfit1,0.25,Black,Non-US,51000.0,709.8,0.21679556827100394,2.478,undergrad,Business,30000.0,0.1887197829264231,-0.2612802170735769,0
9262,UVA,0.035,Black,Non-US,27000.0,727.1,0.12849260005957397,2.487,undergrad,Humanities,24000.0,0.30202719641859765,0.23902719641859765,1
9263,StateU,0.065,Asian,Non-US,24000.0,710.0,0.17842185940929126,3.541,undergrad,Humanities,43000.0,0.9174249513029819,0.8004249513029819,1
9264,UVA,0.035,White,Non-US,69000.0,643.2,0.14090978977139407,2.631,graduate,Humanities,122000.0,-0.02105273430420007,-0.08405273430420009,1
9265,ForProfit1,0.25,White,Non-US,48000.0,684.9,0.2081232968122749,3.873,undergrad,STEM,85000.0,0.9659461993650126,0.5159461993650125,1
9266,CommunityCollege,0.12,Other,Non-US,34000.0,620.2,0.16936076994635127,3.215,undergrad,Business,90000.0,-0.40372440112864105,-0.619724401128641,0
9267,StateU,0.065,White,Non-US,36000.0,672.7,0.47204731656431675,3.147,undergrad,STEM,9000.0,-0.3818222768549933,-0.4988222768549933,0
9268,CommunityCollege,0.12,White,Non-US,41000.0,615.3,0.33508508972368245,3.572,undergrad,STEM,3000.0,-0.3092897657823497,-0.5252897657823496,0
9269,ForProfit2,0.3,White,Non-US,40000.0,631.1,0.11788954527566048,2.884,graduate,Business,67000.0,0.0023213941748600406,-0.53767860582514,0
9270,ForProfit1,0.25,White,Non-US,66000.0,544.1,0.3407018705101834,3.434,undergrad,Humanities,19000.0,-1.2446629897081063,-1.6946629897081062,0
9271,CommunityCollege,0.12,White,Non-US,35000.0,626.9,0.2864301577982707,3.447,undergrad,STEM,51000.0,-0.17087716541337927,-0.38687716541337924,0
9272,ForProfit2,0.3,Asian,Non-US,38000.0,651.8,0.16219276327647833,3.112,undergrad,Humanities,10000.0,0.3965085111663499,-0.14349148883365015,0
9273,ForProfit1,0.25,White,Non-US,44000.0,797.8,0.1735394367470963,3.195,undergrad,Business,16000.0,1.531428886285154,1.081428886285154,1
9274,ForProfit1,0.25,White,Non-US,25000.0,712.7,0.24851811444937852,1.944,graduate,Humanities,17000.0,0.306365756047454,-0.14363424395254604,0
9275,CommunityCollege,0.12,White,Non-US,67000.0,659.3,0.053622552843465655,2.959,graduate,STEM,25000.0,0.6839705866658103,0.4679705866658104,1
9276,CommunityCollege,0.12,White,Non-US,60000.0,733.8,0.07611878981119287,3.629,graduate,Business,52000.0,1.2565020165149923,1.0405020165149923,1
9277,CommunityCollege,0.12,White,Non-US,74000.0,716.6,0.3543384952310629,3.498,undergrad,Humanities,43000.0,0.3696174462708229,0.15361744627082288,1
9278,ForProfit1,0.25,Asian,Non-US,34000.0,618.0,0.3499010681684649,3.074,graduate,Business,19000.0,-0.5180105147456718,-0.9680105147456719,0
9279,StateU,0.065,White,Non-US,119000.0,685.6,0.1149768697408032,2.947,graduate,Business,29000.0,1.1513473257079976,1.0343473257079976,1
9280,ForProfit1,0.25,White,Non-US,54000.0,650.9,0.09469600524977356,2.59,undergrad,Humanities,13000.0,0.09644589317745447,-0.3535541068225455,0
9281,CommunityCollege,0.12,White,Non-US,90000.0,620.9,0.08356868861784467,2.581,undergrad,Business,84000.0,0.21117140104626286,-0.004828598953737134,1
9282,ForProfit1,0.25,White,Non-US,36000.0,724.4,0.25863470592213766,3.341,undergrad,STEM,22000.0,0.4285060284187843,-0.021493971581215687,1
9283,CommunityCollege,0.12,Asian,Non-US,82000.0,695.0,0.05268815363496298,2.671,undergrad,STEM,47000.0,1.2365761124407002,1.0205761124407002,1
9284,ForProfit1,0.25,White,Non-US,22000.0,683.6,0.24414124531177142,3.282,undergrad,Arts,35000.0,0.025455838668020522,-0.4245441613319795,0
9285,ForProfit2,0.3,White,Non-US,44000.0,728.2,0.27074575355679403,3.338,undergrad,Business,14000.0,0.5795046197151872,0.03950461971518715,1
9286,CommunityCollege,0.12,White,Non-US,66000.0,734.9,0.2852027697732026,3.909,undergrad,Business,76000.0,1.1420157458382139,0.9260157458382139,1
9287,StateU,0.065,Other,Non-US,65000.0,722.5,0.2999234774253372,3.708,undergrad,Business,66000.0,0.7811863864143171,0.6641863864143172,1
9288,CommunityCollege,0.12,White,US Person,26000.0,728.7,0.2396008619948922,3.193,undergrad,STEM,16000.0,0.5156313344476228,0.2996313344476228,1
9289,CommunityCollege,0.12,White,Non-US,32000.0,742.8,0.26959210008598483,2.573,undergrad,Business,18000.0,0.7154864550784403,0.49948645507844036,1
9290,CommunityCollege,0.12,White,Non-US,83000.0,670.5,0.38106469136870447,2.692,graduate,Humanities,21000.0,0.10963976799106614,-0.10636023200893385,1
9291,CommunityCollege,0.12,White,US Person,42000.0,669.6,0.17956542568415737,2.914,undergrad,STEM,74000.0,0.3075143068069182,0.09151430680691822,1
9292,CommunityCollege,0.12,White,Non-US,18000.0,652.7,0.24558401055338783,3.797,undergrad,STEM,14000.0,0.09087685781584236,-0.12512314218415765,1
9293,StateU,0.065,White,Non-US,34000.0,765.5,0.1604936922819001,2.979,undergrad,Business,31000.0,1.3579677562250632,1.2409677562250632,1
9294,ForProfit1,0.25,Asian,US Person,92000.0,568.5,0.1450388189148345,3.384,graduate,Business,47000.0,-0.08952247537240515,-0.5395224753724052,0
9295,CommunityCollege,0.12,Black,Non-US,35000.0,656.4,0.2346830289992656,2.769,undergrad,Humanities,17000.0,-0.42016211507924883,-0.6361621150792488,0
9296,StateU,0.065,White,Non-US,44000.0,750.3,0.333882558364524,3.42,undergrad,Humanities,20000.0,0.6646111430351703,0.5476111430351703,1
9297,ForProfit2,0.3,White,Non-US,25000.0,686.4,0.23276098712109347,3.195,undergrad,STEM,13000.0,0.3720740773266243,-0.16792592267337575,0
9298,ForProfit2,0.3,Asian,Non-US,59000.0,686.6,0.3312598268016614,3.196,undergrad,STEM,136000.0,0.1746022623099299,-0.3653977376900701,0
9299,ForProfit2,0.3,Asian,Non-US,20000.0,747.8,0.17303364196684592,2.808,undergrad,Business,55000.0,0.7535716947909571,0.21357169479095706,1
9300,ForProfit2,0.3,White,Non-US,31000.0,710.0,0.17010341564002043,3.13,undergrad,STEM,88000.0,0.6486535467661528,0.1086535467661528,1
