applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,loan_granted,defaulted,model1_recommendation,model2_recommendation
25859,23,F,White,2500,629,0.218,25,0.0454556038190779,undergrad,Arts,19000.0,-0.5973636363636363,-1.142830882192571,1,1,1,0
25860,24,F,White,35000,583,0.258,229,0.0845744546441171,undergrad,STEM,11000.0,-0.3496363636363637,-1.364529819365769,1,1,0,1
25861,19,F,Black,1500,357,0.158,97,0.1699801216915541,undergrad,Arts,33000.0,-1.4724545454545457,-3.512216005753195,0,0,0,0
25862,21,M,White,29000,527,0.036,112,0.1324079841540636,graduate,Arts,28000.0,-0.2952727272727272,-1.8841685371214902,0,0,0,1
25863,22,F,White,2500,756,0.099,76,0.0206891202622854,undergrad,Arts,25000.0,0.10245454545454544,-0.14581489769287936,1,0,1,1
25864,22,F,White,1000,816,0.143,135,0.0452137813055003,undergrad,Arts,17000.0,0.22363636363636366,-0.31892901202963997,1,0,1,1
25865,23,M,White,2500,770,0.115,135,0.0452137813055003,undergrad,Business,19000.0,0.32136363636363635,-0.22120173930236725,1,0,1,1
25866,26,M,Asian,26000,788,0.183,125,0.076007198487916,graduate,Law,48000.0,0.841818181818182,-0.07026820003681,1,0,1,1
25867,32,M,Other,25000,477,0.096,96,0.0598803195385864,undergrad,STEM,27000.0,-0.47109090909090906,-1.1896547435539457,0,0,1,0
25868,27,M,White,22000,704,0.351,38,0.0889068621286131,undergrad,Business,75000.0,-0.37363636363636366,-1.4405187091797207,1,0,0,1
25869,20,M,White,23000,547,0.274,76,0.0206891202622854,graduate,STEM,28000.0,-0.4345454545454545,-0.6828148976928793,1,0,1,1
25870,22,F,Black,3500,727,0.133,112,0.1324079841540636,undergrad,STEM,15000.0,0.23500000000000004,-1.353895809848763,1,0,0,1
25871,23,M,Asian,1000,850,0.297,135,0.0452137813055003,undergrad,Business,25000.0,0.23927272727272733,-0.3032926483932763,1,0,1,1
25872,19,F,White,4000,735,0.227,76,0.0206891202622854,undergrad,STEM,52000.0,-0.020909090909090933,-0.2691785340565157,1,0,1,1
25873,25,F,White,26000,780,0.033,195,0.0088945731217383,graduate,Business,41000.0,0.7127272727272728,0.6059923952664131,1,0,1,1
25874,30,F,Other,24000,462,0.273,25,0.0454556038190779,undergrad,STEM,45000.0,-0.9856363636363639,-1.5311036094652986,0,0,0,0
25875,19,M,Black,21000,576,0.172,147,0.1173572203571072,graduate,Arts,20000.0,-0.4370909090909091,-1.8453775533761956,0,0,0,1
25876,36,M,White,23000,671,0.179,114,0.0600430683388976,graduate,Arts,5000.0,-0.09363636363636363,-0.8141531837031348,1,0,1,1
25877,23,F,Asian,6000,587,0.066,76,0.0206891202622854,undergrad,STEM,41000.0,-0.22509090909090906,-0.47336035223833384,1,0,1,1
25878,21,F,White,5000,612,0.213,73,0.0228348227025087,undergrad,STEM,35000.0,-0.3341818181818181,-0.6081996906119225,1,0,1,1
25879,30,F,White,20000,516,0.107,229,0.0845744546441171,undergrad,Arts,13000.0,-0.6812727272727273,-1.6961661830021324,0,0,0,0
25880,19,M,White,4500,850,0.293,62,0.0725423339255437,undergrad,Arts,27000.0,0.06827272727272732,-0.802235279833797,1,0,1,1
25881,25,F,Black,32000,471,0.116,135,0.0452137813055003,undergrad,Arts,21000.0,-0.7909090909090909,-1.3334744665750944,0,0,0,0
25882,28,M,White,38000,673,0.244,135,0.0452137813055003,undergrad,Business,33000.0,-0.07636363636363636,-0.61892901202964,1,0,1,1
25883,22,M,Black,8000,446,0.078,233,0.065642576798278,undergrad,STEM,26000.0,-0.6498181818181819,-1.4375291033975177,0,0,0,0
25884,24,M,White,34000,636,0.222,229,0.0845744546441171,graduate,STEM,42000.0,-0.040909090909090895,-1.0558025466384962,1,0,1,1
25885,19,F,Asian,8000,775,0.305,135,0.0452137813055003,undergrad,STEM,40000.0,0.09254545454545456,-0.45001992112054906,1,0,1,1
25886,32,F,White,26000,745,0.342,11,0.1175081154987107,graduate,Law,62000.0,0.36745454545454537,-1.0426428405299828,1,0,1,1
25887,30,M,Other,10000,528,0.122,135,0.0452137813055003,undergrad,Arts,56000.0,-0.8276363636363635,-1.370201739302367,0,0,0,0
25888,19,M,White,3500,739,0.089,135,0.0452137813055003,undergrad,Business,60000.0,0.1666363636363636,-0.37592901202964,1,0,1,1
25889,28,F,White,21000,633,0.261,96,0.0598803195385864,undergrad,Arts,62000.0,-0.6578181818181817,-1.3763820162812186,0,0,0,0
25890,31,F,Black,26000,437,0.346,62,0.0725423339255437,graduate,Arts,27000.0,-1.2605454545454549,-2.1310534616519794,0,0,0,0
25891,24,M,White,32000,839,0.076,229,0.0845744546441171,graduate,STEM,23000.0,1.0772727272727274,0.062379271543322234,1,0,1,1
25892,23,M,White,5000,560,0.346,196,0.1025750047919756,undergrad,Arts,13000.0,-1.0892727272727274,-2.3201727847764344,0,0,0,0
25893,30,M,White,23000,504,0.334,166,0.0191756427111186,undergrad,Arts,15000.0,-1.1609090909090911,-1.3910168034425143,0,0,0,0
25894,27,M,White,29000,616,0.495,62,0.0725423339255437,undergrad,STEM,42000.0,-0.8396363636363635,-1.7101443707428878,1,1,0,0
25895,29,F,White,49000,810,0.317,25,0.0454556038190779,graduate,Arts,54000.0,0.19181818181818175,-0.353649064010753,1,0,1,1
25896,20,M,White,59000,809,0.196,96,0.0598803195385864,graduate,Arts,144000.0,0.49018181818181816,-0.22838201628121857,1,0,1,1
25897,20,M,White,6000,632,0.123,25,0.0454556038190779,undergrad,Business,12000.0,-0.1754545454545454,-0.7209217912834802,1,0,1,1
25898,29,M,Black,28000,616,0.268,62,0.0725423339255437,undergrad,Arts,36000.0,-0.5916363636363636,-1.4621443707428878,0,0,0,0
25899,33,M,White,16000,799,0.292,233,0.065642576798278,undergrad,Arts,45000.0,-0.1461818181818181,-0.933892739761154,1,0,1,1
25900,22,M,White,28000,432,0.123,76,0.0206891202622854,graduate,Business,61000.0,-0.7207272727272727,-0.9689967158746975,0,0,1,0
25901,25,F,White,36000,353,0.036,73,0.0228348227025087,undergrad,STEM,24000.0,-0.7360000000000002,-1.0100178724301045,0,0,1,0
25902,28,M,White,45000,731,0.14,224,0.0737346298427714,undergrad,Business,16000.0,0.3845454545454545,-0.5002701035678023,1,0,1,1
25903,28,F,White,20000,509,0.082,225,0.1531688798336589,undergrad,Arts,42000.0,-0.7567272727272727,-2.5947538307311797,0,0,0,0
25904,27,M,White,17000,787,0.058,25,0.0454556038190779,undergrad,Business,45000.0,0.48418181818181816,-0.06128542764711664,1,0,1,1
25905,29,F,White,41000,560,0.211,159,0.024733085198148,graduate,Law,41000.0,0.04672727272727273,-0.25006974965050327,1,0,1,1
25906,24,F,Black,15000,598,0.159,204,0.0563660096946406,undergrad,Business,65000.0,-0.41709090909090907,-1.0934830254265964,0,0,1,1
25907,24,F,White,25000,401,0.477,76,0.0206891202622854,graduate,Arts,38000.0,-1.6594545454545457,-1.9077239886019706,0,0,0,0
25908,24,M,Black,17000,578,0.197,76,0.0206891202622854,undergrad,Arts,30000.0,-0.6538181818181819,-0.9020876249656067,0,0,1,0
25909,24,M,White,11000,821,0.302,211,0.0262039808823449,undergrad,Business,46000.0,0.08381818181818185,-0.23062958876995693,1,0,1,1
25910,31,F,White,29000,445,0.107,25,0.0454556038190779,undergrad,Arts,16000.0,-0.8854545454545454,-1.4309217912834802,0,0,0,0
25911,19,F,Other,4500,605,0.299,135,0.0452137813055003,undergrad,Business,14000.0,-0.6346363636363637,-1.1772017393023673,1,1,1,0
25912,22,M,Black,6500,537,0.247,38,0.0889068621286131,undergrad,Arts,34000.0,-0.9659090909090908,-2.032791436452448,0,0,0,0
25913,29,M,White,27000,788,0.273,135,0.0452137813055003,undergrad,Arts,29000.0,0.01781818181818179,-0.5247471938478219,1,0,1,1
25914,25,F,White,28000,300,0.118,122,0.0715110732622415,graduate,Business,33000.0,-1.0907272727272728,-1.9488601518741708,0,0,0,0
25915,21,F,White,6000,850,0.308,73,0.0228348227025087,undergrad,STEM,47000.0,0.2472727272727273,-0.026745145157377137,1,0,1,1
25916,28,F,White,32000,746,0.294,229,0.0845744546441171,undergrad,Arts,45000.0,-0.24690909090909086,-1.2618025466384961,1,0,0,1
25917,32,M,White,26000,616,0.228,143,0.3225492305952699,undergrad,Business,64000.0,-0.4236363636363636,-4.2942271307796025,0,0,0,1
25918,26,F,White,18000,850,0.406,244,0.0401675232474372,graduate,STEM,29000.0,0.37327272727272726,-0.10873755169651916,1,0,1,1
25919,19,M,Black,57000,537,0.216,25,0.0454556038190779,graduate,Arts,51000.0,-0.5509090909090907,-1.0963763367380255,0,0,1,0
25920,23,M,White,18000,741,0.107,110,0.1297935402004485,graduate,Arts,28000.0,0.274909090909091,-1.282613391496291,1,0,0,1
25921,29,F,White,13000,846,0.479,20,0.0,undergrad,Business,13000.0,-0.06727272727272718,-0.06727272727272718,1,0,1,1
25922,19,M,Other,3000,643,0.045,110,0.1297935402004485,undergrad,Business,16000.0,0.002545454545454559,-1.5549770278599273,1,0,0,1
25923,26,F,White,25000,645,0.099,23,0.3748923690837981,undergrad,STEM,16000.0,0.1338181818181818,-4.364890247187395,0,0,0,1
25924,26,M,White,23000,719,0.37,135,0.0452137813055003,undergrad,Arts,40000.0,-0.4510909090909091,-0.9936562847569127,1,0,1,0
25925,24,M,Other,48000,618,0.266,76,0.0206891202622854,undergrad,Business,22000.0,-0.26036363636363635,-0.5086330795110612,1,0,1,1
25926,21,M,White,2000,659,0.295,62,0.0725423339255437,undergrad,Arts,200000.0,-0.7452727272727272,-1.6157807343792516,0,0,0,0
25927,22,M,Other,5500,721,0.253,237,0.0958726505038523,undergrad,Arts,18000.0,-0.31481818181818183,-1.4652899878644094,0,0,0,1
25928,25,M,White,30000,841,0.337,25,0.0454556038190779,undergrad,STEM,78000.0,0.30054545454545456,-0.24492179128348024,1,0,1,1
25929,25,M,White,25000,672,0.127,44,0.0905072834983424,graduate,STEM,28000.0,0.326,-0.7600874019801087,1,0,1,1
25930,24,M,Black,16000,604,0.131,23,0.3748923690837981,undergrad,STEM,75000.0,-0.23327272727272724,-4.731981156278303,0,0,0,1
25931,19,M,Black,4500,573,0.181,23,0.3748923690837981,undergrad,Arts,20000.0,-0.715,-5.213708429005576,0,0,0,0
25932,27,M,White,18000,713,0.125,76,0.0206891202622854,graduate,Business,76000.0,0.23709090909090907,-0.011178534056515727,1,0,1,1
25933,24,F,White,26000,480,0.287,25,0.0454556038190779,graduate,Arts,53000.0,-1.0861818181818181,-1.631649064010753,0,0,0,0
25934,20,M,Black,6500,532,0.459,23,0.3748923690837981,undergrad,Business,17000.0,-1.208090909090909,-5.706799338096486,0,0,0,0
25935,19,F,Asian,5500,546,0.35,25,0.0454556038190779,undergrad,Arts,12000.0,-1.1451818181818183,-1.6906490640107532,0,0,0,0
25936,28,F,Other,32000,739,0.174,179,0.078708812876204,undergrad,Business,45000.0,0.16763636363636364,-0.7768693908780844,1,0,1,1
25937,23,M,White,12000,590,0.155,135,0.0452137813055003,graduate,Arts,30000.0,-0.4061818181818182,-0.9487471938478218,0,0,1,1
25938,21,F,White,8000,687,0.139,25,0.0454556038190779,undergrad,Arts,16000.0,-0.1954545454545455,-0.7409217912834802,1,0,1,1
25939,30,F,Other,23000,519,0.12,76,0.0206891202622854,graduate,Business,69000.0,-0.4283636363636363,-0.6766330795110611,1,0,1,1
25940,19,M,White,26000,478,0.075,135,0.0452137813055003,graduate,Arts,27000.0,-0.5694545454545454,-1.112019921120549,0,0,1,0
25941,29,M,Black,24000,519,0.063,15,0.058549574873081,graduate,Arts,16000.0,-0.4083636363636364,-1.1109585348406084,0,0,1,1
25942,29,F,White,28000,574,0.182,76,0.0206891202622854,undergrad,Arts,18000.0,-0.5723636363636363,-0.8206330795110611,0,0,1,0
25943,28,M,White,17000,478,0.286,76,0.0206891202622854,graduate,STEM,26000.0,-0.7454545454545454,-0.9937239886019702,1,1,1,0
25944,23,F,White,1000,721,0.287,23,0.3748923690837981,undergrad,Arts,18000.0,-0.40981818181818175,-4.908526610823758,0,0,0,1
25945,24,F,White,22000,822,0.129,177,0.128168250145393,undergrad,STEM,32000.0,0.6994545454545456,-0.8385644562901702,1,0,1,1
25946,27,F,Other,13000,589,0.06,73,0.0228348227025087,undergrad,Arts,121000.0,-0.4638181818181818,-0.7378360542482862,0,0,1,0
25947,23,F,Other,5500,604,0.036,135,0.0452137813055003,undergrad,STEM,31000.0,-0.006272727272727235,-0.5488381029387308,1,0,1,1
25948,23,F,Other,5500,613,0.316,25,0.0454556038190779,undergrad,Arts,51000.0,-0.9335454545454545,-1.4790127003743891,0,0,0,0
25949,25,F,White,28000,850,0.123,135,0.0452137813055003,undergrad,STEM,32000.0,0.8492727272727274,0.3067073516067238,1,0,1,1
25950,24,F,Black,58000,561,0.24,215,0.117501396154848,undergrad,Business,40000.0,-0.35563636363636353,-1.7656531174945396,0,0,0,1
25951,21,M,White,5500,301,0.212,135,0.0452137813055003,undergrad,Arts,14000.0,-1.7600909090909092,-2.302656284756913,0,0,0,0
25952,27,M,White,51000,850,0.1,143,0.3225492305952699,undergrad,Arts,32000.0,0.7332727272727274,-3.1373180398705114,1,0,0,1
25953,19,M,White,5000,633,0.308,96,0.0598803195385864,undergrad,STEM,14000.0,-0.4478181818181817,-1.1663820162812184,1,1,1,1
25954,25,M,White,13000,563,0.246,135,0.0452137813055003,undergrad,Arts,30000.0,-0.8303636363636364,-1.37292901202964,0,0,0,0
25955,19,F,White,16000,683,0.081,14,0.0716640292402546,graduate,Business,105000.0,0.204,-0.6559683508830552,1,0,1,1
25956,33,M,Black,86000,736,0.068,140,0.1071116814332818,graduate,STEM,87000.0,0.9427272727272729,-0.3426129044721087,1,0,1,1
25957,19,F,White,2500,659,0.182,25,0.0454556038190779,undergrad,Business,21000.0,-0.21627272727272726,-0.7617399731016621,1,0,1,1
25958,20,M,White,4000,523,0.09,62,0.0725423339255437,undergrad,Arts,31000.0,-0.7178181818181818,-1.588326188924706,0,0,0,0
25959,29,F,White,20000,300,0.144,233,0.065642576798278,undergrad,Business,20000.0,-1.3407272727272725,-2.128438194306608,0,0,0,0
25960,24,F,White,36000,722,0.133,96,0.0598803195385864,undergrad,STEM,32000.0,0.41181818181818186,-0.30674565264485487,1,0,1,1
25961,27,F,White,20000,850,0.243,229,0.0845744546441171,undergrad,Business,32000.0,0.4612727272727273,-0.5536207284566779,1,0,1,1
25962,19,F,White,17000,651,0.231,25,0.0454556038190779,graduate,Arts,7000.0,-0.30636363636363634,-0.8518308821925711,1,0,1,1
25963,19,F,Other,5000,300,0.286,211,0.0262039808823449,undergrad,STEM,26000.0,-1.6147272727272726,-1.9291750433154113,0,0,0,0
25964,25,F,White,14000,476,0.137,47,0.0941029777396706,undergrad,Arts,59000.0,-1.0227272727272727,-2.15196300560332,0,0,0,0
25965,26,F,White,30000,850,0.02,2,0.0735072092844307,graduate,STEM,21000.0,1.217272727272727,0.33518621585955866,1,0,1,1
25966,25,F,Asian,22000,479,0.113,97,0.1699801216915541,graduate,Business,95000.0,-0.5658181818181818,-2.6055796421168314,0,0,0,0
25967,19,M,Other,12000,599,0.056,135,0.0452137813055003,graduate,STEM,22000.0,0.12454545454545454,-0.4180199211205491,1,0,1,1
25968,21,M,White,6000,794,0.02,135,0.0452137813055003,undergrad,Arts,47000.0,0.3196363636363637,-0.22292901202963988,1,0,1,1
25969,26,F,White,43000,524,0.302,68,0.0875786003731616,undergrad,Arts,24000.0,-0.9041818181818181,-1.9551250226597574,0,0,0,0
25970,25,M,White,39000,823,0.214,142,0.3267463977010624,graduate,Arts,40000.0,0.48509090909090924,-3.4358658633218395,1,0,0,1
25971,21,M,White,2000,798,0.052,74,0.1617494568275518,undergrad,STEM,26000.0,0.6461818181818182,-1.2948116637488032,1,0,0,1
25972,19,M,White,36000,394,0.271,74,0.1617494568275518,graduate,Law,88000.0,-0.9069090909090911,-2.8479025728397125,0,0,0,0
25973,31,M,White,17000,366,0.121,23,0.3748923690837981,undergrad,Arts,26000.0,-1.2727272727272727,-5.771435701732849,0,0,0,0
25974,20,M,White,2000,827,0.215,76,0.0206891202622854,undergrad,STEM,28000.0,0.4256363636363637,0.1773669204889389,1,0,1,1
25975,21,F,White,6000,609,0.093,62,0.0725423339255437,undergrad,Arts,24000.0,-0.39909090909090905,-1.2695989161974333,0,0,0,1
25976,25,F,White,15000,729,0.355,62,0.0725423339255437,graduate,STEM,35000.0,0.017272727272727356,-0.853235279833797,1,0,1,1
25977,19,M,White,4500,846,0.371,58,0.0620081260025002,undergrad,Arts,12000.0,-0.10227272727272724,-0.8463702393027297,1,0,1,1
25978,25,F,White,16000,333,0.055,25,0.0454556038190779,undergrad,Arts,19000.0,-1.266727272727273,-1.8121945185562076,0,0,0,0
25979,21,F,White,1500,755,0.428,76,0.0206891202622854,undergrad,Business,5000.0,-0.36518181818181816,-0.613451261329243,1,0,1,1
25980,19,M,White,3000,694,0.265,25,0.0454556038190779,undergrad,STEM,25000.0,-0.15199999999999997,-0.6974672458289348,1,0,1,1
25981,20,F,White,6000,527,0.219,196,0.1025750047919756,undergrad,STEM,20000.0,-0.6492727272727272,-1.8801727847764345,0,0,0,0
25982,26,M,White,26000,574,0.237,23,0.3748923690837981,undergrad,Arts,43000.0,-0.7943636363636363,-5.293072065369213,0,0,0,0
25983,29,M,White,29000,685,0.094,211,0.0262039808823449,undergrad,Business,107000.0,0.11327272727272727,-0.2011750433154115,1,0,1,1
25984,23,M,Other,1000,493,0.128,246,0.0089270124529904,undergrad,Arts,24000.0,-0.9209090909090909,-1.0280332403449757,0,0,1,0
25985,19,F,White,3000,734,0.226,113,0.0525842554912459,undergrad,Arts,13000.0,-0.22854545454545452,-0.8595565204404053,1,0,1,1
25986,19,M,White,6500,684,0.122,110,0.1297935402004485,undergrad,Arts,18000.0,-0.18136363636363637,-1.7388861187690183,0,0,0,1
25987,19,F,White,18000,409,0.229,25,0.0454556038190779,graduate,STEM,28000.0,-0.8763636363636365,-1.4218308821925714,0,0,0,0
25988,19,F,White,3500,745,0.188,76,0.0206891202622854,undergrad,STEM,11000.0,0.19045454545454546,-0.05781489769287934,1,0,1,1
25989,35,M,White,28000,463,0.133,122,0.0715110732622415,graduate,STEM,17000.0,-0.428,-1.286132879146898,0,0,0,1
25990,24,F,Black,27000,654,0.154,62,0.0725423339255437,undergrad,Business,22000.0,-0.03145454545454546,-0.9019625525610697,1,0,1,1
25991,22,M,White,4500,548,0.185,135,0.0452137813055003,undergrad,STEM,94000.0,-0.613909090909091,-1.1564744665750946,1,1,1,0
25992,22,M,White,22000,360,0.173,25,0.0454556038190779,graduate,Business,27000.0,-1.0185454545454542,-1.564012700374389,0,0,0,0
25993,19,F,White,8000,730,0.201,25,0.0454556038190779,undergrad,Arts,43000.0,-0.26309090909090915,-0.808558154919844,1,0,1,1
25994,27,F,Asian,18000,562,0.179,76,0.0206891202622854,undergrad,Arts,40000.0,-0.6699999999999999,-0.9182694431474248,0,0,1,0
25995,30,M,White,32000,850,0.275,171,0.0801174711718513,undergrad,STEM,47000.0,0.46927272727272723,-0.49213692678948845,1,0,1,1
25996,28,F,White,30000,506,0.452,135,0.0452137813055003,graduate,Business,80000.0,-1.097636363636364,-1.6402017393023676,0,0,0,0
25997,21,F,White,7500,578,0.159,66,0.0348740716996293,undergrad,Business,30000.0,-0.43481818181818177,-0.8533070422137333,1,0,1,1
25998,28,M,Asian,11000,665,0.248,76,0.0206891202622854,undergrad,Business,32000.0,-0.2754545454545454,-0.5237239886019702,1,0,1,1
25999,19,F,White,17000,835,0.221,76,0.0206891202622854,graduate,Arts,44000.0,0.2827272727272728,0.034457829579848026,1,0,1,1
26000,28,F,White,30000,412,0.064,232,0.0830288146298239,undergrad,Business,17000.0,-0.7134545454545455,-1.7098003210124322,0,0,0,0
26001,19,F,Asian,1000,522,0.345,62,0.0725423339255437,undergrad,STEM,17000.0,-0.9494545454545453,-1.8199625525610696,1,1,0,0
26002,27,M,White,36000,663,0.146,135,0.0452137813055003,undergrad,Arts,57000.0,-0.22872727272727272,-0.7712926483932763,0,0,1,1
26003,23,F,White,13000,850,0.263,135,0.0452137813055003,graduate,Arts,39000.0,0.3292727272727273,-0.21329264839327633,1,0,1,1
26004,20,F,White,4500,850,0.1,62,0.0725423339255437,undergrad,Arts,18000.0,0.4542727272727274,-0.41623527983379693,1,0,1,1
26005,25,F,White,22000,448,0.207,110,0.1297935402004485,graduate,Arts,19000.0,-0.9665454545454544,-2.5240679369508365,0,0,0,0
26006,19,M,White,6500,819,0.276,186,0.0625345913873529,undergrad,Business,61000.0,0.10154545454545447,-0.6488696421027803,1,0,1,1
26007,28,F,White,16000,721,0.137,125,0.076007198487916,graduate,Arts,23000.0,0.13018181818181815,-0.7819045636731738,1,0,1,1
26008,20,M,White,17000,633,0.205,244,0.0401675232474372,graduate,Arts,85000.0,-0.41981818181818187,-0.9018284607874283,1,0,1,1
26009,20,F,White,3500,792,0.242,135,0.0452137813055003,undergrad,Arts,16000.0,-0.04663636363636363,-0.5892017393023672,1,0,1,1
26010,20,F,White,17000,517,0.115,96,0.0598803195385864,graduate,Law,60000.0,-0.2616363636363636,-0.9802001980994004,0,0,1,1
26011,19,M,Other,5000,741,0.467,96,0.0598803195385864,undergrad,Arts,27000.0,-0.6730909090909091,-1.391654743553946,1,0,0,0
26012,22,M,White,2500,458,0.258,128,0.0627335567719358,undergrad,Business,18000.0,-1.0991818181818183,-1.8519844994450478,0,0,0,0
26013,21,M,White,2000,489,0.113,142,0.3267463977010624,undergrad,Arts,18000.0,-0.8994545454545454,-4.820411317867294,0,0,0,0
26014,28,F,White,24000,568,0.117,142,0.3267463977010624,undergrad,Arts,80000.0,-0.5881818181818181,-4.509138590594567,0,0,0,0
26015,28,F,White,14000,667,0.234,232,0.0830288146298239,undergrad,Arts,26000.0,-0.4221818181818182,-1.418527593739705,1,0,0,1
26016,24,M,Other,30000,523,0.175,224,0.0737346298427714,graduate,STEM,12000.0,-0.2818181818181818,-1.1666337399314386,0,0,1,1
26017,23,M,White,21000,727,0.121,141,0.0011525810664222,graduate,Arts,36000.0,0.21400000000000005,0.20016902720293364,1,0,1,1
26018,21,M,White,3000,619,0.321,135,0.0452137813055003,undergrad,Arts,20000.0,-0.8367272727272727,-1.3792926483932764,0,0,0,0
26019,26,F,White,20000,660,0.062,62,0.0725423339255437,undergrad,STEM,49000.0,0.13236363636363638,-0.738144370742888,1,0,1,1
26020,19,F,Asian,15000,771,0.075,76,0.0206891202622854,graduate,STEM,21000.0,0.73,0.48173055685257515,1,0,1,1
26021,33,M,White,24000,404,0.342,37,0.0626858966647204,undergrad,Arts,53000.0,-1.6345454545454547,-2.3867762145220994,0,0,0,0
26022,23,M,Other,6500,679,0.054,117,0.0559503033672294,undergrad,STEM,14000.0,0.23645454545454547,-0.43494909495220735,1,0,1,1
26023,32,F,Asian,20000,850,0.457,244,0.0401675232474372,undergrad,Arts,27000.0,-0.16672727272727272,-0.6487375516965191,1,0,1,1
26024,29,M,White,15000,511,0.125,135,0.0452137813055003,undergrad,Arts,42000.0,-0.8654545454545455,-1.408019921120549,0,0,0,0
26025,20,F,Black,4500,577,0.123,212,0.0192123729913557,undergrad,Arts,25000.0,-0.5844545454545453,-0.8150030213508137,0,0,1,0
26026,19,F,White,7000,760,0.236,211,0.0262039808823449,undergrad,Business,78000.0,-0.029999999999999943,-0.3444477705881387,1,0,1,1
26027,24,M,White,41000,521,0.224,110,0.1297935402004485,undergrad,Business,35000.0,-0.5710909090909092,-2.128613391496291,0,0,0,0
26028,29,F,Other,17000,564,0.082,135,0.0452137813055003,undergrad,Business,33000.0,-0.2747272727272728,-0.8172926483932764,0,0,1,1
26029,19,F,Asian,12000,677,0.146,76,0.0206891202622854,graduate,Arts,18000.0,-0.07181818181818181,-0.3200876249656066,1,0,1,1
26030,27,F,White,31000,380,0.165,73,0.0228348227025087,graduate,Arts,70000.0,-1.1758181818181819,-1.4498360542482862,0,0,0,0
26031,19,F,White,15000,850,0.198,135,0.0452137813055003,graduate,Arts,32000.0,0.4712727272727273,-0.07129264839327631,1,0,1,1
26032,19,F,White,2500,461,0.171,135,0.0452137813055003,undergrad,Business,23000.0,-0.9142727272727275,-1.4568381029387312,0,0,0,0
26033,26,M,White,21000,850,0.161,248,0.0114381620879679,undergrad,STEM,21000.0,0.7312727272727273,0.5940147822171125,1,0,1,1
26034,19,F,White,2500,850,0.239,14,0.0716640292402546,undergrad,Arts,35000.0,0.16427272727272732,-0.6956956236103278,1,0,1,1
26035,30,M,White,17000,419,0.08,73,0.0228348227025087,undergrad,Arts,30000.0,-0.998,-1.2720178724301046,0,0,0,0
26036,20,F,Other,4000,476,0.084,96,0.0598803195385864,undergrad,Arts,16000.0,-0.8767272727272727,-1.5952911071903095,0,0,0,0
26037,28,F,White,14000,506,0.244,76,0.0206891202622854,undergrad,Arts,46000.0,-1.1276363636363638,-1.3759058067837886,0,0,0,0
26038,23,M,White,2500,515,0.419,62,0.0725423339255437,undergrad,Arts,48000.0,-1.513909090909091,-2.384417098015615,0,0,0,0
26039,25,F,Black,24000,550,0.303,59,0.3317741726742946,undergrad,Business,46000.0,-0.8256363636363636,-4.806926435727899,0,0,0,0
26040,26,F,White,17000,439,0.101,76,0.0206891202622854,undergrad,STEM,31000.0,-0.6672727272727272,-0.9155421704201521,0,0,1,0
26041,27,M,White,28000,433,0.105,15,0.058549574873081,undergrad,Business,113000.0,-0.831090909090909,-1.5336858075678812,0,0,0,0
26042,33,M,Asian,29000,640,0.122,205,0.0159789019923045,undergrad,Arts,15000.0,-0.20636363636363636,-0.3981104602712904,1,0,1,1
26043,25,F,Asian,28000,781,0.088,135,0.0452137813055003,graduate,Law,151000.0,0.8183636363636364,0.2757982606976328,1,0,1,1
26044,22,F,White,2500,435,0.213,62,0.0725423339255437,undergrad,Business,23000.0,-1.092818181818182,-1.9633261889247062,0,0,0,0
26045,23,F,White,6000,594,0.323,25,0.0454556038190779,undergrad,STEM,62000.0,-0.7136363636363636,-1.2591036094652983,1,1,0,0
26046,32,M,Black,25000,613,0.302,11,0.1175081154987107,undergrad,Arts,24000.0,-0.6885454545454545,-2.098642840529983,0,0,0,0
26047,34,M,White,66000,782,0.238,135,0.0452137813055003,graduate,STEM,92000.0,0.6500000000000001,0.10743462433399653,1,0,1,1
26048,28,M,Asian,15000,632,0.196,37,0.0626858966647204,graduate,Business,45000.0,-0.21745454545454548,-0.9696853054311901,1,0,1,1
26049,25,M,White,19000,750,0.388,62,0.0725423339255437,undergrad,Arts,51000.0,-0.49836363636363634,-1.3688716434701607,1,0,0,0
26050,24,M,White,18000,707,0.176,148,0.0975494628796399,undergrad,Arts,33000.0,-0.1367272727272727,-1.3073208272829517,1,0,0,1
26051,19,M,White,2000,670,0.225,229,0.0845744546441171,undergrad,Arts,27000.0,-0.4652727272727273,-1.4801661830021324,0,0,0,0
26052,19,F,White,2000,551,0.195,23,0.3748923690837981,undergrad,STEM,43000.0,-0.6379999999999999,-5.1367084290055764,0,0,0,0
26053,28,F,Asian,28000,612,0.237,23,0.3748923690837981,graduate,STEM,29000.0,-0.09418181818181809,-4.592890247187395,1,0,0,1
26054,20,M,White,5000,818,0.102,73,0.0228348227025087,undergrad,STEM,31000.0,0.6369090909090911,0.36289121847898664,1,0,1,1
26055,31,M,White,34000,492,0.091,76,0.0206891202622854,undergrad,STEM,30000.0,-0.35254545454545466,-0.6008148976928794,1,0,1,1
26056,20,F,White,4500,386,0.09,127,0.0,undergrad,Arts,17000.0,-1.213,-1.213,0,0,1,0
26057,26,M,White,23000,723,0.209,66,0.0348740716996293,undergrad,Business,12000.0,0.08545454545454548,-0.3330343149410061,1,0,1,1
