applicant_id,institution_id,cohort_default_rate,race,age,sex,status,income,credit_score,dti,program_level,major,loan_amount,score_base,score_with_cdr,loan_granted,defaulted,approved,low_risk_terms
8487,StateU,0.065,White,23,F,Non-US,42000,713,0.355,graduate,STEM,24000.0,0.12109090909090917,0.004090909090909159,0,0,1,1
8488,ForProfit1,0.25,White,19,M,Non-US,7500,707,0.218,undergrad,Arts,82000.0,-0.3837272727272727,-0.8337272727272727,0,0,0,0
8489,UVA,0.035,White,26,F,Non-US,25000,481,0.121,undergrad,Arts,25000.0,-0.8065454545454545,-0.8695454545454545,0,0,0,0
8490,StateU,0.065,Black,28,F,US Person,29000,792,0.267,undergrad,STEM,45000.0,0.006363636363636349,-0.11063636363636366,0,0,1,1
8491,CommunityCollege,0.12,White,20,F,Non-US,7500,771,0.189,undergrad,Arts,14000.0,0.006999999999999992,-0.20900000000000002,0,0,1,1
8492,StateU,0.065,White,23,M,Non-US,27000,581,0.183,graduate,Arts,18000.0,-0.4049090909090908,-0.5219090909090908,0,0,1,0
8493,ForProfit1,0.25,White,31,M,Non-US,56000,797,0.036,graduate,Arts,36000.0,0.8485454545454546,0.3985454545454546,1,0,1,1
8494,CommunityCollege,0.12,White,22,F,Non-US,3500,769,0.089,undergrad,STEM,20000.0,0.4757272727272728,0.2597272727272728,1,1,1,1
8495,StateU,0.065,White,26,F,Non-US,29000,553,0.132,graduate,Business,126000.0,-0.2927272727272727,-0.4097272727272727,0,0,1,1
8496,CommunityCollege,0.12,White,25,F,Non-US,33000,716,0.262,undergrad,STEM,61000.0,0.013999999999999985,-0.202,0,0,1,1
8497,StateU,0.065,Black,25,F,Non-US,17000,413,0.121,graduate,STEM,32000.0,-0.9018181818181816,-1.0188181818181816,0,0,0,0
8498,StateU,0.065,White,25,F,Non-US,12000,718,0.149,graduate,Arts,43000.0,-0.028727272727272712,-0.1457272727272727,0,0,1,1
8499,StateU,0.065,White,21,F,US Person,8000,749,0.285,undergrad,Business,17000.0,-0.06199999999999997,-0.179,0,0,1,1
8500,CommunityCollege,0.12,White,35,M,Non-US,20000,501,0.069,graduate,Business,70000.0,-0.40981818181818186,-0.6258181818181818,0,0,1,0
8501,UVA,0.035,White,25,F,Non-US,12000,691,0.286,graduate,Arts,8000.0,-0.3009090909090909,-0.3639090909090909,0,0,1,1
8502,StateU,0.065,Other,25,M,Non-US,15000,536,0.15,undergrad,STEM,26000.0,-0.4745454545454546,-0.5915454545454546,0,0,1,0
8503,CommunityCollege,0.12,White,23,F,Non-US,4000,850,0.086,undergrad,Business,103000.0,0.5792727272727274,0.3632727272727274,1,0,1,1
8504,UVA,0.035,White,21,F,Non-US,5000,640,0.173,undergrad,Arts,32000.0,-0.4523636363636363,-0.5153636363636364,0,0,1,0
8505,CommunityCollege,0.12,White,25,M,Non-US,12000,574,0.175,undergrad,Arts,28000.0,-0.6543636363636364,-0.8703636363636363,0,0,0,0
8506,StateU,0.065,White,28,F,Non-US,36000,528,0.05,undergrad,Business,32000.0,-0.22763636363636372,-0.34463636363636374,0,0,1,1
8507,ForProfit2,0.3,White,29,F,Non-US,14000,635,0.329,undergrad,Business,63000.0,-0.6285454545454546,-1.1685454545454546,0,0,0,0
8508,StateU,0.065,White,29,F,US Person,35000,621,0.119,undergrad,Business,52000.0,-0.13345454545454546,-0.2504545454545455,0,0,1,1
8509,CommunityCollege,0.12,Asian,25,M,Non-US,14000,574,0.089,undergrad,Business,18000.0,-0.12036363636363637,-0.33636363636363636,0,0,1,1
8510,CommunityCollege,0.12,Asian,22,F,Non-US,4000,850,0.352,undergrad,Arts,16000.0,0.09727272727272732,-0.11872727272727268,0,0,1,1
8511,CommunityCollege,0.12,White,21,M,Non-US,7000,456,0.196,undergrad,Arts,39000.0,-1.1554545454545455,-1.3714545454545455,0,0,0,0
8512,StateU,0.065,White,31,F,Non-US,43000,462,0.248,undergrad,Arts,20000.0,-1.0216363636363637,-1.1386363636363637,0,0,0,0
8513,ForProfit2,0.3,Asian,25,M,US Person,27000,382,0.252,undergrad,STEM,29000.0,-0.9665454545454547,-1.5065454545454546,0,0,0,0
8514,ForProfit2,0.3,Black,21,F,US Person,3000,655,0.154,undergrad,Business,36000.0,-0.42181818181818176,-0.9618181818181818,0,0,0,0
8515,CommunityCollege,0.12,Other,27,M,Non-US,18000,755,0.402,undergrad,Arts,19000.0,-0.4641818181818182,-0.6801818181818182,0,0,1,0
8516,CommunityCollege,0.12,White,19,M,Non-US,37000,468,0.07,graduate,Arts,55000.0,-0.6298181818181818,-0.8458181818181818,0,0,0,0
8517,StateU,0.065,White,23,F,Non-US,6500,497,0.054,undergrad,Arts,22000.0,-0.7253636363636363,-0.8423636363636363,0,0,0,0
8518,StateU,0.065,White,31,M,Non-US,21000,649,0.2,graduate,Arts,45000.0,-0.3276363636363637,-0.4446363636363637,0,0,1,1
8519,ForProfit1,0.25,White,31,F,US Person,14000,807,0.296,graduate,STEM,21000.0,0.41290909090909095,-0.03709090909090906,0,0,1,1
8520,UVA,0.035,Other,23,F,Non-US,62000,733,0.337,graduate,Business,178000.0,0.09981818181818176,0.03681818181818175,1,1,1,1
8521,StateU,0.065,White,22,F,Non-US,3500,702,0.07,undergrad,STEM,21000.0,0.2700909090909091,0.1530909090909091,0,0,1,1
8522,StateU,0.065,White,19,M,Non-US,6500,850,0.166,undergrad,Arts,48000.0,0.23427272727272727,0.11727272727272726,0,0,1,1
8523,CommunityCollege,0.12,White,28,M,Non-US,46000,633,0.33,graduate,Business,54000.0,-0.29581818181818176,-0.5118181818181817,0,0,1,0
8524,ForProfit2,0.3,White,19,M,US Person,7500,817,0.114,undergrad,Business,13000.0,0.5242727272727273,-0.0157272727272727,1,1,1,1
8525,ForProfit1,0.25,White,32,M,US Person,12000,535,0.309,undergrad,Arts,74000.0,-1.1641818181818182,-1.6141818181818182,0,0,0,0
8526,StateU,0.065,White,24,F,Non-US,25000,741,0.075,undergrad,Arts,52000.0,0.13090909090909092,0.013909090909090913,0,0,1,1
8527,UVA,0.035,White,19,M,Non-US,6500,731,0.263,undergrad,Business,91000.0,-0.19245454545454546,-0.2554545454545455,0,0,1,1
8528,CommunityCollege,0.12,White,19,F,US Person,27000,823,0.406,graduate,STEM,34000.0,0.3290909090909091,0.1130909090909091,1,1,1,1
8529,CommunityCollege,0.12,White,19,F,Non-US,5000,642,0.214,undergrad,Arts,33000.0,-0.527090909090909,-0.743090909090909,0,0,0,0
8530,ForProfit1,0.25,Black,22,F,Non-US,7000,785,0.11,undergrad,STEM,32000.0,0.26290909090909087,-0.18709090909090914,1,1,1,1
8531,StateU,0.065,White,25,F,Non-US,10000,361,0.069,undergrad,Arts,12000.0,-1.2289090909090912,-1.3459090909090912,0,0,0,0
8532,StateU,0.065,White,22,M,Non-US,7500,709,0.065,undergrad,Business,32000.0,0.22954545454545452,0.11254545454545452,0,0,1,1
8533,CommunityCollege,0.12,White,19,M,Non-US,4500,760,0.351,undergrad,STEM,27000.0,-0.0749999999999999,-0.2909999999999999,0,0,1,1
8534,CommunityCollege,0.12,White,19,M,Non-US,7500,304,0.088,undergrad,Arts,50000.0,-1.5891818181818185,-1.8051818181818184,0,0,0,0
8535,CommunityCollege,0.12,Asian,19,F,Non-US,3500,557,0.387,undergrad,Arts,34000.0,-1.0411818181818184,-1.2571818181818184,0,0,0,0
8536,StateU,0.065,White,23,M,Non-US,5500,626,0.173,undergrad,Arts,13000.0,-0.5002727272727272,-0.6172727272727272,0,0,1,0
8537,CommunityCollege,0.12,White,25,F,Non-US,18000,531,0.209,undergrad,STEM,13000.0,-0.5427272727272727,-0.7587272727272727,0,0,0,0
8538,StateU,0.065,White,25,F,Non-US,70000,564,0.083,graduate,Business,88000.0,0.0912727272727272,-0.025727272727272807,0,0,1,1
8539,UVA,0.035,Other,19,F,Non-US,10000,850,0.111,graduate,Business,86000.0,0.6652727272727273,0.6022727272727273,1,0,1,1
8540,ForProfit2,0.3,White,24,M,Non-US,13000,815,0.067,graduate,STEM,17000.0,0.8939999999999999,0.35399999999999987,1,0,1,1
8541,ForProfit2,0.3,White,19,M,Non-US,5500,557,0.383,undergrad,Arts,39000.0,-1.1711818181818183,-1.7111818181818184,0,0,0,0
8542,ForProfit2,0.3,White,26,M,US Person,21000,823,0.277,undergrad,Arts,27000.0,0.10109090909090909,-0.4389090909090909,0,0,1,1
8543,CommunityCollege,0.12,Other,26,F,US Person,12000,419,0.365,graduate,STEM,11000.0,-1.198,-1.414,0,0,0,0
8544,CommunityCollege,0.12,White,22,F,Non-US,38000,644,0.07,graduate,Arts,43000.0,0.01618181818181816,-0.19981818181818184,0,0,1,1
8545,ForProfit1,0.25,White,19,F,US Person,8000,528,0.264,undergrad,Arts,37000.0,-1.0236363636363637,-1.4736363636363636,0,0,0,0
8546,CommunityCollege,0.12,White,28,F,Non-US,46000,773,0.208,graduate,Arts,33000.0,0.3572727272727273,0.1412727272727273,0,0,1,1
8547,CommunityCollege,0.12,White,27,M,Non-US,17000,386,0.154,graduate,STEM,35000.0,-0.8160000000000001,-1.032,0,0,0,0
8548,ForProfit2,0.3,White,21,M,US Person,4000,518,0.12,undergrad,STEM,32000.0,-0.49599999999999994,-1.036,0,0,0,0
8549,CommunityCollege,0.12,White,19,F,Non-US,2000,721,0.323,undergrad,STEM,37000.0,-0.17581818181818182,-0.39181818181818184,0,0,1,1
8550,ForProfit1,0.25,White,20,F,Non-US,6500,850,0.096,undergrad,Arts,7000.0,0.4742727272727274,0.02427272727272739,0,0,1,1
8551,ForProfit1,0.25,White,23,F,US Person,2500,817,0.21,undergrad,Business,181000.0,0.20227272727272733,-0.24772727272727268,0,0,1,1
8552,ForProfit1,0.25,White,25,M,Non-US,21000,577,0.174,graduate,Arts,55000.0,-0.5374545454545454,-0.9874545454545454,0,0,0,0
8553,ForProfit1,0.25,White,24,M,Non-US,14000,561,0.354,undergrad,Business,19000.0,-0.8476363636363635,-1.2976363636363635,0,0,0,0
8554,CommunityCollege,0.12,White,22,F,Non-US,3500,731,0.308,undergrad,STEM,26000.0,-0.10045454545454541,-0.31645454545454543,0,0,1,1
8555,StateU,0.065,White,24,F,Non-US,20000,586,0.148,undergrad,STEM,42000.0,-0.3087272727272727,-0.4257272727272727,0,0,1,1
8556,CommunityCollege,0.12,White,35,F,Non-US,30000,484,0.333,undergrad,Business,29000.0,-0.9896363636363638,-1.2056363636363638,0,0,0,0
8557,CommunityCollege,0.12,White,29,F,Non-US,26000,477,0.153,undergrad,Business,58000.0,-0.7790909090909092,-0.9950909090909091,0,0,0,0
8558,CommunityCollege,0.12,White,19,M,Non-US,3000,644,0.274,undergrad,STEM,53000.0,-0.45181818181818184,-0.6678181818181819,0,0,1,0
8559,ForProfit2,0.3,Black,19,F,Non-US,12000,770,0.368,graduate,STEM,23000.0,-0.12763636363636363,-0.6676363636363637,0,0,1,0
8560,ForProfit2,0.3,White,20,F,Non-US,16000,727,0.147,graduate,Law,72000.0,0.43200000000000005,-0.10799999999999998,1,1,1,1
8561,CommunityCollege,0.12,Black,24,M,Non-US,24000,778,0.495,graduate,Arts,26000.0,-0.5805454545454545,-0.7965454545454544,0,0,0,0
8562,UVA,0.035,White,19,F,Non-US,31000,561,0.105,graduate,STEM,74000.0,-0.09763636363636358,-0.16063636363636358,1,1,1,1
8563,CommunityCollege,0.12,White,30,F,Non-US,28000,589,0.229,undergrad,STEM,49000.0,-0.4118181818181818,-0.6278181818181818,0,0,1,0
8564,ForProfit2,0.3,White,19,M,Non-US,22000,716,0.175,graduate,STEM,13000.0,0.372,-0.16800000000000004,0,0,1,1
8565,CommunityCollege,0.12,Asian,32,M,Non-US,27000,612,0.081,undergrad,Business,38000.0,0.11181818181818179,-0.10418181818181821,0,0,1,1
8566,StateU,0.065,Asian,22,M,Non-US,28000,577,0.201,graduate,Business,27000.0,-0.09945454545454546,-0.21645454545454546,0,0,1,1
8567,ForProfit1,0.25,Asian,27,M,Non-US,12000,684,0.172,graduate,STEM,58000.0,0.25163636363636366,-0.19836363636363635,1,0,1,1
8568,CommunityCollege,0.12,White,30,F,Non-US,83000,734,0.075,undergrad,Arts,27000.0,0.5534545454545455,0.33745454545454556,1,1,1,1
8569,CommunityCollege,0.12,Black,24,M,Non-US,17000,850,0.09,undergrad,Arts,24000.0,0.29927272727272736,0.08327272727272736,0,0,1,1
8570,StateU,0.065,White,31,M,Non-US,21000,501,0.338,undergrad,Arts,13000.0,-1.1918181818181819,-1.3088181818181819,0,0,0,0
8571,CommunityCollege,0.12,White,25,F,Non-US,12000,731,0.042,undergrad,STEM,17000.0,0.48254545454545456,0.26654545454545453,0,0,1,1
8572,StateU,0.065,White,28,M,Non-US,30000,832,0.171,undergrad,STEM,58000.0,0.5998181818181818,0.4828181818181818,1,0,1,1
8573,CommunityCollege,0.12,White,24,F,US Person,18000,705,0.1,undergrad,Arts,45000.0,-0.09200000000000001,-0.308,0,0,1,1
8574,ForProfit2,0.3,White,29,F,Non-US,69000,799,0.136,undergrad,Arts,30000.0,0.5838181818181819,0.04381818181818187,1,0,1,1
8575,StateU,0.065,White,26,M,Non-US,19000,664,0.166,undergrad,Business,15000.0,-0.06709090909090912,-0.18409090909090914,0,0,1,1
8576,CommunityCollege,0.12,White,20,F,US Person,6000,850,0.126,undergrad,Arts,76000.0,0.31127272727272737,0.09527272727272737,1,0,1,1
8577,StateU,0.065,Black,22,F,Non-US,21000,640,0.337,graduate,Law,113000.0,-0.4843636363636364,-0.6013636363636364,0,0,1,0
8578,StateU,0.065,White,19,M,Non-US,4500,653,0.445,undergrad,Arts,44000.0,-1.0520909090909092,-1.1690909090909092,0,0,0,0
8579,CommunityCollege,0.12,White,22,F,US Person,49000,644,0.21,graduate,Arts,71000.0,-0.1978181818181818,-0.4138181818181818,0,0,1,1
8580,ForProfit1,0.25,White,23,M,Non-US,7000,687,0.085,undergrad,STEM,39000.0,0.20654545454545456,-0.24345454545454545,1,1,1,1
8581,CommunityCollege,0.12,White,28,M,Non-US,12000,490,0.403,undergrad,Business,21000.0,-1.2158181818181817,-1.4318181818181817,0,0,0,0
8582,StateU,0.065,White,19,M,Non-US,5000,540,0.121,undergrad,Arts,40000.0,-0.712,-0.829,0,0,0,0
8583,CommunityCollege,0.12,White,23,F,Non-US,24000,560,0.302,graduate,Business,78000.0,-0.6372727272727272,-0.8532727272727272,0,0,0,0
8584,CommunityCollege,0.12,Asian,25,M,Non-US,25000,669,0.107,undergrad,STEM,16000.0,0.3550909090909091,0.13909090909090913,0,0,1,1
8585,StateU,0.065,White,33,F,US Person,48000,595,0.136,graduate,Arts,16000.0,-0.134,-0.251,0,0,1,1
8586,UVA,0.035,White,34,M,Non-US,16000,562,0.277,undergrad,Arts,31000.0,-0.8780000000000001,-0.9410000000000002,0,0,0,0
8587,CommunityCollege,0.12,White,22,F,Non-US,2500,850,0.122,undergrad,Arts,168000.0,0.29827272727272736,0.08227272727272736,1,1,1,1
8588,CommunityCollege,0.12,White,24,F,Non-US,49000,523,0.222,undergrad,STEM,32000.0,-0.4118181818181818,-0.6278181818181818,0,0,1,0
8589,ForProfit1,0.25,Black,30,M,Non-US,26000,805,0.226,undergrad,Arts,19000.0,-0.08236363636363644,-0.5323636363636365,0,0,1,0
8590,StateU,0.065,White,27,M,Non-US,28000,300,0.154,undergrad,Arts,25000.0,-1.512727272727273,-1.629727272727273,0,0,0,0
8591,CommunityCollege,0.12,White,30,M,Non-US,27000,438,0.318,undergrad,Business,20000.0,-1.1449090909090909,-1.3609090909090908,0,0,0,0
8592,CommunityCollege,0.12,White,22,F,Non-US,4000,550,0.306,undergrad,Business,62000.0,-0.9516363636363637,-1.1676363636363638,0,0,0,0
8593,StateU,0.065,White,27,F,Non-US,19000,709,0.414,undergrad,STEM,161000.0,-0.39945454545454545,-0.5164545454545455,0,0,1,0
8594,CommunityCollege,0.12,White,26,M,Non-US,49000,430,0.095,undergrad,Business,118000.0,-0.696,-0.9119999999999999,0,0,0,0
8595,ForProfit1,0.25,White,22,M,Non-US,3000,300,0.259,undergrad,Arts,46000.0,-1.9727272727272729,-2.422727272727273,0,0,0,0
8596,CommunityCollege,0.12,Black,29,M,Non-US,11000,642,0.155,graduate,STEM,18000.0,-0.1730909090909091,-0.3890909090909091,0,0,1,1
8597,ForProfit1,0.25,White,29,M,Non-US,22000,785,0.29,undergrad,STEM,41000.0,0.14290909090909096,-0.3070909090909091,0,0,1,1
8598,StateU,0.065,Asian,22,F,Non-US,4500,678,0.204,undergrad,Arts,7000.0,-0.22918181818181818,-0.3461818181818182,0,0,1,1
8599,ForProfit2,0.3,White,20,F,Non-US,15000,629,0.199,graduate,Law,37000.0,0.06563636363636363,-0.47436363636363643,0,0,1,0
8600,CommunityCollege,0.12,White,27,F,Non-US,24000,646,0.168,undergrad,Arts,30000.0,-0.30654545454545457,-0.5225454545454545,0,0,1,0
8601,CommunityCollege,0.12,White,19,F,Non-US,5500,379,0.139,undergrad,Arts,12000.0,-1.3304545454545456,-1.5464545454545455,0,0,0,0
8602,StateU,0.065,White,19,F,Non-US,2000,676,0.185,undergrad,Business,30000.0,-0.16345454545454544,-0.28045454545454546,0,0,1,1
8603,ForProfit2,0.3,Other,30,F,Non-US,13000,604,0.188,undergrad,Arts,26000.0,-0.6152727272727273,-1.1552727272727275,0,0,0,0
8604,StateU,0.065,White,30,M,Non-US,10000,815,0.194,undergrad,Arts,32000.0,0.17199999999999996,0.05499999999999995,1,1,1,1
8605,StateU,0.065,White,26,F,Non-US,25000,358,0.503,graduate,Arts,32000.0,-1.867818181818182,-1.984818181818182,0,0,0,0
8606,ForProfit1,0.25,Black,28,M,Non-US,22000,630,0.107,undergrad,Arts,18000.0,-0.5047272727272727,-0.9547272727272726,0,0,0,0
8607,CommunityCollege,0.12,White,33,M,Non-US,37000,647,0.179,graduate,Arts,40000.0,-0.09690909090909092,-0.3129090909090909,0,0,1,1
8608,StateU,0.065,White,25,M,Non-US,52000,569,0.239,graduate,Law,93000.0,-0.11054545454545456,-0.22754545454545455,0,0,1,1
8609,ForProfit2,0.3,White,24,F,Non-US,47000,554,0.064,graduate,Business,44000.0,-0.0450909090909091,-0.5850909090909091,0,0,1,0
8610,CommunityCollege,0.12,Black,29,F,Non-US,30000,696,0.088,undergrad,Arts,57000.0,-0.2787272727272727,-0.4947272727272727,0,0,1,0
8611,CommunityCollege,0.12,White,29,M,Non-US,17000,834,0.236,undergrad,STEM,22000.0,0.4990909090909091,0.28309090909090906,1,1,1,1
8612,CommunityCollege,0.12,Black,19,F,Non-US,2000,467,0.091,undergrad,STEM,68000.0,-0.9854545454545454,-1.2014545454545453,0,0,0,0
8613,CommunityCollege,0.12,Black,27,M,Non-US,10000,702,0.175,undergrad,STEM,31000.0,-0.15090909090909088,-0.36690909090909085,0,0,1,1
8614,CommunityCollege,0.12,White,20,F,Non-US,7500,607,0.205,undergrad,STEM,92000.0,-0.42136363636363633,-0.6373636363636364,0,0,1,0
8615,CommunityCollege,0.12,White,29,F,Non-US,17000,742,0.298,undergrad,Business,49000.0,-0.15945454545454543,-0.37545454545454543,0,0,1,1
8616,StateU,0.065,White,24,F,Non-US,38000,754,0.377,undergrad,STEM,48000.0,-0.047818181818181815,-0.1648181818181818,0,0,1,1
8617,ForProfit2,0.3,White,20,F,US Person,21000,641,0.224,graduate,Business,48000.0,-0.20472727272727273,-0.7447272727272728,0,0,0,0
8618,StateU,0.065,White,24,M,US Person,14000,720,0.373,undergrad,Business,32000.0,-0.3074545454545454,-0.4244545454545454,0,0,1,1
8619,CommunityCollege,0.12,White,19,F,Non-US,1000,706,0.441,undergrad,Business,20000.0,-0.5723636363636364,-0.7883636363636364,0,0,0,0
8620,CommunityCollege,0.12,White,25,M,Non-US,46000,769,0.202,graduate,Arts,56000.0,0.2547272727272728,0.038727272727272805,1,1,1,1
8621,CommunityCollege,0.12,Asian,19,M,US Person,1000,717,0.161,undergrad,STEM,19000.0,0.2776363636363636,0.06163636363636363,1,1,1,1
8622,StateU,0.065,White,19,M,US Person,6500,705,0.079,undergrad,STEM,80000.0,0.18100000000000002,0.06400000000000002,0,0,1,1
8623,UVA,0.035,White,32,M,Non-US,27000,663,0.045,undergrad,STEM,22000.0,0.31927272727272726,0.25627272727272726,0,0,1,1
8624,StateU,0.065,White,27,M,Non-US,21000,700,0.285,undergrad,Arts,61000.0,-0.46218181818181814,-0.5791818181818181,0,0,1,0
8625,ForProfit1,0.25,White,28,F,Non-US,19000,361,0.265,undergrad,Arts,19000.0,-1.566909090909091,-2.016909090909091,0,0,0,0
8626,StateU,0.065,White,19,F,US Person,5000,632,0.151,undergrad,Arts,32000.0,-0.43745454545454543,-0.5544545454545454,0,0,1,0
8627,StateU,0.065,Other,29,M,Non-US,15000,599,0.204,undergrad,Arts,53000.0,-0.7534545454545455,-0.8704545454545455,0,0,0,0
8628,CommunityCollege,0.12,Asian,26,M,Non-US,28000,612,0.362,undergrad,Arts,79000.0,-0.7441818181818181,-0.960181818181818,0,0,0,0
8629,StateU,0.065,White,19,M,Non-US,10000,723,0.293,graduate,Arts,27000.0,-0.21054545454545454,-0.32754545454545453,0,0,1,1
8630,CommunityCollege,0.12,White,25,F,Non-US,10000,486,0.206,undergrad,STEM,32000.0,-0.7483636363636363,-0.9643636363636363,0,0,0,0
8631,StateU,0.065,White,23,F,US Person,5000,826,0.254,undergrad,Business,26000.0,0.262,0.14500000000000002,0,0,1,1
8632,StateU,0.065,White,25,F,Non-US,10000,657,0.171,undergrad,Arts,14000.0,-0.3565454545454546,-0.4735454545454546,0,0,1,0
8633,UVA,0.035,Asian,19,F,US Person,7500,479,0.301,undergrad,STEM,10000.0,-0.828818181818182,-0.8918181818181821,0,0,0,0
8634,ForProfit1,0.25,White,27,M,Non-US,85000,805,0.159,undergrad,Arts,27000.0,0.6556363636363637,0.20563636363636367,1,0,1,1
8635,CommunityCollege,0.12,Other,31,F,Non-US,31000,690,0.495,graduate,STEM,78000.0,-0.4585454545454545,-0.6745454545454544,0,0,1,0
8636,CommunityCollege,0.12,White,31,F,US Person,21000,685,0.141,undergrad,Arts,52000.0,-0.22872727272727272,-0.44472727272727275,0,0,1,0
8637,CommunityCollege,0.12,White,33,F,Non-US,32000,692,0.152,undergrad,Business,19000.0,0.14072727272727276,-0.07527272727272724,0,0,1,1
8638,UVA,0.035,White,25,F,Non-US,34000,752,0.25,undergrad,Arts,18000.0,-0.02509090909090908,-0.0880909090909091,0,0,1,1
8639,StateU,0.065,White,25,F,Non-US,15000,723,0.114,undergrad,Business,34000.0,0.22745454545454544,0.11045454545454543,0,0,1,1
8640,CommunityCollege,0.12,White,24,M,Non-US,24000,641,0.138,graduate,Business,52000.0,-0.014727272727272728,-0.23072727272727273,0,0,1,1
8641,CommunityCollege,0.12,White,25,M,Non-US,22000,574,0.201,graduate,Arts,34000.0,-0.49636363636363634,-0.7123636363636363,0,0,0,0
8642,CommunityCollege,0.12,Other,22,F,Non-US,4500,554,0.269,undergrad,Arts,17000.0,-1.0100909090909092,-1.2260909090909091,0,0,0,0
8643,CommunityCollege,0.12,Asian,19,M,US Person,13000,802,0.135,graduate,STEM,51000.0,0.7607272727272728,0.5447272727272728,1,0,1,1
8644,StateU,0.065,White,27,F,Non-US,14000,323,0.335,undergrad,Business,8000.0,-1.6750909090909092,-1.7920909090909092,0,0,0,0
8645,StateU,0.065,White,33,M,Non-US,17000,521,0.165,undergrad,STEM,78000.0,-0.5970909090909091,-0.7140909090909091,0,0,0,0
8646,ForProfit2,0.3,White,19,F,Non-US,4000,794,0.462,undergrad,Arts,26000.0,-0.4763636363636363,-1.0163636363636364,0,0,0,0
8647,StateU,0.065,White,19,M,US Person,7000,659,0.093,undergrad,Business,10000.0,-0.011272727272727268,-0.12827272727272726,0,0,1,1
8648,StateU,0.065,Other,21,F,Non-US,1500,767,0.346,undergrad,STEM,47000.0,-0.20754545454545448,-0.32454545454545447,0,0,1,1
8649,CommunityCollege,0.12,White,19,M,Non-US,5000,811,0.068,undergrad,Arts,42000.0,0.2794545454545455,0.06345454545454551,0,0,1,1
8650,CommunityCollege,0.12,White,20,M,Non-US,3000,510,0.385,undergrad,STEM,35000.0,-1.061090909090909,-1.277090909090909,0,0,0,0
8651,ForProfit1,0.25,Black,27,F,Non-US,14000,850,0.28,graduate,Business,70000.0,0.15127272727272723,-0.2987272727272728,1,1,1,1
8652,CommunityCollege,0.12,White,33,M,Non-US,39000,663,0.15,undergrad,Arts,75000.0,-0.2187272727272727,-0.4347272727272727,0,0,1,1
8653,CommunityCollege,0.12,Black,19,M,Non-US,19000,553,0.034,graduate,STEM,59000.0,-0.30672727272727274,-0.5227272727272727,0,0,1,0
8654,StateU,0.065,Black,19,F,Non-US,36000,550,0.343,graduate,Business,68000.0,-0.9336363636363637,-1.0506363636363638,0,0,0,0
8655,StateU,0.065,White,29,F,US Person,19000,532,0.151,graduate,Arts,28000.0,-0.567090909090909,-0.684090909090909,0,0,1,0
8656,CommunityCollege,0.12,White,19,F,Non-US,2000,452,0.167,undergrad,Arts,7000.0,-1.1420000000000001,-1.358,0,0,0,0
8657,ForProfit2,0.3,White,20,F,Non-US,8000,850,0.315,undergrad,Arts,80000.0,-0.054727272727272736,-0.5947272727272728,0,0,1,0
8658,ForProfit2,0.3,White,19,M,Non-US,5000,300,0.111,undergrad,Arts,15000.0,-1.5647272727272727,-2.104727272727273,0,0,0,0
8659,StateU,0.065,White,21,M,US Person,5000,603,0.237,undergrad,STEM,64000.0,-0.5149090909090908,-0.6319090909090908,0,0,1,0
8660,CommunityCollege,0.12,White,19,F,Non-US,1500,483,0.036,undergrad,Business,20000.0,-0.5702727272727273,-0.7862727272727272,0,0,0,0
8661,StateU,0.065,Black,21,F,Non-US,15000,555,0.323,graduate,Arts,12000.0,-1.1014545454545455,-1.2184545454545455,0,0,0,0
8662,CommunityCollege,0.12,White,19,M,US Person,19000,461,0.112,graduate,Business,54000.0,-0.6472727272727272,-0.8632727272727272,0,0,0,0
8663,ForProfit1,0.25,White,25,M,US Person,23000,592,0.133,undergrad,Arts,57000.0,-0.5389090909090909,-0.988909090909091,0,0,0,0
8664,CommunityCollege,0.12,White,23,M,Non-US,7000,666,0.072,undergrad,STEM,6000.0,0.1561818181818182,-0.0598181818181818,0,0,1,1
8665,CommunityCollege,0.12,White,24,F,US Person,18000,818,0.341,undergrad,Business,20000.0,0.13690909090909092,-0.07909090909090907,0,0,1,1
8666,ForProfit1,0.25,White,27,M,Non-US,16000,631,0.409,undergrad,Arts,23000.0,-0.891090909090909,-1.3410909090909091,0,0,0,0
8667,ForProfit2,0.3,Other,31,M,Non-US,30000,816,0.113,undergrad,Business,22000.0,0.6076363636363636,0.0676363636363636,1,0,1,1
8668,ForProfit2,0.3,White,25,M,Non-US,26000,628,0.271,undergrad,Arts,80000.0,-0.6659999999999999,-1.206,0,0,0,0
8669,ForProfit2,0.3,White,25,M,Non-US,47000,698,0.19,graduate,Business,26000.0,0.3265454545454546,-0.21345454545454545,1,0,1,1
8670,CommunityCollege,0.12,White,30,F,Non-US,24000,772,0.411,undergrad,STEM,15000.0,-0.03436363636363626,-0.25036363636363623,0,0,1,1
8671,CommunityCollege,0.12,Other,22,M,Non-US,8000,605,0.262,undergrad,STEM,19000.0,-0.48963636363636354,-0.7056363636363635,0,0,0,0
8672,ForProfit1,0.25,White,24,F,Non-US,30000,662,0.215,graduate,Arts,30000.0,-0.15636363636363637,-0.6063636363636364,0,0,1,0
8673,StateU,0.065,White,28,F,Non-US,28000,559,0.404,graduate,Business,74000.0,-0.8209090909090908,-0.9379090909090908,0,0,0,0
8674,ForProfit2,0.3,Black,19,F,US Person,1000,554,0.174,undergrad,Arts,15000.0,-1.041090909090909,-1.581090909090909,0,0,0,0
