applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,model1_recommendation,model2_recommendation
8431,28,M,White,10000,637,0.049,25,0.0454556038190779,undergrad,Business,24000.0,0.014727272727272728,-0.5307399731016621,1,1
8432,26,M,Other,16000,300,0.148,125,0.076007198487916,undergrad,Arts,23000.0,-1.5727272727272728,-2.4848136545822648,0,0
8433,19,F,White,1000,492,0.074,38,0.0889068621286131,undergrad,Business,18000.0,-0.6165454545454546,-1.6834278000888117,0,0
8434,28,F,White,50000,550,0.157,73,0.0228348227025087,graduate,STEM,66000.0,-0.1276363636363636,-0.40165423606646805,1,1
8435,27,F,White,24000,719,0.207,76,0.0206891202622854,undergrad,Business,30000.0,0.08090909090909096,-0.16736035223833384,1,1
8436,21,F,Black,1500,427,0.062,135,0.0452137813055003,undergrad,Arts,17000.0,-1.0259090909090909,-1.5684744665750945,0,0
8437,26,M,Other,21000,346,0.255,195,0.0088945731217383,undergrad,STEM,29000.0,-1.2894545454545454,-1.396189422915405,0,0
8438,25,M,Asian,19000,850,0.101,135,0.0452137813055003,graduate,STEM,55000.0,0.8892727272727274,0.34670735160672383,1,1
8439,35,F,White,26000,601,0.283,153,0.0538262622638986,undergrad,Business,14000.0,-0.48818181818181816,-1.1340969653486015,1,0
8440,19,M,White,14000,607,0.225,76,0.0206891202622854,graduate,STEM,18000.0,-0.17236363636363644,-0.4206330795110612,1,1
8441,19,M,White,17000,563,0.424,73,0.0228348227025087,graduate,STEM,80000.0,-0.8123636363636362,-1.0863815087937407,1,0
8442,28,M,White,28000,850,0.272,248,0.0114381620879679,undergrad,Arts,26000.0,0.2512727272727273,0.1140147822171125,1,1
8443,22,M,Other,2500,400,0.133,76,0.0206891202622854,undergrad,Arts,61000.0,-1.3600909090909095,-1.6083603522383343,0,0
8444,22,M,Asian,7500,688,0.209,76,0.0206891202622854,undergrad,STEM,31000.0,-0.034818181818181804,-0.2830876249656066,1,1
8445,25,F,White,10000,759,0.254,195,0.0088945731217383,graduate,STEM,33000.0,0.2983636363636364,0.1916287589027768,1,1
8446,32,F,White,29000,541,0.248,135,0.0452137813055003,undergrad,Arts,67000.0,-0.9183636363636363,-1.4609290120296399,0,0
8447,21,F,White,1000,491,0.259,76,0.0206891202622854,undergrad,STEM,17000.0,-0.8901818181818182,-1.138451261329243,1,0
8448,23,F,White,7000,688,0.123,96,0.0598803195385864,undergrad,Business,37000.0,0.0341818181818182,-0.6843820162812185,1,1
8449,19,M,White,5500,673,0.122,135,0.0452137813055003,undergrad,Arts,21000.0,-0.22736363636363638,-0.76992901202964,1,1
8450,22,M,Black,3000,692,0.331,165,0.0719466863863115,undergrad,Arts,32000.0,-0.5912727272727273,-1.4546329639084652,0,0
8451,30,M,Other,27000,687,0.372,125,0.076007198487916,undergrad,STEM,42000.0,-0.3474545454545454,-1.2595409273095375,0,1
8452,28,F,White,29000,677,0.209,76,0.0206891202622854,undergrad,Business,41000.0,-0.14581818181818176,-0.39408762496560656,1,1
8453,30,M,White,36000,529,0.301,142,0.3267463977010624,undergrad,Arts,17000.0,-0.926,-4.8469567724127485,0,0
8454,27,M,Other,24000,725,0.308,59,0.3317741726742946,undergrad,STEM,56000.0,-0.09927272727272723,-4.080562799364262,0,1
8455,23,F,Black,3000,625,0.25,25,0.0454556038190779,undergrad,Arts,16000.0,-0.6729090909090909,-1.2183763367380256,1,0
8456,21,F,Asian,24000,633,0.05,30,0.0320534171387883,graduate,Arts,9000.0,0.03218181818181817,-0.35245918748364147,1,1
8457,31,M,Other,26000,735,0.216,135,0.0452137813055003,undergrad,STEM,12000.0,0.2330909090909091,-0.3094744665750945,1,1
8458,20,M,Other,8000,636,0.216,96,0.0598803195385864,undergrad,Arts,30000.0,-0.5349090909090909,-1.2534729253721277,0,0
8459,24,M,White,24000,450,0.105,248,0.0114381620879679,undergrad,Business,31000.0,-0.6932727272727273,-0.8305306723283421,1,0
8460,31,M,White,49000,638,0.339,135,0.0452137813055003,undergrad,Arts,42000.0,-0.6276363636363637,-1.1702017393023674,1,0
8461,23,F,White,7000,683,0.104,135,0.0452137813055003,undergrad,Arts,27000.0,-0.146,-0.6885653756660036,1,1
8462,24,F,White,50000,850,0.119,139,0.3296299630165421,undergrad,Arts,23000.0,0.6892727272727274,-3.2662868289257783,0,1
8463,34,M,White,30000,482,0.312,135,0.0452137813055003,undergrad,Arts,33000.0,-1.154909090909091,-1.6974744665750947,0,0
8464,19,F,White,45000,695,0.197,206,0.0750822455019085,graduate,Arts,49000.0,-0.01036363636363638,-0.9113505823865384,1,1
8465,29,M,White,43000,666,0.128,161,0.0860070529714547,undergrad,Arts,52000.0,-0.13981818181818184,-1.171902817475638,1,1
8466,21,M,White,57000,825,0.447,73,0.0228348227025087,graduate,STEM,82000.0,0.33436363636363636,0.060345763933531915,1,1
8467,22,M,White,4000,427,0.136,76,0.0206891202622854,undergrad,Business,19000.0,-0.9589090909090908,-1.2071785340565155,1,0
8468,19,F,White,5000,508,0.146,62,0.0725423339255437,undergrad,STEM,31000.0,-0.5783636363636364,-1.4488716434701607,0,0
8469,27,F,White,14000,768,0.082,238,0.1192644904732148,graduate,STEM,11000.0,0.699090909090909,-0.7320829765876686,1,1
8470,25,M,Black,38000,550,0.116,30,0.0320534171387883,graduate,STEM,18000.0,-0.017636363636363644,-0.40227736930182323,1,1
8471,23,F,Other,1500,442,0.092,135,0.0452137813055003,undergrad,Arts,132000.0,-1.1313636363636363,-1.67392901202964,0,0
8472,19,F,White,4500,721,0.25,196,0.1025750047919756,undergrad,Arts,18000.0,-0.31481818181818183,-1.5457182393218891,0,1
8473,34,M,Other,25000,651,0.048,135,0.0452137813055003,undergrad,Business,26000.0,0.15763636363636363,-0.38492901202963997,1,1
8474,25,F,White,27000,622,0.102,141,0.0011525810664222,undergrad,Arts,27000.0,-0.24381818181818182,-0.25764915461524823,1,1
8475,19,M,White,18000,529,0.252,76,0.0206891202622854,graduate,Business,74000.0,-0.6859999999999999,-0.9342694431474248,1,0
8476,25,M,White,29000,460,0.364,96,0.0598803195385864,undergrad,Arts,29000.0,-1.344909090909091,-2.063472925372128,0,0
8477,25,M,Black,17000,394,0.179,232,0.0830288146298239,graduate,STEM,41000.0,-0.9369090909090909,-1.9332548664669775,0,0
8478,29,M,White,13000,672,0.355,148,0.0975494628796399,graduate,Law,182000.0,-0.0020000000000000018,-1.172593554555679,1,1
8479,22,M,White,48000,579,0.055,62,0.0725423339255437,graduate,Arts,19000.0,-0.030181818181818143,-0.9006898252883424,1,1
8480,25,M,White,17000,746,0.102,142,0.3267463977010624,graduate,Business,33000.0,0.49709090909090914,-3.4238658633218395,0,1
8481,24,F,White,13000,638,0.301,248,0.0114381620879679,undergrad,Arts,89000.0,-0.7676363636363636,-0.9048943086919784,1,0
8482,22,M,White,33000,798,0.264,73,0.0228348227025087,graduate,Business,64000.0,0.35818181818181816,0.08416394575171371,1,1
8483,22,F,White,6500,534,0.454,135,0.0452137813055003,undergrad,STEM,20000.0,-1.090818181818182,-1.6333835574841855,0,0
8484,19,F,White,32000,537,0.097,135,0.0452137813055003,graduate,Business,61000.0,-0.26290909090909087,-0.8054744665750945,1,1
8485,33,F,Asian,32000,535,0.121,20,0.0,undergrad,STEM,46000.0,-0.3681818181818182,-0.3681818181818182,1,1
8486,19,M,Other,4500,384,0.234,214,0.0167450279130436,undergrad,Business,28000.0,-1.3082727272727273,-1.5092130622292506,0,0
8487,21,F,White,5500,850,0.332,135,0.0452137813055003,undergrad,Arts,69000.0,-0.10372727272727275,-0.6462926483932764,1,1
8488,19,F,White,36000,511,0.076,135,0.0452137813055003,graduate,Arts,48000.0,-0.4914545454545455,-1.034019921120549,1,0
8489,21,M,White,40000,425,0.052,44,0.0905072834983424,graduate,STEM,14000.0,-0.3321818181818182,-1.418269220161927,0,1
8490,31,F,Asian,15000,337,0.081,120,0.0542016312380452,undergrad,Business,36000.0,-1.110181818181818,-1.7606013930383604,0,0
8491,29,F,White,23000,753,0.039,25,0.0454556038190779,undergrad,Business,36000.0,0.5345454545454545,-0.010921791283480253,1,1
8492,25,M,Other,14000,657,0.072,135,0.0452137813055003,undergrad,STEM,23000.0,0.16545454545454547,-0.37711083021145814,1,1
8493,21,M,White,3500,481,0.209,62,0.0725423339255437,undergrad,Arts,24000.0,-1.1115454545454546,-1.982053461651979,0,0
8494,22,M,White,4500,803,0.247,128,0.0627335567719358,undergrad,STEM,21000.0,0.2893636363636364,-0.4634390448995932,1,1
8495,36,M,White,53000,487,0.295,135,0.0452137813055003,graduate,STEM,18000.0,-0.5147272727272725,-1.057292648393276,1,0
8496,23,F,White,4500,702,0.138,45,0.0688326303912253,undergrad,Arts,29000.0,-0.15990909090909095,-0.9859006556037946,1,1
8497,24,F,White,23000,617,0.357,96,0.0598803195385864,undergrad,STEM,15000.0,-0.49599999999999994,-1.2145638344630367,1,0
8498,26,M,White,17000,648,0.041,135,0.0452137813055003,undergrad,Arts,52000.0,-0.18727272727272729,-0.7298381029387309,1,1
8499,19,F,White,7500,597,0.274,38,0.0889068621286131,undergrad,Business,53000.0,-0.6957272727272727,-1.76260961827063,0,0
8500,23,F,White,3500,660,0.287,12,0.0733281972091907,undergrad,Business,47000.0,-0.5166363636363636,-1.396574730146652,0,0
8501,19,F,White,5500,684,0.044,147,0.1173572203571072,undergrad,Arts,8000.0,-0.03136363636363636,-1.4396502806489226,0,1
8502,24,F,White,16000,522,0.203,96,0.0598803195385864,undergrad,Arts,19000.0,-0.8754545454545455,-1.5940183799175822,0,0
8503,24,M,Other,11000,662,0.224,25,0.0454556038190779,undergrad,Business,33000.0,-0.23836363636363636,-0.7838308821925711,1,1
8504,22,F,White,5000,639,0.081,191,0.02155648408881,undergrad,Arts,11000.0,-0.272,-0.53067780906572,1,1
8505,20,F,White,7000,546,0.202,14,0.0716640292402546,undergrad,Arts,80000.0,-0.9401818181818181,-1.8001501690648731,0,0
8506,20,M,White,7500,656,0.184,136,0.1622368522540022,undergrad,Arts,15000.0,-0.4011818181818182,-2.3480240452298444,0,1
8507,24,M,Other,10000,733,0.378,30,0.0320534171387883,undergrad,STEM,21000.0,-0.19418181818181818,-0.5788228238472778,1,1
8508,19,F,White,4000,642,0.198,248,0.0114381620879679,undergrad,Business,18000.0,-0.3010909090909091,-0.4383488541465239,1,1
8509,30,F,Other,18000,516,0.451,96,0.0598803195385864,graduate,Business,63000.0,-1.1312727272727272,-1.849836561735764,0,0
8510,20,F,White,6000,645,0.18,62,0.0725423339255437,undergrad,Business,26000.0,-0.24218181818181814,-1.1126898252883424,1,1
8511,19,F,Black,4000,464,0.254,113,0.0525842554912459,undergrad,STEM,46000.0,-1.0603636363636364,-1.6913747022585872,0,0
8512,19,F,Other,8000,619,0.34,135,0.0452137813055003,undergrad,Arts,31000.0,-0.8447272727272727,-1.3872926483932764,0,0
8513,22,F,White,1500,549,0.125,135,0.0452137813055003,undergrad,Business,15000.0,-0.5082727272727272,-1.0508381029387308,1,0
8514,29,F,White,23000,694,0.145,76,0.0206891202622854,graduate,Law,77000.0,0.558,0.3097305568525752,1,1
8515,19,F,White,32000,440,0.248,135,0.0452137813055003,graduate,Law,46000.0,-0.7176363636363636,-1.2602017393023672,0,0
8516,41,F,White,18000,490,0.342,25,0.0454556038190779,graduate,STEM,29000.0,-0.8078181818181818,-1.3532854276471165,0,0
8517,22,F,Other,1500,785,0.133,96,0.0598803195385864,undergrad,Business,35000.0,0.33390909090909093,-0.3846547435539458,1,1
8518,19,M,White,24000,549,0.218,25,0.0454556038190779,graduate,STEM,23000.0,-0.3092727272727272,-0.854739973101662,1,1
8519,19,M,White,2000,807,0.277,76,0.0206891202622854,undergrad,STEM,21000.0,0.2289090909090909,-0.019360352238333906,1,1
8520,23,M,White,3500,430,0.251,212,0.0192123729913557,undergrad,Arts,22000.0,-1.3810000000000002,-1.6115484758962686,0,0
8521,19,M,White,6000,850,0.201,25,0.0454556038190779,undergrad,Business,43000.0,0.3612727272727273,-0.1841945185562075,1,1
8522,21,F,Other,13000,479,0.372,67,0.1492145159619431,graduate,Arts,35000.0,-1.237818181818182,-3.0283923733614992,0,0
8523,24,F,White,20000,562,0.395,23,0.3748923690837981,undergrad,Business,25000.0,-0.8900000000000001,-5.388708429005577,0,0
8524,19,M,White,28000,367,0.275,211,0.0262039808823449,graduate,Law,137000.0,-1.0610909090909093,-1.375538679679048,0,0
8525,27,M,Asian,31000,650,0.32,76,0.0206891202622854,undergrad,Business,26000.0,-0.354,-0.6022694431474248,1,1
8526,29,F,White,21000,660,0.133,99,0.1376463648534426,undergrad,Arts,24000.0,-0.20363636363636364,-1.8553927418776746,0,1
8527,32,F,White,21000,489,0.253,135,0.0452137813055003,undergrad,Arts,29000.0,-1.0654545454545454,-1.608019921120549,0,0
8528,19,M,Other,10000,722,0.178,135,0.0452137813055003,graduate,Arts,66000.0,-0.08418181818181816,-0.6267471938478217,1,1
8529,27,M,Other,12000,642,0.028,76,0.0206891202622854,undergrad,Business,20000.0,0.08690909090909092,-0.1613603522383339,1,1
8530,21,F,White,4500,594,0.223,244,0.0401675232474372,undergrad,Arts,46000.0,-0.8226363636363636,-1.30464664260561,0,0
8531,19,F,White,3000,710,0.108,23,0.3748923690837981,undergrad,Arts,54000.0,-0.17981818181818182,-4.678526610823758,0,1
8532,22,M,White,3000,766,0.109,73,0.0228348227025087,undergrad,STEM,10000.0,0.4218181818181818,0.14780030938807737,1,1
8533,23,F,White,1500,506,0.266,58,0.0620081260025002,undergrad,STEM,84000.0,-0.9466363636363639,-1.6907338756663663,0,0
8534,27,M,White,19000,703,0.294,76,0.0206891202622854,undergrad,STEM,44000.0,-0.1812727272727272,-0.42954217042015197,1,1
8535,24,F,White,39000,672,0.128,76,0.0206891202622854,undergrad,STEM,43000.0,0.15800000000000003,-0.09026944314742477,1,1
8536,19,M,White,1500,586,0.246,96,0.0598803195385864,undergrad,Arts,24000.0,-0.8157272727272726,-1.5342911071903094,0,0
8537,23,M,White,37000,683,0.132,147,0.1173572203571072,graduate,Business,31000.0,0.32799999999999996,-1.0802866442852865,1,1
8538,32,F,White,40000,482,0.155,215,0.117501396154848,undergrad,Arts,6000.0,-0.7809090909090909,-2.190925844767267,0,0
8539,21,F,White,2500,850,0.454,25,0.0454556038190779,undergrad,Arts,28000.0,-0.2657272727272727,-0.8111945185562075,1,1
8540,29,M,Black,42000,675,0.177,96,0.0598803195385864,undergrad,STEM,58000.0,0.08890909090909097,-0.6296547435539458,1,1
8541,19,F,White,7500,624,0.38,135,0.0452137813055003,undergrad,STEM,33000.0,-0.6095454545454544,-1.152110830211458,1,0
8542,23,F,White,3000,752,0.057,76,0.0206891202622854,undergrad,Business,47000.0,0.27490909090909094,0.026639647761666135,1,1
8543,28,M,White,19000,699,0.229,135,0.0452137813055003,undergrad,Business,35000.0,-0.06581818181818186,-0.6083835574841855,1,1
8544,19,F,White,1000,653,0.126,25,0.0454556038190779,undergrad,Arts,47000.0,-0.4350909090909091,-0.9805581549198439,1,1
8545,20,M,Other,27000,509,0.273,163,0.3260876172560482,graduate,Arts,22000.0,-0.8467272727272727,-4.759778679799851,0,0
8546,29,M,Black,30000,308,0.157,135,0.0452137813055003,undergrad,Arts,47000.0,-1.577636363636364,-2.1202017393023675,0,0
8547,28,F,Other,20000,330,0.327,135,0.0452137813055003,undergrad,Arts,10000.0,-1.7976363636363635,-2.3402017393023673,0,0
8548,26,M,White,18000,662,0.183,237,0.0958726505038523,undergrad,Arts,24000.0,-0.3143636363636364,-1.464835442409864,0,1
8549,27,F,White,29000,850,0.314,62,0.0725423339255437,graduate,Arts,90000.0,0.22327272727272737,-0.6472352798337969,1,1
8550,19,F,White,58000,621,0.271,18,0.0370395003477631,graduate,Business,58000.0,-0.14945454545454548,-0.5939285496277027,1,1
8551,25,M,White,31000,683,0.097,135,0.0452137813055003,undergrad,Business,63000.0,0.11199999999999999,-0.4305653756660036,1,1
8552,20,M,White,5000,446,0.188,186,0.0625345913873529,undergrad,Business,15000.0,-0.9878181818181818,-1.7382332784664167,0,0
8553,28,F,White,20000,811,0.115,155,0.1053200874323668,undergrad,Arts,35000.0,0.3754545454545455,-0.8883865037338561,1,1
8554,23,M,Black,4000,674,0.108,96,0.0598803195385864,undergrad,Business,28000.0,-0.004727272727272719,-0.7232911071903094,1,1
8555,30,F,White,57000,620,0.112,229,0.0845744546441171,undergrad,Arts,26000.0,-0.09109090909090908,-1.1059843648203143,1,1
8556,22,M,White,5000,850,0.048,163,0.3260876172560482,undergrad,STEM,76000.0,0.7612727272727273,-3.151778679799851,0,1
8557,27,M,White,38000,850,0.173,135,0.0452137813055003,undergrad,STEM,10000.0,0.8092727272727274,0.26670735160672376,1,1
8558,22,M,Black,5000,618,0.247,96,0.0598803195385864,undergrad,STEM,61000.0,-0.48036363636363627,-1.198927470826673,1,0
8559,20,M,Asian,30000,704,0.201,78,0.0,graduate,Business,34000.0,0.22436363636363632,0.22436363636363632,1,1
8560,25,M,White,14000,598,0.505,76,0.0206891202622854,undergrad,Arts,43000.0,-1.3150909090909093,-1.5633603522383341,0,0
8561,24,F,White,37000,581,0.078,229,0.0845744546441171,undergrad,Arts,26000.0,-0.2849090909090909,-1.299802546638496,0,1
8562,19,F,Other,14000,375,0.271,76,0.0206891202622854,graduate,Arts,38000.0,-1.4080000000000001,-1.656269443147425,0,0
8563,28,F,Other,33000,776,0.337,135,0.0452137813055003,undergrad,Business,31000.0,0.08218181818181816,-0.46038355748418547,1,1
8564,27,F,White,19000,320,0.045,215,0.117501396154848,undergrad,Business,22000.0,-1.0759999999999998,-2.486016753858176,0,0
8565,20,F,White,5500,850,0.136,96,0.0598803195385864,undergrad,Business,49000.0,0.4882727272727273,-0.23029110719030943,1,1
8566,25,F,Other,19000,469,0.128,229,0.0845744546441171,undergrad,STEM,36000.0,-0.6001818181818181,-1.6150752739112233,0,0
8567,26,F,Other,20000,380,0.134,38,0.0889068621286131,graduate,Arts,95000.0,-1.1798181818181817,-2.246700527361539,0,0
8568,25,F,White,51000,711,0.116,96,0.0598803195385864,undergrad,STEM,13000.0,0.4958181818181818,-0.2227456526448549,1,1
8569,23,M,White,36000,594,0.169,76,0.0206891202622854,graduate,STEM,62000.0,-0.07563636363636372,-0.32390580678378855,1,1
8570,26,F,Other,22000,599,0.326,101,0.3567064650861671,graduate,Law,132000.0,-0.1554545454545454,-4.4359321264885505,0,1
8571,31,F,Other,16000,438,0.331,135,0.0452137813055003,graduate,Business,97000.0,-1.186909090909091,-1.7294744665750945,0,0
8572,24,F,White,24000,474,0.301,1,0.0633813776097611,undergrad,Arts,95000.0,-1.298,-2.0585765313171334,0,0
8573,23,M,White,11000,544,0.088,62,0.0725423339255437,graduate,Arts,44000.0,-0.5454545454545454,-1.4159625525610697,0,0
8574,24,F,Black,25000,850,0.229,96,0.0598803195385864,undergrad,STEM,10000.0,0.6192727272727272,-0.09929110719030954,1,1
8575,19,M,Black,7000,568,0.127,229,0.0845744546441171,undergrad,Business,12000.0,-0.4101818181818181,-1.4250752739112231,0,1
8576,22,F,White,2500,523,0.112,96,0.0598803195385864,undergrad,STEM,56000.0,-0.5708181818181817,-1.2893820162812184,0,0
8577,19,F,White,7500,596,0.308,25,0.0454556038190779,undergrad,Arts,15000.0,-0.8673636363636363,-1.412830882192571,0,0
8578,20,F,Asian,15000,850,0.345,97,0.1699801216915541,graduate,STEM,76000.0,0.3772727272727273,-1.662488733025922,0,1
8579,19,M,White,6000,660,0.068,7,0.1314493819114874,undergrad,Business,24000.0,0.03636363636363636,-1.5410289465742124,0,1
8580,28,F,White,17000,667,0.241,128,0.0627335567719358,undergrad,Arts,43000.0,-0.5181818181818181,-1.2709844994450477,0,0
8581,19,M,White,31000,614,0.23,112,0.1324079841540636,graduate,Arts,15000.0,-0.35490909090909095,-1.9438049007578542,0,1
8582,21,F,White,2500,765,0.177,233,0.065642576798278,undergrad,Arts,39000.0,-0.020818181818181833,-0.8085291033975177,1,1
8583,23,F,Black,1500,411,0.265,76,0.0206891202622854,undergrad,Arts,47000.0,-1.5900909090909094,-1.8383603522383343,0,0
8584,22,F,White,3000,637,0.377,25,0.0454556038190779,undergrad,STEM,22000.0,-0.5832727272727272,-1.1287399731016619,1,0
8585,28,F,White,33000,850,0.12,25,0.0454556038190779,undergrad,Arts,153000.0,0.4852727272727273,-0.0601945185562075,1,1
8586,25,M,White,17000,534,0.135,232,0.0830288146298239,undergrad,STEM,19000.0,-0.3898181818181819,-1.3861639573760687,0,1
8587,29,M,White,29000,518,0.243,229,0.0845744546441171,graduate,STEM,31000.0,-0.4419999999999999,-1.456893455729405,0,1
8588,19,F,White,7000,662,0.288,62,0.0725423339255437,undergrad,STEM,21000.0,-0.2903636363636364,-1.1608716434701607,1,1
8589,27,F,Black,14000,643,0.098,59,0.3317741726742946,graduate,STEM,71000.0,0.11254545454545456,-3.8687446175460805,0,1
8590,19,M,Other,4500,732,0.148,135,0.0452137813055003,undergrad,Business,29000.0,0.12918181818181818,-0.4133835574841854,1,1
8591,19,F,White,1500,695,0.319,62,0.0725423339255437,undergrad,Arts,16000.0,-0.5653636363636364,-1.4358716434701608,0,0
8592,19,F,White,6000,631,0.071,104,0.0834136145138897,undergrad,Arts,28000.0,-0.27509090909090905,-1.2760542832575854,0,1
8593,23,M,White,2000,370,0.31,73,0.0228348227025087,undergrad,Business,69000.0,-1.6261818181818182,-1.9001996906119225,0,0
8594,23,F,White,42000,684,0.189,76,0.0206891202622854,graduate,Law,30000.0,0.4476363636363636,0.1993669204889388,1,1
8595,31,M,Other,24000,560,0.085,135,0.0452137813055003,undergrad,Arts,10000.0,-0.45327272727272727,-0.9958381029387309,1,1
8596,19,M,Black,10000,300,0.495,5,0.1198171740714977,graduate,STEM,89000.0,-1.9527272727272729,-3.390533361585245,0,0
8597,19,M,White,19000,798,0.203,38,0.0889068621286131,graduate,Law,48000.0,0.5961818181818181,-0.470700527361539,1,1
8598,20,F,White,5000,604,0.19,25,0.0454556038190779,undergrad,STEM,24000.0,-0.3172727272727272,-0.8627399731016621,1,1
8599,24,F,White,10000,795,0.034,73,0.0228348227025087,undergrad,Arts,5000.0,0.41927272727272724,0.1452548548426228,1,1
8600,25,F,White,15000,699,0.424,128,0.0627335567719358,undergrad,STEM,94000.0,-0.47981818181818175,-1.2326208630814113,1,0
8601,22,M,White,27000,780,0.296,135,0.0452137813055003,graduate,Business,85000.0,0.19272727272727275,-0.34983810293873085,1,1
8602,31,F,White,21000,816,0.119,20,0.0,undergrad,Business,79000.0,0.49163636363636365,0.49163636363636365,1,1
8603,25,M,Other,22000,716,0.131,232,0.0830288146298239,undergrad,STEM,20000.0,0.31,-0.6863457755578868,1,1
8604,27,F,Other,37000,404,0.242,118,0.073208213802911,graduate,STEM,30000.0,-0.8065454545454547,-1.6850440201803867,0,0
8605,19,F,White,30000,490,0.272,135,0.0452137813055003,graduate,Business,72000.0,-0.7958181818181819,-1.3383835574841854,0,0
8606,27,M,White,59000,673,0.285,227,0.0615236516560245,graduate,Arts,22000.0,-0.08236363636363636,-0.8206474562359303,1,1
8607,21,M,White,6500,850,0.316,23,0.3748923690837981,undergrad,STEM,53000.0,0.2342727272727273,-4.264435701732849,0,1
8608,29,M,White,21000,583,0.061,62,0.0725423339255437,graduate,Law,110000.0,0.31036363636363634,-0.5601443707428879,1,1
8609,33,M,White,78000,567,0.106,76,0.0206891202622854,undergrad,Business,32000.0,0.05418181818181819,-0.1940876249656066,1,1
8610,21,M,Black,13000,566,0.219,135,0.0452137813055003,graduate,Arts,36000.0,-0.6154545454545455,-1.158019921120549,1,0
8611,34,F,White,51000,825,0.122,211,0.0262039808823449,undergrad,STEM,14000.0,0.8983636363636363,0.5839158657754975,1,1
8612,30,M,White,17000,612,0.285,147,0.1173572203571072,undergrad,STEM,17000.0,-0.40618181818181814,-1.8144684624671046,0,1
8613,25,F,White,10000,480,0.171,76,0.0206891202622854,undergrad,STEM,35000.0,-0.7001818181818182,-0.9484512613292431,1,0
8614,21,M,Black,29000,734,0.262,62,0.0725423339255437,graduate,STEM,57000.0,0.20545454545454547,-0.6650534616519789,1,1
8615,25,M,Asian,15000,338,0.306,141,0.0011525810664222,undergrad,Arts,110000.0,-1.8565454545454545,-1.870376427342521,0,0
8616,29,F,White,23000,850,0.313,76,0.0206891202622854,graduate,Arts,22000.0,0.28927272727272735,0.04100328412530255,1,1
8617,22,M,Black,21000,676,0.357,171,0.0801174711718513,graduate,STEM,58000.0,-0.24345454545454542,-1.204864199516761,1,1
8618,19,F,White,4000,842,0.158,59,0.3317741726742946,undergrad,STEM,10000.0,0.6061818181818183,-3.375108253909717,0,1
8619,26,M,Asian,13000,532,0.279,25,0.0454556038190779,graduate,Arts,14000.0,-0.8590909090909091,-1.4045581549198438,0,0
8620,29,F,Other,16000,641,0.141,135,0.0452137813055003,undergrad,Arts,26000.0,-0.3187272727272727,-0.8612926483932763,1,1
8621,32,M,Asian,32000,624,0.176,3,0.056430275339365,undergrad,STEM,31000.0,-0.05454545454545451,-0.7317087586178346,1,1
8622,27,F,White,19000,604,0.317,45,0.0688326303912253,undergrad,Arts,11000.0,-0.7872727272727272,-1.6132642919674307,0,0
8623,19,F,White,6500,368,0.331,211,0.0262039808823449,undergrad,Arts,22000.0,-1.7484545454545455,-2.0629023160426843,0,0
8624,21,F,White,34000,524,0.124,62,0.0725423339255437,graduate,Law,18000.0,-0.052181818181818274,-0.9226898252883426,1,1
8625,23,M,Other,2500,673,0.238,232,0.0830288146298239,undergrad,Arts,59000.0,-0.5773636363636363,-1.5737094119215231,0,0
8626,21,F,Other,15000,559,0.106,120,0.0542016312380452,graduate,Arts,69000.0,-0.5029090909090909,-1.1533286657656334,1,0
8627,32,M,White,34000,698,0.296,96,0.0598803195385864,undergrad,Business,59000.0,-0.21345454545454542,-0.9320183799175822,1,1
8628,31,M,White,19000,686,0.234,72,0.098006312495863,undergrad,STEM,62000.0,-0.12309090909090908,-1.2991666590412652,0,1
8629,25,F,White,12000,803,0.385,62,0.0725423339255437,undergrad,Arts,26000.0,-0.24163636363636362,-1.112144370742888,1,1
8630,19,M,White,7500,617,0.089,154,0.0379126509375481,undergrad,Arts,63000.0,-0.45299999999999996,-0.9079518112505771,1,1
8631,19,F,Other,4000,637,0.139,135,0.0452137813055003,undergrad,Arts,21000.0,-0.4012727272727272,-0.9438381029387308,1,1
8632,19,F,White,23000,308,0.204,139,0.3296299630165421,graduate,Business,50000.0,-1.3636363636363638,-5.319195919834869,0,0
8633,28,M,White,28000,554,0.327,244,0.0401675232474372,graduate,Business,28000.0,-0.585090909090909,-1.0671011880601555,1,0
8634,19,M,White,5500,513,0.27,229,0.0845744546441171,undergrad,Business,17000.0,-0.9051818181818182,-1.9200752739112232,0,0
8635,24,M,White,23000,725,0.318,62,0.0725423339255437,graduate,STEM,12000.0,0.12472727272727271,-0.7457807343792516,1,1
8636,19,M,White,5000,783,0.31,96,0.0598803195385864,undergrad,Arts,32000.0,-0.20636363636363636,-0.924927470826673,1,1
8637,25,F,White,16000,464,0.18,135,0.0452137813055003,graduate,STEM,47000.0,-0.6903636363636363,-1.23292901202964,1,0
8638,22,F,White,6000,484,0.149,15,0.058549574873081,undergrad,Arts,33000.0,-0.9656363636363635,-1.6682312621133355,0,0
8639,21,M,White,7000,680,0.31,25,0.0454556038190779,undergrad,STEM,55000.0,-0.3689090909090909,-0.9143763367380258,1,1
8640,38,M,White,58000,434,0.17,142,0.3267463977010624,undergrad,STEM,27000.0,-0.5774545454545454,-4.498411317867294,0,0
8641,19,M,White,7000,555,0.319,223,0.0531202583489328,undergrad,Arts,9000.0,-1.0414545454545454,-1.678897645641739,0,0
