applicant_id,institution_id,cohort_default_rate,race,age,sex,status,income,credit_score,dti,program_level,major,loan_amount,score_base,score_with_cdr,approved
6823,76,0.0206891202622854,White,26,M,Non-US,32000,705,0.225,undergrad,STEM,62000.0,0.04200000000000001,-0.16489120262285398,1
6824,135,0.0452137813055003,Asian,19,F,Non-US,4000,561,0.049,undergrad,Arts,37000.0,-0.49763636363636354,-0.9497741766913665,1
6825,128,0.0627335567719358,White,29,F,Non-US,23000,543,0.115,undergrad,STEM,35000.0,-0.2810909090909091,-0.9084264768102672,1
6826,30,0.0320534171387883,Black,20,F,Non-US,26000,452,0.095,graduate,Arts,18000.0,-0.7039999999999998,-1.0245341713878828,1
6827,147,0.1173572203571072,White,21,M,Non-US,1500,647,0.12,undergrad,STEM,29000.0,-0.041909090909090896,-1.215481294480163,0
6828,122,0.0715110732622415,White,22,M,Non-US,6000,725,0.234,undergrad,STEM,10000.0,0.040727272727272695,-0.6743834598951423,1
6829,135,0.0452137813055003,White,26,F,Non-US,27000,657,0.119,undergrad,STEM,27000.0,0.14945454545454548,-0.3026832676004575,1
6830,76,0.0206891202622854,White,31,F,Non-US,31000,621,0.203,undergrad,Arts,17000.0,-0.42545454545454553,-0.6323457480773995,1
6831,124,0.3590904470954283,Black,21,F,Non-US,2000,487,0.245,undergrad,Arts,82000.0,-1.270727272727273,-4.861631743681556,0
6832,135,0.0452137813055003,Other,19,M,Non-US,7500,850,0.279,undergrad,Business,16000.0,0.31427272727272726,-0.13786508578227574,1
6833,62,0.0725423339255437,White,25,M,Non-US,12000,806,0.38,undergrad,Business,33000.0,-0.020727272727272733,-0.7461506119827097,1
6834,96,0.0598803195385864,White,25,M,Non-US,21000,649,0.115,graduate,STEM,34000.0,0.24236363636363636,-0.3564395590222277,1
6835,211,0.0262039808823449,White,27,M,US Person,18000,540,0.149,undergrad,STEM,69000.0,-0.48999999999999994,-0.752039808823449,1
6836,135,0.0452137813055003,Asian,20,M,Non-US,3000,581,0.3,undergrad,Business,33000.0,-0.7329090909090908,-1.1850469039640938,0
6837,124,0.3590904470954283,White,19,F,Non-US,7500,461,0.166,undergrad,Business,80000.0,-0.9742727272727273,-4.56517719822701,0
6838,205,0.0159789019923045,White,26,M,US Person,18000,809,0.245,undergrad,Arts,39000.0,0.09618181818181812,-0.06360720174122689,1
6839,233,0.065642576798278,White,27,F,Non-US,21000,671,0.193,undergrad,Business,19000.0,-0.08363636363636365,-0.7400621316191436,1
6840,212,0.0192123729913557,White,19,F,Non-US,5500,569,0.103,undergrad,Arts,8000.0,-0.5675454545454545,-0.7596691844590114,1
6841,25,0.0454556038190779,White,26,M,Non-US,30000,623,0.117,undergrad,Arts,19000.0,-0.2521818181818182,-0.7067378563725972,1
6842,7,0.1314493819114874,Black,20,F,Non-US,1500,374,0.111,undergrad,Arts,29000.0,-1.3166363636363638,-2.631130182751238,0
6843,96,0.0598803195385864,White,19,M,Non-US,7500,636,0.114,undergrad,Arts,43000.0,-0.4339090909090909,-1.032712286294955,1
6844,62,0.0725423339255437,White,25,M,Non-US,16000,545,0.197,undergrad,Arts,51000.0,-0.8798181818181818,-1.6052415210736188,0
6845,135,0.0452137813055003,White,19,M,US Person,3500,400,0.124,undergrad,Arts,25000.0,-1.2360909090909091,-1.688228722145912,0
6846,229,0.0845744546441171,Black,24,M,Non-US,34000,394,0.178,undergrad,Arts,32000.0,-1.1829090909090911,-2.028653637350262,0
6847,121,0.0259552783224867,White,21,F,Non-US,2000,836,0.299,undergrad,Business,25000.0,0.1903636363636364,-0.06918914686123057,1
6848,212,0.0192123729913557,White,26,M,Non-US,16000,453,0.207,undergrad,Arts,25000.0,-1.1343636363636362,-1.3264873662771932,0
6849,229,0.0845744546441171,Other,19,F,Non-US,28000,723,0.106,graduate,STEM,11000.0,0.5714545454545454,-0.2742900009866256,1
6850,135,0.0452137813055003,White,19,M,US Person,2000,545,0.594,undergrad,Arts,29000.0,-1.6578181818181819,-2.109955994873185,0
6851,96,0.0598803195385864,White,24,F,Non-US,13000,850,0.301,undergrad,Arts,28000.0,0.10327272727272732,-0.4955304681131367,1
6852,25,0.0454556038190779,White,25,M,Non-US,18000,577,0.282,undergrad,Business,31000.0,-0.6214545454545455,-1.0760105836453244,0
6853,244,0.0401675232474372,Black,24,M,US Person,31000,850,0.02,undergrad,Arts,38000.0,0.7732727272727272,0.37159749479835524,1
6854,135,0.0452137813055003,White,22,F,Non-US,1000,300,0.13,undergrad,Business,58000.0,-1.5267272727272727,-1.9788650857822758,0
6855,76,0.0206891202622854,Asian,23,M,Non-US,4000,635,0.092,undergrad,Business,14000.0,-0.11454545454545453,-0.3214366571683085,1
6856,173,0.3498606334896493,Asian,27,F,Non-US,13000,546,0.136,undergrad,STEM,146000.0,-0.4721818181818182,-3.970788153078311,0
6857,96,0.0598803195385864,White,21,M,Non-US,4500,770,0.135,undergrad,Arts,47000.0,-0.00663636363636369,-0.6054395590222277,1
6858,148,0.0975494628796399,White,30,F,US Person,55000,718,0.176,undergrad,Arts,20000.0,0.1252727272727273,-0.8502219015236717,1
6859,135,0.0452137813055003,White,21,F,Non-US,13000,706,0.355,graduate,Business,42000.0,-0.27836363636363637,-0.7305014494186394,1
6860,135,0.0452137813055003,White,26,F,Non-US,29000,656,0.19,undergrad,Arts,44000.0,-0.3841818181818182,-0.8363196312368212,1
6861,96,0.0598803195385864,Black,32,F,Non-US,21000,724,0.298,graduate,STEM,12000.0,0.14909090909090914,-0.44971228629495485,1
6862,7,0.1314493819114874,Other,32,F,Non-US,43000,536,0.19,undergrad,Arts,41000.0,-0.7365454545454545,-2.0510392736603285,0
6863,244,0.0401675232474372,Other,21,M,Non-US,8000,828,0.16,undergrad,Arts,65000.0,0.17527272727272722,-0.22640250520164476,1
6864,25,0.0454556038190779,Black,19,M,Non-US,13000,686,0.316,graduate,Law,122000.0,-0.07309090909090904,-0.527646947281688,1
6865,76,0.0206891202622854,White,19,F,Non-US,4500,563,0.207,undergrad,Arts,41000.0,-0.9033636363636363,-1.1102548389864904,0
6866,135,0.0452137813055003,White,30,F,Non-US,24000,413,0.129,graduate,STEM,26000.0,-0.6258181818181818,-1.077955994873185,0
6867,135,0.0452137813055003,White,34,M,Non-US,37000,577,0.139,graduate,Arts,27000.0,-0.27145454545454545,-0.7235923585095485,1
6868,135,0.0452137813055003,White,22,F,Non-US,14000,350,0.195,graduate,STEM,43000.0,-1.146909090909091,-1.5990469039640942,0
6869,212,0.0192123729913557,White,33,M,Non-US,23000,572,0.109,graduate,STEM,32000.0,-0.013636363636363641,-0.20576009354992064,1
6870,25,0.0454556038190779,White,20,M,Non-US,3500,422,0.078,undergrad,Business,29000.0,-0.8640909090909091,-1.3186469472816882,0
6871,25,0.0454556038190779,White,23,F,Non-US,3000,673,0.228,undergrad,Arts,42000.0,-0.5543636363636364,-1.0089196745544153,1
6872,58,0.0620081260025002,Asian,25,F,Non-US,19000,640,0.218,graduate,STEM,34000.0,-0.008363636363636379,-0.6284448963886383,1
6873,76,0.0206891202622854,Other,27,F,Non-US,26000,515,0.065,graduate,STEM,73000.0,-0.21490909090909077,-0.42180029353194476,1
6874,76,0.0206891202622854,White,19,F,Non-US,6000,761,0.138,undergrad,Business,23000.0,0.2636363636363636,0.056745161013509626,1
6875,23,0.3748923690837981,Other,19,F,Non-US,7000,605,0.213,undergrad,STEM,36000.0,-0.3476363636363636,-4.096560054474344,0
6876,135,0.0452137813055003,White,31,M,Non-US,57000,578,0.191,undergrad,STEM,40000.0,-0.10181818181818181,-0.5539559948731848,1
6877,133,0.0638152484183391,White,20,F,Non-US,21000,581,0.126,graduate,STEM,39000.0,-0.026909090909090966,-0.665061575092482,1
6878,114,0.0600430683388976,White,19,F,Non-US,4500,632,0.204,undergrad,STEM,12000.0,-0.24645454545454543,-0.8468852288435214,1
6879,65,0.1241910448658457,White,36,F,Non-US,20000,763,0.067,graduate,Arts,66000.0,0.34690909090909094,-0.895001357749366,1
6880,65,0.1241910448658457,White,20,M,Non-US,88000,740,0.186,graduate,Arts,50000.0,0.43327272727272736,-0.8086377213857295,1
6881,135,0.0452137813055003,White,24,M,US Person,34000,725,0.202,graduate,Law,27000.0,0.5227272727272727,0.0705894596722697,1
6882,135,0.0452137813055003,White,22,F,Non-US,7000,850,0.127,undergrad,Business,43000.0,0.5152727272727273,0.06313491421772432,1
6883,110,0.1297935402004485,White,26,F,Non-US,18000,839,0.226,undergrad,Business,52000.0,0.34327272727272723,-0.9546626747317579,1
6884,49,0.0624837147088386,Asian,24,F,Non-US,15000,763,0.258,graduate,Arts,40000.0,0.03490909090909086,-0.5899280561792951,1
6885,232,0.0830288146298239,White,23,M,Non-US,4500,850,0.253,undergrad,Business,52000.0,0.24827272727272728,-0.5820154190255117,1
6886,135,0.0452137813055003,White,31,M,Non-US,13000,798,0.255,undergrad,Business,26000.0,0.2061818181818182,-0.2459559948731848,1
6887,25,0.0454556038190779,White,28,M,Non-US,14000,463,0.112,undergrad,Arts,18000.0,-0.92,-1.374556038190779,0
6888,135,0.0452137813055003,White,20,M,Non-US,1500,593,0.169,undergrad,Business,36000.0,-0.43627272727272737,-0.8884105403277304,1
6889,96,0.0598803195385864,Black,19,F,Non-US,5500,529,0.156,undergrad,Business,36000.0,-0.619,-1.217803195385864,0
6890,114,0.0600430683388976,White,20,F,Non-US,2500,550,0.205,undergrad,Business,25000.0,-0.6586363636363637,-1.2590670470253396,0
6891,135,0.0452137813055003,Black,27,M,Non-US,25000,774,0.106,undergrad,STEM,28000.0,0.5889090909090909,0.13677127785408794,1
6892,76,0.0206891202622854,White,22,F,Non-US,20000,589,0.306,graduate,Business,56000.0,-0.5638181818181818,-0.7707093844410358,1
6893,73,0.0228348227025087,Black,19,F,Non-US,6500,632,0.279,undergrad,STEM,93000.0,-0.4844545454545454,-0.7128027724796324,1
6894,32,0.0582855875045255,White,24,F,Non-US,20000,300,0.189,undergrad,Arts,17000.0,-1.6307272727272726,-2.2135831477725274,0
6895,96,0.0598803195385864,White,22,F,Non-US,1500,593,0.202,undergrad,Business,22000.0,-0.5022727272727273,-1.1010759226585913,0
6896,25,0.0454556038190779,Asian,19,F,US Person,5000,602,0.067,undergrad,Arts,39000.0,-0.3785454545454545,-0.8331014927362335,1
6897,25,0.0454556038190779,White,20,F,Non-US,10000,570,0.265,graduate,STEM,35000.0,-0.41090909090909084,-0.8654651290998698,1
6898,96,0.0598803195385864,Black,31,F,US Person,19000,850,0.083,undergrad,STEM,37000.0,0.8752727272727272,0.2764695318868632,1
6899,76,0.0206891202622854,White,21,M,Non-US,6500,510,0.326,undergrad,STEM,30000.0,-0.9220909090909091,-1.128982111713763,0
6900,73,0.0228348227025087,White,23,M,Non-US,7000,723,0.203,undergrad,STEM,33000.0,0.10145454545454544,-0.12689368157054157,1
6901,96,0.0598803195385864,Black,25,F,Non-US,37000,491,0.1,undergrad,Arts,25000.0,-0.6561818181818181,-1.254985013567682,0
6902,135,0.0452137813055003,White,37,F,Non-US,79000,648,0.259,undergrad,Arts,31000.0,-0.1512727272727273,-0.6034105403277303,1
6903,96,0.0598803195385864,Black,23,F,Non-US,3500,704,0.102,undergrad,Arts,29000.0,-0.08663636363636364,-0.6854395590222276,1
6904,135,0.0452137813055003,Other,19,F,US Person,4000,608,0.183,undergrad,Arts,60000.0,-0.6947272727272726,-1.1468650857822755,0
6905,73,0.0228348227025087,White,26,F,Non-US,30000,825,0.24,undergrad,Arts,57000.0,0.13636363636363635,-0.09198459066145065,1
6906,135,0.0452137813055003,Black,25,F,Non-US,15000,670,0.169,undergrad,Business,10000.0,-0.07527272727272732,-0.5274105403277303,1
6907,66,0.0348740716996293,White,26,F,Non-US,13000,672,0.099,graduate,Law,30000.0,0.61,0.261259283003707,1
6908,25,0.0454556038190779,White,24,F,Non-US,26000,661,0.221,graduate,Business,37000.0,0.003999999999999976,-0.45055603819077905,1
6909,45,0.0688326303912253,White,33,M,Non-US,15000,850,0.122,undergrad,Arts,31000.0,0.4732727272727273,-0.21505357663952562,1
6910,96,0.0598803195385864,Black,21,M,Non-US,6500,695,0.415,undergrad,Business,49000.0,-0.6273636363636362,-1.2261668317495003,0
6911,72,0.098006312495863,White,21,M,Non-US,11000,472,0.08,graduate,STEM,25000.0,-0.39127272727272727,-1.3713358522313572,0
6912,142,0.3267463977010624,Black,25,M,US Person,17000,836,0.351,undergrad,Arts,25000.0,-0.023636363636363567,-3.291100340646987,0
6913,76,0.0206891202622854,White,23,F,US Person,6500,300,0.183,undergrad,Arts,45000.0,-1.7997272727272728,-2.006618475350127,0
6914,135,0.0452137813055003,White,25,M,Non-US,38000,600,0.091,undergrad,STEM,65000.0,-0.035818181818181805,-0.4879559948731848,1
6915,76,0.0206891202622854,White,25,M,Non-US,20000,582,0.067,undergrad,Business,16000.0,-0.16127272727272732,-0.36816392989558133,1
6916,120,0.0542016312380452,White,30,F,Non-US,26000,454,0.062,graduate,Law,48000.0,-0.1307272727272727,-0.6727435851077247,1
6917,76,0.0206891202622854,White,28,M,Non-US,11000,633,0.198,undergrad,Arts,19000.0,-0.4918181818181818,-0.6987093844410358,1
6918,135,0.0452137813055003,Other,23,F,Non-US,1000,805,0.238,undergrad,STEM,60000.0,0.19363636363636363,-0.2585014494186394,1
6919,120,0.0542016312380452,White,28,M,Non-US,17000,658,0.177,graduate,Business,32000.0,0.027090909090909138,-0.5149254032895428,1
6920,148,0.0975494628796399,White,34,M,Non-US,33000,752,0.09,undergrad,Arts,11000.0,0.2889090909090909,-0.6865855378873081,1
6921,53,0.0898336474343075,White,19,F,Non-US,5500,650,0.293,undergrad,Business,16000.0,-0.45299999999999996,-1.351336474343075,0
6922,135,0.0452137813055003,White,25,F,Non-US,14000,436,0.179,graduate,Arts,19000.0,-1.002181818181818,-1.454319631236821,0
6923,14,0.0716640292402546,Asian,26,F,Non-US,37000,706,0.076,undergrad,Business,62000.0,0.2736363636363637,-0.44300392876618233,1
6924,44,0.0905072834983424,White,22,M,Non-US,22000,636,0.17,graduate,Arts,46000.0,-0.3089090909090909,-1.213981925892515,0
6925,3,0.056430275339365,White,25,M,Non-US,25000,444,0.179,undergrad,STEM,18000.0,-0.757090909090909,-1.321393662484559,0
6926,62,0.0725423339255437,White,24,M,Non-US,18000,545,0.203,undergrad,Business,27000.0,-0.5798181818181819,-1.305241521073619,0
6927,15,0.058549574873081,Black,21,M,US Person,4000,589,0.1,undergrad,Business,42000.0,-0.39781818181818185,-0.9833139305489919,1
6928,76,0.0206891202622854,Other,24,M,Non-US,10000,595,0.14,graduate,Business,101000.0,-0.27,-0.476891202622854,1
6929,230,0.0476367967368525,Black,19,M,Non-US,4000,850,0.256,undergrad,Business,66000.0,0.23927272727272728,-0.23709524009579772,1
6930,25,0.0454556038190779,White,22,F,Non-US,5500,728,0.204,undergrad,STEM,56000.0,0.008636363636363664,-0.44591967455441534,1
6931,135,0.0452137813055003,White,19,F,Non-US,3500,435,0.127,undergrad,Arts,30000.0,-1.114818181818182,-1.5669559948731848,0
6932,135,0.0452137813055003,Other,22,F,Non-US,5000,502,0.159,undergrad,STEM,44000.0,-0.726181818181818,-1.1783196312368212,0
6933,194,0.0493064737945422,White,21,F,Non-US,16000,690,0.221,graduate,Law,195000.0,0.14945454545454542,-0.34361019249087654,1
6934,135,0.0452137813055003,White,26,M,Non-US,34000,477,0.322,undergrad,Arts,31000.0,-1.1690909090909092,-1.6212287221459123,0
6935,180,0.0493771096394167,White,19,F,US Person,3500,415,0.048,undergrad,Arts,52000.0,-1.1295454545454546,-1.6233165509396217,0
6936,135,0.0452137813055003,Other,21,M,Non-US,6500,737,0.076,undergrad,Business,14000.0,0.3033636363636364,-0.1487741766913666,1
6937,76,0.0206891202622854,White,32,F,Non-US,20000,678,0.076,undergrad,Business,26000.0,0.16981818181818184,-0.03707302080467215,1
6938,135,0.0452137813055003,Other,27,M,Non-US,15000,303,0.092,undergrad,Arts,61000.0,-1.5558181818181818,-2.0079559948731847,0
6939,62,0.0725423339255437,White,23,M,Non-US,23000,728,0.192,graduate,STEM,27000.0,0.38763636363636367,-0.33778697561907334,1
6940,23,0.3748923690837981,White,21,F,Non-US,5500,602,0.398,undergrad,Arts,44000.0,-1.1375454545454546,-4.886469145383436,0
6941,135,0.0452137813055003,White,26,F,US Person,26000,323,0.325,undergrad,Arts,42000.0,-1.8830909090909096,-2.3352287221459127,0
6942,61,0.0824980369278871,White,26,F,Non-US,17000,679,0.073,undergrad,STEM,27000.0,0.2614545454545455,-0.5635258238243255,1
6943,135,0.0452137813055003,White,25,M,Non-US,40000,836,0.186,undergrad,STEM,5000.0,0.7443636363636363,0.29222582330863334,1
6944,73,0.0228348227025087,White,19,M,US Person,6000,669,0.223,undergrad,Business,10000.0,-0.24090909090909093,-0.4692573179341779,1
6945,135,0.0452137813055003,White,19,M,Non-US,6000,788,0.126,undergrad,Arts,34000.0,0.18581818181818185,-0.2663196312368211,1
6946,25,0.0454556038190779,White,19,M,Non-US,1500,518,0.175,undergrad,Arts,29000.0,-0.9209999999999999,-1.375556038190779,0
6947,62,0.0725423339255437,White,19,F,Non-US,45000,680,0.117,graduate,Arts,50000.0,0.09509090909090906,-0.6303324301645279,1
6948,149,0.0597392985093231,White,24,M,Non-US,13000,541,0.213,undergrad,Arts,81000.0,-0.9443636363636364,-1.5417566214568674,0
6949,25,0.0454556038190779,White,33,M,Non-US,46000,850,0.16,undergrad,Arts,15000.0,0.5832727272727273,0.12871668908194828,1
6950,62,0.0725423339255437,White,19,M,Non-US,6500,763,0.137,undergrad,Arts,23000.0,0.07590909090909087,-0.6495142483463461,1
6951,76,0.0206891202622854,White,26,M,Non-US,26000,697,0.132,undergrad,STEM,14000.0,0.26290909090909087,0.05601788828623688,1
6952,62,0.0725423339255437,White,25,F,Non-US,21000,766,0.109,undergrad,Arts,29000.0,0.22981818181818178,-0.4956051574372552,1
6953,73,0.0228348227025087,White,28,F,Non-US,13000,632,0.088,undergrad,Arts,24000.0,-0.2634545454545455,-0.4918027724796325,1
6954,76,0.0206891202622854,Black,25,M,Non-US,17000,619,0.161,graduate,Law,94000.0,0.017272727272727217,-0.18961847535012677,1
6955,135,0.0452137813055003,White,24,M,US Person,31000,668,0.133,undergrad,Arts,56000.0,-0.21454545454545457,-0.6666832676004576,1
6956,25,0.0454556038190779,White,19,M,Non-US,4000,525,0.352,undergrad,Business,85000.0,-1.1345454545454545,-1.5891014927362335,0
6957,135,0.0452137813055003,Asian,24,F,Non-US,28000,628,0.169,graduate,Arts,25000.0,-0.2,-0.6521378130550031,1
6958,15,0.058549574873081,White,26,F,Non-US,12000,696,0.296,undergrad,Arts,9000.0,-0.45272727272727276,-1.0382230214580828,1
6959,195,0.0088945731217383,White,25,M,Non-US,22000,744,0.478,undergrad,STEM,54000.0,-0.3821818181818181,-0.4711275493992011,1
6960,110,0.1297935402004485,White,27,M,Non-US,17000,584,0.055,undergrad,Arts,49000.0,-0.44799999999999995,-1.745935402004485,0
6961,4,0.1402562181788438,White,19,M,Non-US,5500,812,0.037,undergrad,STEM,39000.0,0.7480909090909091,-0.6544712726975288,1
6962,124,0.3590904470954283,White,19,M,Non-US,2500,650,0.129,undergrad,Business,20000.0,-0.143,-3.733904470954283,0
6963,38,0.0889068621286131,White,19,F,US Person,7000,395,0.211,undergrad,STEM,15000.0,-1.1072727272727272,-1.9963413485588581,0
6964,73,0.0228348227025087,White,19,M,Non-US,5000,651,0.308,undergrad,Arts,14000.0,-0.6823636363636363,-0.9107118633887232,1
6965,248,0.0114381620879679,White,27,F,Non-US,20000,786,0.335,graduate,Arts,89000.0,-0.10545454545454548,-0.21983616633422448,1
6966,135,0.0452137813055003,Asian,23,F,Non-US,4000,737,0.037,undergrad,Arts,26000.0,0.16636363636363635,-0.2857741766913666,1
6967,96,0.0598803195385864,Black,27,M,Non-US,16000,602,0.158,graduate,STEM,40000.0,-0.04454545454545453,-0.6433486499313186,1
6968,154,0.0379126509375481,Asian,23,M,Non-US,3500,479,0.233,undergrad,Business,26000.0,-0.9668181818181819,-1.345944691193663,0
6969,73,0.0228348227025087,White,19,F,Non-US,8000,592,0.141,undergrad,STEM,19000.0,-0.24490909090909085,-0.47325731793417786,1
6970,25,0.0454556038190779,White,21,F,Non-US,10000,850,0.54,graduate,Arts,69000.0,-0.34272727272727277,-0.7972833109180517,1
6971,170,0.1463289663847842,White,28,F,Non-US,15000,482,0.309,undergrad,Business,36000.0,-1.0389090909090908,-2.502198754756933,0
6972,149,0.0597392985093231,White,30,M,Non-US,17000,630,0.214,undergrad,Arts,15000.0,-0.4987272727272727,-1.0961202578205036,0
6973,25,0.0454556038190779,Other,27,F,Non-US,23000,850,0.306,undergrad,Business,22000.0,0.3532727272727273,-0.1012833109180517,1
6974,135,0.0452137813055003,Other,19,F,Non-US,3000,738,0.198,undergrad,STEM,23000.0,0.14200000000000002,-0.310137813055003,1
6975,62,0.0725423339255437,White,23,M,Non-US,14000,642,0.288,graduate,Business,28000.0,-0.27109090909090905,-0.996514248346346,1
6976,195,0.0088945731217383,White,19,F,Non-US,6000,850,0.362,undergrad,Business,45000.0,0.03927272727272732,-0.04967300394465568,1
6977,233,0.065642576798278,White,19,M,Non-US,4500,758,0.208,undergrad,Arts,16000.0,-0.09627272727272729,-0.7526984952555072,1
6978,135,0.0452137813055003,White,27,F,US Person,35000,617,0.171,graduate,Arts,13000.0,-0.202,-0.6541378130550031,1
6979,135,0.0452137813055003,White,24,F,Non-US,26000,625,0.205,undergrad,Arts,27000.0,-0.4449090909090908,-0.8970469039640938,1
6980,76,0.0206891202622854,White,27,F,Non-US,22000,829,0.261,undergrad,STEM,43000.0,0.36090909090909085,0.15401788828623686,1
6981,38,0.0889068621286131,Other,23,F,US Person,2500,512,0.111,undergrad,Business,20000.0,-0.6088181818181818,-1.4978868031043127,0
6982,76,0.0206891202622854,Asian,19,F,Non-US,8000,480,0.231,undergrad,Arts,8000.0,-1.1321818181818182,-1.3390730208046722,0
6983,135,0.0452137813055003,White,24,M,Non-US,32000,448,0.361,undergrad,Business,27000.0,-1.1645454545454543,-1.6166832676004574,0
6984,199,0.1125151125506695,White,21,F,Non-US,6500,361,0.265,undergrad,Arts,27000.0,-1.6419090909090912,-2.7670602164157865,0
6985,135,0.0452137813055003,White,27,M,US Person,18000,472,0.034,undergrad,Arts,44000.0,-0.8072727272727273,-1.2594105403277303,0
6986,25,0.0454556038190779,White,19,F,Non-US,5000,706,0.33,undergrad,Business,37000.0,-0.3263636363636364,-0.7809196745544154,1
6987,14,0.0716640292402546,White,24,F,Non-US,48000,639,0.058,graduate,STEM,14000.0,0.48200000000000004,-0.23464029240254597,1
6988,135,0.0452137813055003,Other,19,F,US Person,7500,542,0.297,undergrad,Arts,61000.0,-1.1417272727272727,-1.5938650857822756,0
6989,38,0.0889068621286131,White,19,M,Non-US,7500,770,0.151,undergrad,Arts,132000.0,-0.020636363636363675,-0.9097049849224946,1
6990,96,0.0598803195385864,Black,20,M,Non-US,21000,738,0.216,graduate,Business,31000.0,0.264,-0.334803195385864,1
6991,125,0.076007198487916,Other,24,F,Non-US,29000,630,0.328,undergrad,STEM,14000.0,-0.3547272727272727,-1.1147992576064327,0
6992,3,0.056430275339365,Black,28,M,Non-US,19000,670,0.036,undergrad,Business,138000.0,0.11472727272727273,-0.44957548066637726,1
6993,96,0.0598803195385864,White,19,F,US Person,4500,675,0.336,undergrad,Arts,25000.0,-0.6540909090909091,-1.252894104476773,0
6994,135,0.0452137813055003,Asian,29,F,Non-US,18000,516,0.181,undergrad,Business,24000.0,-0.6412727272727272,-1.09341054032773,0
6995,38,0.0889068621286131,Black,25,M,Non-US,30000,561,0.217,graduate,STEM,42000.0,-0.32763636363636367,-1.2167049849224947,0
6996,195,0.0088945731217383,White,19,F,Non-US,4500,687,0.048,undergrad,STEM,24000.0,0.26554545454545453,0.17659972332807153,1
6997,135,0.0452137813055003,White,19,F,Non-US,3000,694,0.217,undergrad,STEM,20000.0,-0.055999999999999994,-0.5081378130550029,1
6998,135,0.0452137813055003,White,22,F,US Person,6500,683,0.365,undergrad,Arts,40000.0,-0.6709999999999999,-1.123137813055003,0
6999,76,0.0206891202622854,White,25,F,US Person,20000,408,0.195,graduate,Business,52000.0,-0.9999999999999999,-1.2068912026228538,0
7000,62,0.0725423339255437,White,24,M,Non-US,33000,850,0.067,graduate,Arts,20000.0,0.8412727272727274,0.11584938801729039,1
7001,25,0.0454556038190779,White,19,F,US Person,7000,644,0.076,undergrad,Business,31000.0,-0.0318181818181818,-0.4863742200089608,1
7002,25,0.0454556038190779,White,24,M,Non-US,46000,445,0.058,graduate,Business,123000.0,-0.4354545454545454,-0.8900105836453245,1
7003,62,0.0725423339255437,White,26,F,Non-US,34000,850,0.5,undergrad,Arts,39000.0,-0.1687272727272727,-0.8941506119827097,1
7004,135,0.0452137813055003,White,27,M,Non-US,36000,487,0.207,graduate,Business,70000.0,-0.6407272727272727,-1.0928650857822757,0
7005,66,0.0348740716996293,White,23,F,US Person,22000,850,0.161,graduate,Law,64000.0,0.8872727272727274,0.5385320102764344,1
7006,195,0.0088945731217383,White,25,F,Non-US,24000,560,0.307,undergrad,Arts,29000.0,-0.8972727272727272,-0.9862184584901103,1
7007,25,0.0454556038190779,White,23,M,Non-US,2000,761,0.044,undergrad,Arts,27000.0,0.2276363636363636,-0.2269196745544154,1
7008,25,0.0454556038190779,White,25,M,Non-US,12000,451,0.291,undergrad,Arts,6000.0,-1.3336363636363635,-1.7881924018271425,0
7009,23,0.3748923690837981,Black,27,F,US Person,24000,734,0.111,graduate,Business,29000.0,0.47745454545454546,-3.2714691453834357,0
7010,135,0.0452137813055003,White,32,F,Non-US,32000,414,0.081,graduate,Arts,48000.0,-0.8781818181818181,-1.330319631236821,0
7011,244,0.0401675232474372,Black,23,M,Non-US,6000,850,0.206,undergrad,STEM,27000.0,0.5512727272727274,0.14959749479835538,1
7012,38,0.0889068621286131,Black,19,F,US Person,4500,759,0.503,undergrad,Arts,25000.0,-0.6826363636363636,-1.5717049849224947,0
7013,76,0.0206891202622854,White,24,M,Non-US,11000,493,0.175,undergrad,Arts,14000.0,-0.9549090909090908,-1.161800293531945,0
7014,229,0.0845744546441171,White,25,M,US Person,27000,412,0.213,undergrad,Business,17000.0,-1.0294545454545454,-1.8751990918957164,0
7015,3,0.056430275339365,White,34,M,Non-US,30000,850,0.193,undergrad,Arts,14000.0,0.42127272727272735,-0.14303002612092264,1
7016,76,0.0206891202622854,White,30,F,Non-US,20000,687,0.363,undergrad,Business,10000.0,-0.3714545454545455,-0.5783457480773995,1
7017,25,0.0454556038190779,White,22,F,Non-US,4500,446,0.146,undergrad,STEM,28000.0,-0.8068181818181819,-1.2613742200089608,0
7018,194,0.0493064737945422,White,19,F,Non-US,1500,640,0.228,undergrad,Arts,29000.0,-0.5833636363636364,-1.0764283743090584,0
7019,62,0.0725423339255437,Black,22,F,Non-US,37000,648,0.154,graduate,STEM,41000.0,0.15672727272727274,-0.5686960665281643,1
7020,76,0.0206891202622854,White,22,F,Non-US,17000,753,0.066,graduate,Business,149000.0,0.4945454545454546,0.28765425192260063,1
7021,96,0.0598803195385864,White,19,F,Non-US,5000,384,0.271,undergrad,STEM,55000.0,-1.3792727272727274,-1.9780759226585913,0
7022,97,0.1699801216915541,Black,30,F,Non-US,25000,850,0.082,undergrad,Arts,46000.0,0.5132727272727273,-1.1865284896428137,0
7023,135,0.0452137813055003,Other,32,M,US Person,40000,539,0.359,undergrad,Business,9000.0,-0.7816363636363636,-1.2337741766913666,0
7024,135,0.0452137813055003,Black,19,M,Non-US,11000,675,0.336,graduate,Arts,37000.0,-0.465090909090909,-0.917228722145912,1
